# artifact_type: raw_data
# circuit_file: 03_diode_halfwave_rectifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\03_diode_halfwave_rectifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:23.765357

Time (s),V(ac_in),V(rect),I(VAC)
0.0028080963076150545,3.8606602783396875,3.0071628415531007,-0.10379176759503661
0.0029080963076150543,3.958557011173507,3.1088016026845007,-0.1000973511121881
0.003008096307615054,4.052547126159677,3.2066894898453984,-0.09630997231885896
0.003108096307615054,4.142537866402272,3.3007388003647233,-0.09243939154881087
0.0032080963076150538,4.228440421905385,3.390866661093252,-0.0884854904543948
0.0033080963076150536,4.310170017217876,3.476995402962752,-0.08445877949101455
0.0034080963076150534,4.387645995096506,3.5590527441572,-0.08035950771259337
0.0035080963076150533,4.4607918961048965,3.636972262130678,-0.07619913073499518
0.003608096307615053,4.529535534069764,3.7106936664625096,-0.0719784445215339
0.003708096307615053,4.593809067319956,3.7801634278060585,-0.06771016387499529
0.0038080963076150528,4.653549065637994,3.8453352136552037,-0.0633959576874421
0.003908096307615053,4.708696572858035,3.9061707780573247,-0.05905032171596858
0.004008096307615053,4.759197165048491,3.9626406928931495,-0.05467638910277017
0.0041080963076150535,4.8050010042218805,4.014725684039115,-0.05029132982684992
0.004208096307615054,4.846062887518905,4.0624179011622354,-0.04590081877790908
0.004308096307615054,4.882342291818212,4.10572303586297,-0.04152626471726073
0.004408096307615054,4.9138034137278215,4.144662571655348,-0.037177845428251644
0.004508096307615055,4.940415204918758,4.1792772757529155,-0.0328839567516237
0.004608096307615055,4.962151402765996,4.209631182370429,-0.028662747329216032
0.004708096307615055,4.978990556266502,4.235817380847518,-0.02455419448128815
0.004808096307615055,4.990916047208788,4.257964733170488,-0.020589888376054688
0.004908096307615056,4.997916106573076,4.276246775044162,-0.016827616522110844
0.005008096307615056,4.9999838261459,4.290891172846121,-0.01331789287659646
0.005108096307615056,4.997117165337681,4.302189668891172,-0.01013840729768134
0.005208096307615056,4.98931895319654,4.310507885851317,-0.0073592963780804155
0.005308096307615057,4.976596885616372,4.3162763005509275,-0.0050402114397805065
0.005408096307615057,4.958963517741924,4.319973718571035,-0.0032182496023480667
0.005508096307615057,4.936436251578385,4.322101287387841,-0.0019010955318634615
0.0056080963076150575,4.90903731881771,4.323131683021099,-0.0010242190316951394
0.005708096307615058,4.876793758898619,4.323463686523823,-0.000504447510703443
0.005808096307615058,4.8397373923219416,4.323394456580881,-0.0002217784177247495
0.005908096307615058,4.797904789247617,4.323118393982987,-9.074767154260144e-05
0.0060080963076150585,4.751337233404373,4.32274690201132,-3.085491472099022e-05
0.006108096307615059,4.700080681347653,4.322336027085899,-1.1903527346035503e-05
0.006208096307615059,4.644185717106061,4.321910608020428,-1.6830052249616756e-06
0.006308096307615059,4.583707502261021,4.321480388637637,-2.2173288645177536e-06
0.00640809630761506,4.5187057215089625,4.321048765601559,1.2104855917627333e-06
0.00650809630761506,4.449244523759729,4.320616796487121,-1.4388129230269442e-06
0.00660809630761506,4.375392458829345,4.32018477648963,1.3986506086638428e-06
0.00670809630761506,4.29722240978963,4.3197527789615755,-1.3973500481156975e-06
0.006808096307615061,4.214811521041401,4.319320820448867,1.407015518317678e-06
0.006908096307615061,4.128241122182265,4.318888904328393,-1.3957470512693249e-06
0.007008096307615061,4.037596647744128,4.318457031225053,1.4073601706243721e-06
0.007108096307615061,3.942967552879617,4.3180252012388065,-1.395610923715651e-06
0.007208096307615062,3.8444472250806565,4.317593414385465,1.4074560468202435e-06
0.007308096307615062,3.7421328920162784,4.317161670669311,-1.395532238213093e-06
0.007408096307615062,3.6361255255806606,4.316729970092357,1.4075220731157856e-06
0.0075080963076150625,3.5265297422460486,4.3162983126551415,-1.3954759188194998e-06
0.007608096307615063,3.413453699818935,4.315866698358047,1.4075690017989473e-06
0.007708096307615063,3.2970089907013604,4.315435127200666,-1.3954367998891826e-06
0.007808096307615063,3.1773105317626813,4.315003599182686,1.407600118241703e-06
0.007908096307615064,3.0544764509305047,4.3145721143031635,-1.3954124300497028e-06
0.008008096307615063,2.9286279706126694,4.314140672561329,1.407617405746464e-06
0.008108096307615062,2.79988928806538,4.313709273955864,-1.3954011270911337e-06
0.008208096307615062,2.6683874528255,4.313277918485643,1.4076223218140171e-06
0.008308096307615061,2.5342522413280006,4.312846606149055,-1.395401610260194e-06
0.00840809630761506,2.397616028832295,4.312415336944703,1.4076160006482041e-06
0.00850809630761506,2.2586136587838217,4.31198411087074,-1.3954128612603256e-06
0.00860809630761506,2.1173823097398605,4.311552927925549,1.4075993632900463e-06
0.008708096307615059,1.9740613599908503,4.311121788107087,-1.3954340460919923e-06
0.008808096307615058,1.8287922500108453,4.310690691413551,1.4075731642471112e-06
0.008908096307615057,1.6817183428728435,4.310259637842741,-1.3954644697555807e-06
0.009008096307615057,1.5329847827667424,4.309828627392692,1.407538043007861e-06
0.009108096307615056,1.3827383517595466,4.30939766006107,-1.3955035438328878e-06
0.009208096307615056,1.2311273249391883,4.308966735845774,1.407494544025667e-06
0.009308096307615055,1.0783013240849182,4.308535854744352,-1.3955507587315452e-06
0.009408096307615054,0.9244111700086728,4.308105016754585,1.4074431429200729e-06
0.009508096307615054,0.7696087337131419,4.307674221873916,-1.395605667697808e-06
0.009608096307615053,0.6140467865134247,4.30724347010002,1.407384261575828e-06
0.009708096307615053,0.45787884927018563,4.306812761430247,-1.3956678706072978e-06
0.009808096307615052,0.3012590408831003,4.306382095862177,1.4073182784679616e-06
0.009908096307615051,0.14434192619410816,4.305951473393077,-1.3957370054162865e-06
0.01000809630761505,-0.012717636549425627,4.305520894020439,1.4072455403538187e-06
0.01010809630761505,-0.169764648521104,4.305090357741449,-1.3958127380031549e-06
0.01020809630761505,-0.3266441232806242,4.304659864553519,1.407166368760926e-06
0.010308096307615049,-0.4832012397266938,4.304229414453761,-1.395894756783811e-06
0.010408096307615048,-0.6392814948867437,4.303799007439513,1.4070810654409627e-06
0.010508096307615048,-0.7947308563927282,4.303368643507816,-1.3959827680487535e-06
0.010608096307615047,-0.9493959144924746,4.3029383226559315,1.4069899167967748e-06
0.010708096307615047,-1.1031240334465768,4.302508044880841,-1.3960764901899125e-06
0.010808096307615046,-1.2557635021614417,4.302077810179734,1.4068931979416277e-06
0.010908096307615045,-1.40716368390984,4.301647618549525,-1.3961756537561598e-06
0.011008096307615045,-1.5571751649911518,4.301217469987337,1.4067911751070028e-06
0.011108096307615044,-1.7056499021846516,4.300787364490023,-1.3962799951805493e-06
0.011208096307615044,-1.8524413688503012,4.300357302054639,1.4066841091953108e-06
0.011308096307615043,-1.9974046995328563,4.2999272826779755,-1.3963892557811164e-06
0.011408096307615042,-2.1403968329265624,4.299497306357024,1.4065722515610446e-06
0.011508096307615042,-2.2812766530594093,4.2990673730885165,-1.3965031850915466e-06
0.011608096307615041,-2.4199051285575566,4.298637482869382,1.4064558584436782e-06
0.01170809630761504,-2.5561454498525067,4.298207635696291,-1.3966215304250795e-06
0.01180809630761504,-2.6898631641956285,4.2977778315661075,1.4063351727600093e-06
0.01190809630761504,-2.820926308346806,4.297348070475442,-1.396744045756293e-06
0.012008096307615039,-2.9492055388062077,4.296918352421097,1.4062104458645308e-06
0.012108096307615038,-3.0745742594607046,4.296488677399622,-1.396870481507051e-06
0.012208096307615037,-3.1969087465189636,4.296059045407756,1.4060819246708434e-06
0.012308096307615037,-3.3160882706118793,4.2956294564419935,-1.3970005907637528e-06
0.012408096307615036,-3.431995215937888,4.295199910499012,1.4059498560925476e-06
0.012508096307615036,-3.544515196335573,4.294770407575244,-1.3971341283891547e-06
0.012608096307615035,-3.653537168168979,4.294340947667304,1.4058144834905306e-06
0.012708096307615034,-3.758953539914292,4.293911530771561,-1.3972708465814776e-06
0.012808096307615034,-3.860660278339667,4.293482156884571,1.4056760573311067e-06
0.012908096307615033,-3.9585570111734865,4.293052826002644,-1.3974104957625855e-06
0.013008096307615033,-4.052547126159657,4.292623538122272,1.4055348245278765e-06
0.013108096307615032,-4.142537866402252,4.292194293239706,-1.3975528290188777e-06
0.013208096307615031,-4.228440421905367,4.2917650913513725,1.4053910337707975e-06
0.01330809630761503,-4.3101700172178585,4.291335932453464,-1.3976975994367535e-06
0.01340809630761503,-4.387645995096489,4.290906816542345,1.4052449364143627e-06
0.01350809630761503,-4.46079189610488,4.290477743614145,-1.3978445521090066e-06
0.013608096307615029,-4.529535534069748,4.290048713665164,1.405096780260351e-06
0.013708096307615028,-4.59380906731994,4.289619726691472,-1.3979934365693225e-06
0.013808096307615028,-4.653549065637979,4.289190782689311,1.4049468202159687e-06
0.013908096307615027,-4.70869657285802,4.288761881654685,-1.3981440041277438e-06
0.014008096307615027,-4.759197165048476,4.28833302358377,1.404795305859352e-06
0.014108096307615026,-4.805001004221869,4.287904208472511,-1.3982959963243502e-06
0.014208096307615025,-4.846062887518895,4.287475436317025,1.404642491209529e-06
0.014308096307615025,-4.882342291818202,4.28704670711319,-1.3984491626928275e-06
0.014408096307615024,-4.913803413727813,4.286618020857057,1.4044886338382412e-06
0.014508096307615024,-4.940415204918751,4.286189377544444,-1.398603245661434e-06
0.014608096307615023,-4.96215140276599,4.28576077717134,1.4043339824354462e-06
0.014708096307615022,-4.978990556266497,4.285332219733501,-1.3987579983165688e-06
0.014808096307615022,-4.990916047208786,4.284903705226851,1.4041787963492425e-06
0.014908096307615021,-4.997916106573075,4.284475233647085,-1.3989131542047062e-06
0.01500809630761502,-4.9999838261459,4.284046804990066,1.4040233295986582e-06
0.01510809630761502,-4.997117165337683,4.283618419251422,-1.3990684646358886e-06
0.01520809630761502,-4.989318953196545,4.28319007642695,1.4038678362027213e-06
0.015308096307615019,-4.976596885616378,4.282761776512219,-1.3992236720383744e-06
0.015408096307615018,-4.958963517741931,4.282333519502965,1.4037125772858872e-06
0.015508096307615018,-4.936436251578394,4.281905305394693,-1.3993785223931354e-06
0.015608096307615017,-4.909037318817722,4.281477134183075,1.4035577997617565e-06
0.015708096307615018,-4.876793758898633,4.281049005863549,-1.39953275812843e-06
0.015808096307615017,-4.8397373923219575,4.280620920431727,1.4034037647547848e-06
0.015908096307615017,-4.797904789247637,4.280192877882989,-1.3996861252252302e-06
0.016008096307615016,-4.751337233404394,4.279764878212881,1.403250726284e-06
0.016108096307615016,-4.700080681347677,4.2793369214167205,-1.3998383714408646e-06
0.016208096307615015,-4.644185717106087,4.278909007489993,1.4030989348157163e-06
0.016308096307615014,-4.583707502261049,4.278481136427948,-1.3999892392035918e-06
0.016408096307615014,-4.5187057215089945,4.278053308226012,1.402948644368962e-06
0.016508096307615013,-4.449244523759763,4.277625522879373,-1.400138479823454e-06
0.016608096307615013,-4.375392458829382,4.2771977803833945,1.402800108962765e-06
0.016708096307615012,-4.297222409789669,4.276770080733202,-1.4002858401696017e-06
0.01680809630761501,-4.214811521041443,4.276342423924098,1.402653577287083e-06
0.01690809630761501,-4.128241122182311,4.275914809951147,-1.4004310679993637e-06
0.01700809630761501,-4.037596647744176,4.27548723880959,1.4025092980318732e-06
0.01710809630761501,-3.942967552879668,4.275059710494432,-1.4005739172873177e-06
0.01720809630761501,-3.8444472250807094,4.274632225000854,1.4023675225516286e-06
0.01730809630761501,-3.742132892016335,4.274204782323793,-1.4007141393435063e-06
0.017408096307615008,-3.636125525580719,4.2737773824583725,1.4022284986481282e-06
0.017508096307615007,-3.52652974224611,4.273350025399472,-1.4008514845897935e-06
0.017608096307615007,-3.4134536998189997,4.272922711142153,1.402092469682259e-06
0.017708096307615006,-3.2970089907014275,4.272495439681232,-1.4009857078889354e-06
0.017808096307615005,-3.1773105317627524,4.2720682110117085,1.401959679014908e-06
0.017908096307615005,-3.0544764509305766,4.271641025128342,-1.4011165667682235e-06
0.018008096307615004,-2.9286279706127436,4.271213882026078,1.4018303771123897e-06
0.018108096307615004,-2.7998892880654553,4.27078678169961,-1.401243816090414e-06
0.018208096307615003,-2.668387452825577,4.270359724143823,1.4017048046710556e-06
0.018308096307615002,-2.534252241328081,4.269932709353354,-1.4013672116064413e-06
0.018408096307615,-2.3976160288323793,4.269505737323026,1.4015832006109008e-06
0.018508096307615,-2.258613658783904,4.269078808047415,-1.4014865117317754e-06
0.018608096307615,-2.1173823097399436,4.268651921521287,1.4014658145100611e-06
0.018708096307615,-1.9740613599909347,4.268225077739153,-1.4016014722173509e-06
0.018808096307615,-1.8287922500109306,4.267798276695724,1.401352884400353e-06
0.018908096307615,-1.6817183428729299,4.267371518385452,-1.4017118479259238e-06
0.019008096307614998,-1.5329847827668297,4.266944802802988,1.4012446576394666e-06
0.019108096307614997,-1.382738351759639,4.266518129942719,-1.4018173941643397e-06
0.019208096307614997,-1.2311273249392771,4.266091499799239,1.4011413811410023e-06
0.019308096307614996,-1.0783013240850077,4.265664912366869,-1.4019178620205963e-06
0.019408096307614996,-0.9244111700087672,4.265238367640147,1.4010433038169623e-06
0.019508096307614995,-0.7696087337132325,4.26481186561333,-1.4020129981417995e-06
0.019608096307614994,-0.6140467865135156,4.264385406280893,1.4009506819068207e-06
0.019708096307614994,-0.4578788492702813,4.263958989637029,-1.4021025439570067e-06
0.019808096307614993,-0.3012590408831918,4.263532615676147,1.4008637760909437e-06
0.019908096307614993,-0.14434192619419978,4.2631062843923715,-1.4021862339563818e-06
0.020008096307614992,0.012717636549333979,4.26267999578005,1.4007828579229442e-06
0.02010809630761499,0.16976464852100798,4.262253749833235,-1.4022637908617241e-06
0.02020809630761499,0.32664412328053055,4.261827546546204,1.4007082096423318e-06
0.02030809630761499,0.48320123972660267,4.261401385912936,-1.4023349242942018e-06
0.02040809630761499,0.6392814948866483,4.260975267927641,1.4006401298782833e-06
0.02050809630761499,0.7947308563926356,4.260549192584215,-1.4023993253342582e-06
0.02060809630761499,0.9493959144923868,4.260123159876787,1.4005789379378797e-06
0.020708096307614988,1.1031240334464831,4.259697169799163,-1.4024566616921419e-06
0.020808096307614987,1.2557635021613507,4.259271222345397,1.4005249799886599e-06
0.020908096307614987,1.4071636839097543,4.2588453175092,-1.402506569991857e-06
0.021008096307614986,1.5571751649910606,4.258419455284527,1.4004786366150768e-06
0.021108096307614985,1.7056499021845652,4.257993635664986,-1.4025486470004012e-06
0.021208096307614985,1.8524413688502182,4.257567858644427,1.4004403348089056e-06
0.021308096307614984,1.9974046995327681,4.257142124216336,-1.4025824381924679e-06
0.021408096307614984,2.1403968329264798,4.2567164323744455,1.4004105595155636e-06
0.021508096307614983,2.28127665305933,4.2562907831120995,-1.4026074213191464e-06
0.021608096307614982,2.419905128557475,4.255865176422893,1.4003898751724364e-06
0.021708096307614982,2.5561454498524276,4.255439612300011,-1.402622983093238e-06
0.02180809630761498,2.689863164195549,4.255014090736879,1.4003789434724467e-06
0.02190809630761498,2.8209263083467286,4.254588611726485,-1.4026284018697766e-06
0.02200809630761498,2.949205538806134,4.254163175262055,1.4003785562266557e-06
0.02210809630761498,3.07457425946063,4.253737781336346,-1.4026228019048403e-06
0.02220809630761498,3.1969087465188917,4.253312429942348,1.4003896717795783e-06
0.022308096307614978,3.316088270611812,4.252887121072532,-1.4026051404769646e-06
0.022408096307614978,3.4319952159378215,4.252461854719603,1.4004134207823427e-06
0.022508096307614977,3.544515196335507,4.252036630875721,-1.4025742194334612e-06
0.022608096307614976,3.6535371681689184,4.251611449533325,1.4004509685250355e-06
0.022708096307614976,3.758953539914229,4.251186310684409,-1.402529158589516e-06
0.022808096307614975,3.860660278339607,4.250761214321714,1.4005020503304877e-06
0.022908096307614974,3.9585570111734314,4.250336160439266,-1.4024746288754386e-06
0.023008096307614974,4.0525471261596016,4.249911149040828,1.4005405573058738e-06
0.023108096307614973,4.1425378664022,4.249486180210817,-1.4026134635969356e-06
0.023208096307614973,4.228440421905319,4.2490612546027515,1.399086112741088e-06
0.023308096307614972,4.310170017217811,4.248636376189129,-1.41202194825496e-06
0.02340809630761497,4.387645995096442,4.248211566614225,1.346377470845539e-06
0.02350809630761497,4.460791896104837,4.2477869325240825,-1.6780471039368194e-06
0.02360809630761497,4.529535534069708,4.247362951506905,1.2509305502561574e-07
0.02370809630761497,4.593809067319902,4.246941533956952,-6.72044169647279e-06
0.02380809630761497,4.653549065637945,4.246529547125437,-1.865300338188547e-05
0.02390809630761497,4.708696572857988,4.24614906468501,-6.964997694325348e-05
0.024008096307614968,4.75919716504845,4.245863068563548,-0.00020755899345559214
0.024108096307614967,4.805001004221843,4.245828945809522,-0.0005733646999317443
0.024208096307614967,4.846062887518872,4.246382385190334,-0.0013827351947970357
0.024308096307614966,4.882342291818183,4.2481051748272876,-0.0029122928351110744
0.024408096307614965,4.913803413727796,4.2517478522182595,-0.005223047249538482
0.024508096307614965,4.940415204918737,4.257900319769631,-0.00793285267040389
0.024608096307614964,4.962151402765978,4.266577056027822,-0.010273067583559836
0.024708096307614964,4.978990556266489,4.277094630483555,-0.011616448496557297
0.024808096307614963,4.9909160472087795,4.288356181132352,-0.011763197882196152
0.024908096307614962,4.997916106573072,4.29926340242321,-0.010910006657880444
0.025008096307614962,4.9999838261459,4.308982754094945,-0.009389521301248038
0.02510809630761496,4.997117165337687,4.317023700554549,-0.007554972263431381
0.02520809630761496,4.98931895319655,4.323208484523809,-0.005678618893599108
0.02530809630761496,4.976596885616386,4.327604397748865,-0.003978288844743716
0.02540809630761496,4.958963517741944,4.330447895318566,-0.0025745115239708127
0.02550809630761496,4.936436251578409,4.3320685559618095,-0.0015330614076454196
0.025608096307614958,4.909037318817739,4.3328162913567,-0.0008288978668691271
0.025708096307614958,4.876793758898653,4.333002172400026,-0.0004094460661629995
0.025808096307614957,4.839737392321981,4.332863496520098,-0.00017978874087454244
0.025908096307614956,4.797904789247663,4.332557100513559,-7.396130575543225e-05
0.026008096307614956,4.751337233404423,4.3321732442461505,-2.4799193903746186e-05
0.026108096307614955,4.700080681347709,4.331757412418658,-9.930216776865564e-06
0.026208096307614955,4.644185717106121,4.331329775333333,-1.1043313516978515e-06
0.026308096307614954,4.583707502261087,4.330898247139479,-2.0620831886475344e-06
0.026408096307614953,4.5187057215090345,4.330465586905554,1.2461676366370966e-06
0.026508096307614953,4.449244523759806,4.330032653720337,-1.4296212658138074e-06
0.026608096307614952,4.375392458829432,4.329599687383939,1.3990599470048437e-06
0.02670809630761495,4.297222409789717,4.3291667474857505,-1.395907059276169e-06
0.02680809630761495,4.214811521041494,4.328733847468116,1.405882835925354e-06
0.02690809630761495,4.128241122182369,4.3283009900762055,-1.3945827683770062e-06
0.02700809630761495,4.037596647744231,4.327868175817718,1.406183151253515e-06
0.02710809630761495,3.942967552879726,4.327435404772703,-1.3944511838559492e-06
0.02720809630761495,3.8444472250807755,4.327002676954744,1.406278920867976e-06
0.027308096307614948,3.742132892016397,4.326569992367743,-1.3943718544240369e-06
0.027408096307614947,3.636125525580784,4.3261373510136245,1.406345750964988e-06
0.027508096307614947,3.5265297422461765,4.3257047528929125,-1.3943147196826544e-06
0.027608096307614946,3.4134536998190685,4.325272198005994,1.406393467462408e-06
0.027708096307614945,3.297008990701498,4.324839686352469,-1.3942748520179293e-06
0.027808096307614945,3.1773105317628247,4.324407217932036,1.4064252900070073e-06
0.027908096307614944,3.0544764509306512,4.323974792743766,-1.39424981870917e-06
0.028008096307614944,2.92862797061282,4.323542410786899,1.4064432001248406e-06
0.028108096307614943,2.7998892880655335,4.323110072060126,-1.3942379348819145e-06
0.028208096307614942,2.668387452825656,4.322677776562332,1.406448660645765e-06
0.028308096307614942,2.53425224132817,4.322245524291914,-1.3942379100129187e-06
0.02840809630761494,2.397616028832458,4.321813315247482,1.406442819984477e-06
0.02850809630761494,2.2586136587839873,4.321381149427191,-1.394248709818413e-06
0.02860809630761494,2.1173823097400364,4.320949026829427,1.4064266049551577e-06
0.02870809630761494,1.9740613599910206,4.320516947452156,-1.3942694967461478e-06
0.02880809630761494,1.8287922500110179,4.320084911293576,1.4064007820557833e-06
0.028908096307614938,1.6817183428730267,4.319652918351486,-1.3942995678029035e-06
0.029008096307614938,1.5329847827669192,4.319220968623924,1.4063659943275297e-06
0.029108096307614937,1.382738351759725,4.3187890621085545,-1.3943383270209608e-06
0.029208096307614936,1.2311273249393766,4.318357198803275,1.406322794217374e-06
0.029308096307614936,1.0783013240850994,4.317925378705631,-1.3943852601450146e-06
0.029408096307614935,0.9244111700088551,4.317493601813403,1.4062716604534842e-06
0.029508096307614935,0.769608733713334,4.317061868124034,-1.3944399162024723e-06
0.029608096307614934,0.6140467865136088,4.316630177635194,1.4062130193615019e-06
0.029708096307614933,0.45787884927037037,4.31619853034423,-1.394501891072153e-06
0.029808096307614933,0.30125904088329436,4.3157669262487195,1.406147253413259e-06
0.029908096307614932,0.1443419261942936,4.315335365345924,-1.394570819324148e-06
0.03000809630761493,-0.012717636549231227,4.314903847633328,1.4060747124122752e-06
0.03010809630761493,-0.16976464852090972,4.314472373108115,-1.3946463643388363e-06
0.03020809630761493,-0.3266441232804413,4.314040941767694,1.4059957204048956e-06
0.03030809630761493,-0.48320123972650036,4.3136095536091705,-1.394728211923102e-06
0.03040809630761493,-0.6392814948865597,4.313178208629871,1.4059105808428285e-06
0.03050809630761493,-0.7947308563925473,4.312746906826839,-1.3948160664245535e-06
0.030608096307614928,-0.9493959144922859,4.3123156481973295,1.4058195834110165e-06
0.030708096307614927,-1.1031240334463959,4.311884432738312,-1.3949096451248977e-06
0.030808096307614927,-1.255763502161264,4.311453260446972,1.4057230028896583e-06
0.030908096307614926,-1.4071636839096555,4.311022131320218,-1.3950086752423374e-06
0.031008096307614925,-1.5571751649909757,4.310591045355166,1.405621108396815e-06
0.031108096307614925,-1.705649902184477,4.310160002548663,-1.3951128936540158e-06
0.031208096307614924,-1.8524413688501227,4.309729002897757,1.4055141601687637e-06
0.03130809630761493,-1.9974046995326864,4.309298046399231,-1.395222040123656e-06
0.03140809630761493,-2.140396832926395,4.308867133050072,1.4054024153331568e-06
0.03150809630761493,-2.281276653059262,4.308436262847001,-1.3953358628526757e-06
0.031608096307614936,-2.419905128557412,4.30800543578694,1.4052861221358626e-06
0.03170809630761494,-2.55614544985237,4.307574651866551,-1.3954541087102257e-06
0.03180809630761494,-2.689863164195496,4.307143911082689,1.4051655350399983e-06
0.031908096307614944,-2.8209263083466842,4.306713213431961,-1.395576530782705e-06
0.03200809630761495,-2.949205538806087,4.3062825589111595,1.405040899626897e-06
0.03210809630761495,-3.0745742594605954,4.305851947516826,-1.3957028768274427e-06
0.03220809630761495,-3.196908746518864,4.305421379245693,1.4049124628101595e-06
0.032308096307614956,-3.3160882706117816,4.304990854094243,-1.39583290437173e-06
0.03240809630761496,-3.4319952159378015,4.304560372059148,1.4047804750561e-06
0.03250809630761496,-3.5445151963354875,4.3041299331368315,-1.395966362061074e-06
0.032608096307614964,-3.653537168168903,4.303699537323899,1.4046451815019623e-06
0.03270809630761497,-3.758953539914222,4.303269184616713,-1.3961030038700528e-06
0.03280809630761497,-3.8606602783396013,4.302838875011818,1.4045068299495256e-06
0.03290809630761497,-3.9585570111734287,4.302408608505517,-1.3962425846614224e-06
0.033008096307614976,-4.0525471261596016,4.3019783850942925,1.4043656655360337e-06
0.03310809630761498,-4.142537866402204,4.30154820477439,-1.3963848495279763e-06
0.03320809630761498,-4.228440421905325,4.301118067542227,1.40422194494505e-06
0.033308096307614984,-4.3101700172178194,4.3006879733939805,-1.3965295515561138e-06
0.03340809630761499,-4.387645995096456,4.300257922326011,1.4040759106492828e-06
0.03350809630761499,-4.460791896104849,4.299827914334441,-1.3966764393913422e-06
0.03360809630761499,-4.529535534069723,4.299397949415562,1.4039278193322957e-06
0.033708096307614996,-4.593809067319918,4.298968027565434,-1.3968252634555256e-06
0.033808096307615,-4.653549065637964,4.2985381487802865,1.4037779205722245e-06
0.033908096307615,-4.708696572858006,4.298108313056119,-1.3969757688414575e-06
0.034008096307615004,-4.759197165048468,4.297678520389097,1.4036264666117404e-06
0.03410809630761501,-4.80500100422186,4.297248770775154,-1.3971277024182882e-06
0.03420809630761501,-4.8460628875188885,4.296819064210397,1.403473710581693e-06
0.03430809630761501,-4.882342291818197,4.2963894006907,-1.397280808390633e-06
0.034408096307615016,-4.913803413727811,4.295959780212105,1.403319910053824e-06
0.03450809630761502,-4.940415204918748,4.295530202770419,-1.397434839844891e-06
0.03460809630761502,-4.962151402765989,4.2951006683616235,1.4031653190471616e-06
0.034708096307615025,-4.978990556266498,4.294671176981464,-1.3975895338802502e-06
