# artifact_type: raw_data
# circuit_file: 05_cmos_inverter_switch.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\05_cmos_inverter_switch.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:27.468302

Time (s),V(out),V(in),I(VIN),V(m1#body diode),V(m1#gate),V(m2#body diode),V(m2#gate),V(vdd),I(VDD)
1.0098959234607345e-07,0.009024212876022933,5.0,-0.003657910671854392,4.999901911228,4.999886301989386,-0.00084685819133216,4.98913996599505,5.0,-3.154879224842588e-05
1.01341438517543e-07,0.006399228954573493,5.0,-0.002581370783713677,4.999929949161375,4.999919593858868,-0.0006095972736488374,4.99233629378999,5.0,-2.0966015786161307e-05
1.0204513086048209e-07,0.0031268239277761987,5.0,-0.0012605816304041007,4.999965256250677,4.99995901845822,-0.0003025441585659302,4.996259236650567,5.0,-1.148989550348034e-05
1.0275764606594728e-07,0.001512955900449005,5.0,-0.0006089652838416892,4.999983679113999,4.9999816271003885,-0.00014410956204674032,4.998191477048086,5.0,-4.362136653668358e-06
1.0338078275491861e-07,0.000805282246264071,5.0,-0.000325283768211726,4.999990757849524,4.999988858923699,-7.891151580184761e-05,4.999035289771665,5.0,-3.5193929668331236e-06
1.0408497881595129e-07,0.00039454636594859983,5.0,-0.00015817861061484528,4.999996074930205,4.999995798413936,-3.674021704722597e-05,4.999529665754219,5.0,-5.934483970904125e-07
1.0475288543011823e-07,0.0001988595183048575,5.0,-8.089770884134317e-05,4.9999973532231365,4.999996668192701,-2.0377230631873793e-05,4.999760638680775,5.0,-1.411011333996015e-06
1.0546710591689695e-07,9.745595074773744e-05,5.0,-3.851548517319614e-05,4.999999418430357,4.99999952154432,-8.231825081331704e-06,4.99988493200016,5.0,3.832203341325169e-07
1.062840192998191e-07,4.0475447612802815e-05,5.0,-1.7031063452410677e-05,4.999999037595055,4.999998748350981,-5.027439284199528e-06,4.999950158458661,5.0,-8.39187403123276e-07
1.0741490287868351e-07,1.287523022074021e-05,5.0,-4.480511808901966e-06,5.00000039182359,5.000000551506088,-1.4257496650323154e-07,4.999986006958485,5.0,6.468975239926067e-07
1.0883606641511585e-07,1.237044482741491e-06,5.0,-1.191546204815097e-06,4.999999440563825,4.999999284293533,-1.1976735918052603e-06,4.999997141067853,5.0,-6.869247144436486e-07
1.1095832070731843e-07,8.670324633545069e-07,5.0,3.348899124677729e-07,5.000000543923391,5.000000678533012,9.815038911738847e-07,5.000000326136725,5.0,6.743277247700519e-07
1.1402090361089245e-07,-8.906754899929098e-07,5.0,-3.19213081523273e-07,4.9999994511960955,4.999999328863565,-9.701027718598338e-07,4.99999971349719,5.0,-6.7052862284811e-07
1.2014606941804047e-07,8.908666833784334e-07,5.0,3.161171644450178e-07,5.0000005512411985,5.0000006676121265,9.65573517001023e-07,5.000000280739366,5.0,6.686521376586541e-07
1.3014606941804048e-07,-8.898289155549505e-07,5.0,-3.1465330874169695e-07,4.99999944720896,4.999999334524728,-9.629132719842556e-07,4.999999721515346,5.0,-6.675302768321956e-07
1.401460694180405e-07,8.884768653186591e-07,5.0,3.133722779047332e-07,5.000000554244859,5.0000006633503356,9.603048512090103e-07,5.000000276766498,5.0,6.663828862052412e-07
1.501460694180405e-07,-8.867106633117896e-07,5.0,-3.122129090815662e-07,4.999999444230905,4.999999338764501,-9.577335348315043e-07,4.999999724596772,5.0,-6.652654840344496e-07
1.601460694180405e-07,8.848824410529653e-07,5.0,3.111347901540995e-07,5.000000557194747,5.000000659129465,9.55189595279204e-07,5.000000274274905,5.0,6.641216758751511e-07
1.7014606941804052e-07,-8.828065229694814e-07,5.0,-3.101112722170285e-07,4.999999441310807,4.999999342968531,-9.526665844966469e-07,4.999999726697652,5.0,-6.630072721947045e-07
1.8014606941804053e-07,8.807784862117508e-07,5.0,3.091247386954876e-07,5.000000560084055,5.000000654940936,9.501602328301e-07,5.0000002724332795,5.0,6.618660721713354e-07
1.9014606941804054e-07,-8.785752869152089e-07,5.0,-3.081635850943343e-07,4.99999943845288,4.9999993471424276,-9.476676971325549e-07,4.9999997283668165,5.0,-6.60754015946452e-07
2.0014606941804055e-07,8.764678477185497e-07,5.0,3.072201293363719e-07,5.000000562910281,5.000000650781114,9.451870882842084e-07,5.000000270879274,5.0,6.596149879634083e-07
2.1014606941804056e-07,-8.742168371881863e-07,5.0,-3.062893241256859e-07,4.999999435658494,4.9999993512885315,-9.42717135725987e-07,4.999999729843496,5.0,-6.585049847629421e-07
2.2014606941804057e-07,8.720824318093935e-07,5.0,3.0536781481238506e-07,5.0000005656728,5.0000006466485045,9.402569891735634e-07,5.000000269454939,5.0,6.573679276478117e-07
2.3014606941804058e-07,-8.698182000470906e-07,5.0,-3.0445341181462027e-07,4.999999432927791,4.999999355407784,-9.37806064734402e-07,4.99999973123198,5.0,-6.562598393600183e-07
2.401460694180406e-07,8.676796330492973e-07,5.0,3.0354464808368675e-07,5.000000568371791,5.000000642542532,9.353639660130498e-07,5.000000268091411,5.0,6.551246580777104e-07
2.501460694180406e-07,-8.654172051325457e-07,5.0,-3.026405754891215e-07,4.999999430260376,4.999999359500523,-9.329304095236228e-07,4.999999732577749,5.0,-6.540184198655652e-07
2.601460694180406e-07,8.632843647094824e-07,5.0,3.017405505456594e-07,5.000000571007788,5.0000006384630025,9.305051976756247e-07,5.000000266758649,5.0,6.528850673426234e-07
2.701460694180406e-07,-8.610302370638904e-07,5.0,-3.008441684659857e-07,4.999999427655628,4.9999993635668485,-9.280881789101653e-07,4.999999733900646,5.0,-6.517806441230789e-07
2.8014606941804063e-07,8.589073792975848e-07,5.0,2.999511385937126e-07,5.000000573581468,5.000000634409879,9.256792432236934e-07,5.0000002654435365,5.0,6.506490972668644e-07
2.9014606941804064e-07,-8.566643288788459e-07,5.0,-2.990612948394755e-07,4.999999425112832,4.999999367606766,-9.232782974293605e-07,4.999999735209349,5.0,-6.495464717204413e-07
3.0014606941804065e-07,8.545532538501513e-07,5.0,2.981745006458425e-07,5.000000576093568,5.000000630383173,9.208852705024402e-07,5.000000264140328,5.0,6.484167180964562e-07
3.1014606941804066e-07,-8.523224357952128e-07,5.0,-2.972906925080565e-07,4.999999422631235,4.999999371620254,-9.185000955290114e-07,4.999999736507668,5.0,-6.473158817854596e-07
3.2014606941804067e-07,8.502238729816602e-07,5.0,2.9640980225842384e-07,5.00000057854485,5.000000626382911,9.16122719204811e-07,5.000000262846496,5.0,6.461879151764549e-07
3.301460694180407e-07,-8.480057350344494e-07,5.0,-2.95531807692484e-07,4.999999420210078,4.999999375607287,-9.137530868498557e-07,4.999999737797289,5.0,-6.450888632159035e-07
3.401460694180407e-07,8.459199451986941e-07,5.0,2.9465667150674335e-07,5.0000005809360735,5.000000622409109,9.113911535504047e-07,5.0000002615609045,5.0,6.43962680957344e-07
3.501460694180407e-07,-8.437146257747379e-07,5.0,-2.937843888162206e-07,4.999999417848597,4.999999379567855,-9.090368706243304e-07,4.999999739078977,5.0,-6.428654146795054e-07
3.601460694180407e-07,8.416416663075599e-07,5.0,2.929149354180538e-07,5.000000583267999,5.000000618461775,9.066901974240111e-07,5.000000260283031,5.0,6.417410181036587e-07
3.701460694180407e-07,-8.394491683968011e-07,5.0,-2.920483139767782e-07,4.9999994155460366,4.99999938350196,-9.043510885330898e-07,4.999999740353098,5.0,-6.406455392848898e-07
3.8014606941804073e-07,8.373890072423975e-07,5.0,2.9118450584064703e-07,5.000000585541383,5.000000614540899,9.02019505753593e-07,5.000000259012618,5.0,6.395229328326479e-07
3.9014606941804074e-07,-8.352092754819247e-07,5.0,-2.9032351589464156e-07,4.999999413301646,4.999999387409615,-8.996954056891674e-07,4.9999997416198365,5.0,-6.384292454697515e-07
4.0014606941804075e-07,8.331618418406866e-07,5.0,2.894653261531488e-07,5.000000587756968,5.000000610646455,8.973787517246379e-07,5.000000257749523,5.0,6.373084353583636e-07
4.1014606941804076e-07,-8.309947950291721e-07,5.0,-2.886099448318191e-07,4.999999411114682,4.9999993912908565,-8.950695018758624e-07,4.999999742879308,5.0,-6.362165465567671e-07
4.2014606941804077e-07,8.289600005561588e-07,5.0,2.8775735350095033e-07,5.000000589915494,5.000000606778405,8.927676207221699e-07,5.000000256493655,5.0,6.350975381153035e-07
4.301460694180408e-07,-8.268055462736057e-07,5.0,-2.869075592659698e-07,4.999999408984411,4.999999395145728,-8.904730674459648e-07,4.9999997441315935,5.0,-6.340074576449695e-07
4.401460694180408e-07,8.247832961503743e-07,5.0,2.860605463617105e-07,5.000000592017693,5.000000602936697,8.881858075873509e-07,5.000000255244942,5.0,6.32890261087482e-07
4.501460694180408e-07,-8.226413376674104e-07,5.0,-2.8521631989519847e-07,4.999999406910106,4.999999398974288,-8.859058013087425e-07,4.999999745376752,5.0,-6.318019960538379e-07
4.601460694180408e-07,8.206315339464788e-07,5.0,2.8437486276899904e-07,5.000000594064282,5.000000599121267,8.83633015024765e-07,5.000000254003321,5.0,6.306866207062001e-07
4.701460694180408e-07,-8.185019726680467e-07,5.0,-2.8353618097831657e-07,4.99999940489105,4.9999994027766075,-8.81367409785146e-07,4.999999746614849,5.0,-6.296001839878329e-07
4.801460694180408e-07,8.165045161888933e-07,5.0,2.827002578698057e-07,5.000000596055981,5.00000059533204,8.791089527709928e-07,5.000000252768734,5.0,6.284866418404533e-07
4.901460694180408e-07,-8.143872528864641e-07,5.0,-2.818670994386707e-07,4.999999402926535,4.999999406552765,-8.768576058546166e-07,4.999999747845937,5.0,-6.274020436514149e-07
5.001460694180409e-07,8.124020447630719e-07,5.0,2.8103668614498645e-07,5.000000597993492,5.000000591568929,8.746133369427463e-07,5.000000251541129,5.0,6.262903484710591e-07
5.101460694180409e-07,-8.102969811037514e-07,5.0,-2.802090244280464e-07,4.999999401015854,4.999999410302853,-8.723761086836551e-07,4.999999749070073,5.0,-6.252076030222042e-07
5.201460694180409e-07,8.083239228761556e-07,5.0,2.793840965242822e-07,5.000000599877513,5.00000058783184,8.701458896841912e-07,5.000000250320449,5.0,6.240977663551917e-07
5.301460694180409e-07,-8.062309603811054e-07,5.0,-2.7856190709663053e-07,4.999999399158319,4.999999414026969,-8.679226433039386e-07,4.9999997502873095,5.0,-6.230168869691965e-07
5.401460694180409e-07,8.042699544503676e-07,5.0,2.777424374933446e-07,5.000000601708735,5.000000584120671,8.657063387763258e-07,5.000000249106641,5.0,6.219089234704711e-07
5.501460694180409e-07,-8.021889958495754e-07,5.0,-2.769256923773611e-07,4.999999397353239,4.999999417725221,-8.63496940167711e-07,4.999999751497701,5.0,-6.208299252463689e-07
5.601460694180409e-07,8.002399450431961e-07,5.0,2.761116542071562e-07,5.000000603487841,5.00000058043531,8.612944173452586e-07,5.000000247899653,5.0,6.197238500149638e-07
5.701460694180409e-07,-7.981708935701972e-07,5.0,-2.7530032586930986e-07,4.9999993955999384,4.999999421397721,-8.590987350309599e-07,4.999999752701301,5.0,-6.186467484958769e-07
5.801460694180409e-07,7.962337018673768e-07,5.0,2.744916891561644e-07,5.000000605215503,5.000000576775637,8.569098636467926e-07,5.00000024669943,5.0,6.175425770749143e-07
5.901460694180409e-07,-7.941764619856997e-07,5.0,-2.7368574828656733e-07,4.999999393897749,4.999999425044594,-8.547277685453007e-07,4.999999753898161,5.0,-6.164673851394298e-07
6.000000000000001e-07,7.922216028539251e-07,5.0,2.72870597006758e-07,5.000000606904628,5.0000005731146935,8.525202250179516e-07,5.000000245497097,5.0,6.15349009081001e-07
6.001519539932701e-07,-0.001646495723105201,4.992402300336499,0.0021233039414714217,4.999887508613015,4.9944597772820885,-0.00061242713901044,4.996714735215324,5.0,-0.0006270086632622629
6.0045586197981e-07,-0.005399257928536733,4.977206901009503,0.005049760671698378,4.999840821447049,4.980912646935365,-0.001240740657481308,4.9886504370987375,5.0,-0.0011309104690169214
6.009683558944e-07,-0.011147928319494554,4.951582205280003,0.007452170028982907,4.999906542187103,4.954949662204653,-0.0009054826160445882,4.970571258442302,5.0,-0.0009956324564415198
6.015049591148534e-07,-0.014977938668071062,4.924752044257334,0.00904794775462725,4.999933461375379,4.928334251039278,-0.0005192868293843471,4.948313680739272,5.0,-0.0010351810843092224
6.022324699456736e-07,-0.01783428492101128,4.888376502716324,0.010156983106687445,4.999977800510609,4.891917229020278,-0.00025869758670659347,4.9153067257324325,5.0,-0.0009988152894639946
6.036874916073141e-07,-0.019995719728797014,4.815625419634298,0.01103441383184367,4.999988973238919,4.819253596647156,-3.8863392719346284e-05,4.84510048411697,5.0,-0.0010091598424950554
6.050841044957146e-07,-0.020408431515338783,4.745794775214275,0.011164006291143558,5.000004210502551,4.749397298797086,-1.7765938459142743e-05,4.775684270504895,5.0,-0.0009943486961327963
6.075051010276328e-07,-0.02056493025495932,4.624744948618361,0.011214851452858055,4.999994441299506,4.628389742575874,4.31530774955757e-06,4.654744709019423,5.0,-0.0010051771164190093
6.105533894994214e-07,-0.020680512427015782,4.472330525028936,0.011206435831573325,5.00000464080542,4.475965605250971,-1.0352553703846376e-05,4.502314752301622,5.0,-0.0009954067833550795
6.166499664429983e-07,-0.020926309362763455,4.16750167785009,0.01122683477833153,4.999994499353668,4.171194512378155,2.6114430813225196e-06,4.1974893476570205,5.0,-0.001004434211028471
6.266499664429983e-07,-0.021504240434995388,3.66750167785009,0.011237272613816351,5.000004193558354,3.671241027046994,-1.2872290916520293e-05,3.6974741464946357,5.0,-0.0009958541296906098
6.366499664429983e-07,-0.02235288755119455,3.1675016778500895,0.0112683303272465,4.999993941681249,3.1713497984809282,-2.800490399914267e-06,3.1974585482009896,5.0,-0.0010082472821282273
6.466499664429983e-07,0.00037831101449985714,2.667501677850089,0.01165899660051295,5.0000565238780466,2.671475890102711,0.000407428407353996,2.698504455399006,5.0,-0.006148378034640523
6.564719468199734e-07,0.20053213386252858,2.176402659001335,0.014423399466254816,5.000400771888737,2.1811467176086095,0.0030135750701881787,2.2149287987928243,5.0,-0.04200543193933237
6.664719468199734e-07,3.6073826590228757,1.6764026590013343,0.06191409106475487,5.009072191357253,1.7326215921390304,0.03217862430470817,1.805925999057903,5.0,-0.09557956866988881
6.740231966071383e-07,5.231578144435891,1.29884016964309,-0.011489963984826379,5.001289605444397,1.30913569588776,-0.016504298159530174,1.254074751443941,5.0,0.030474596498816897
6.78523583323544e-07,4.833932431612745,1.073820833822806,0.01605596284087618,4.9933509916379,1.0666388369880972,0.010218989284848316,1.1291707191801432,5.0,-0.02436732521836804
6.819463122952271e-07,5.059983125372977,0.902684385238647,0.009551191257897718,5.010201884140093,0.9346708031111182,-0.00547425712836716,0.8993515411398689,5.0,0.007148369483993555
6.852505768006092e-07,4.941049862091813,0.7374711599695454,0.005960876471276966,4.988037176204884,0.7236541860831436,0.0028991709725093157,0.7691707632697782,5.0,-0.010870448648168107
6.88683257357701e-07,5.01085704475982,0.5658371321149565,0.012038267175854822,5.012739496912896,0.595181412769856,-0.0014518613825033333,0.5726076529876214,5.0,0.0012849771000369437
6.930009096243177e-07,4.96675280180843,0.34995451878412,0.0061715768530025,4.987006935932065,0.3411301033909293,0.0007344731633475848,0.3772936647363182,5.0,-0.008406995899941982
6.992325367324719e-07,5.000607443245871,0.038373163376407504,0.01116431051889359,5.013067346676229,0.06348748224814421,-0.0003590275703625606,0.04675177606135157,5.0,0.0004016130795143624
7.000000000000001e-07,4.985463122249372,0.0,0.009288360305416373,4.98772619733232,0.003398480628049594,-0.0009126016198766074,0.024466600288199525,5.0,-0.0072571798020901745
7.000123610822126e-07,4.984055991955017,0.0,0.008350967078570784,4.990314900400138,0.0027361770114291417,-0.001694010258501244,0.022316724224283213,5.0,-0.006504736710700509
7.000370832466376e-07,4.98289299787995,0.0,0.007036334036793897,4.995163330063332,0.0020178857898107694,-0.001629495613493237,0.019091116320570922,5.0,-0.004889021808105909
7.000865275754875e-07,4.983698063887961,0.0,0.005850975003298823,4.999992993927613,0.0018564939428129534,0.00021806351952546876,0.015696431067083516,5.0,-0.0030270953071371842
7.001261239458249e-07,4.984656096751671,0.0,0.005337652011116874,5.000571081985279,0.0019090167500732669,0.0006579993206141665,0.014103939283277356,5.0,-0.0026904260862608
7.001842237166117e-07,4.986385439212503,0.0,0.004850505718926386,5.000877963274312,0.002064044252657382,0.0009723797224543418,0.012487472904121777,5.0,-0.002314170217453171
7.002467483525171e-07,4.987974379459377,0.0,0.004399618237890701,5.00075282150568,0.0021176202266919297,0.000854602265970339,0.011081234486980174,5.0,-0.0021050309900965125
7.003717976243277e-07,4.99065174910343,0.0,0.0036214126816031342,5.000596973786832,0.0020392252272189992,0.000674498669420931,0.008825012817590405,5.0,-0.0016958197261689456
7.005782614665594e-07,4.993667428994496,0.0,0.0025530337290823693,5.000346943738359,0.001612938801887509,0.00039367378455001933,0.006046162385359599,5.0,-0.001209682415499902
7.009120708762757e-07,4.996603424356628,0.0,0.0014009943297544902,5.000204216684944,0.0009479677918795559,0.00022785860825080828,0.0032550151973839148,5.0,-0.000654965306323696
7.012790267724564e-07,4.9982465335621775,0.0,0.0007057935440532385,5.000083317786108,0.0004832887804129271,9.569295689759727e-05,0.0016340918517467884,5.0,-0.00034630097208943056
7.016367161976669e-07,4.999103179268314,0.0,0.0003669897626821609,5.000063417398066,0.0002569011943713839,6.93752324677499e-05,0.0008440680936750988,5.0,-0.00017016833872007808
7.020249555644925e-07,4.999548267582059,0.0,0.00017505027258402084,5.000013068100787,0.00012211152411323312,1.6398506552328662e-05,0.0004030392936388294,5.0,-9.230262658332933e-05
7.023903228272665e-07,4.999782254474927,0.0,9.162322245914734e-05,5.000023605279292,6.635529610443669e-05,2.4867315594923056e-05,0.00020851437127300532,5.0,-3.8587722574146e-05
7.027671256496042e-07,4.999879478255453,0.0,4.2902437700960874e-05,4.999996229468999,2.966549696692411e-05,-2.7225979661871236e-06,9.904181613595853e-05,5.0,-2.71445888606614e-05
7.031322776064416e-07,4.999949759631462,0.0,2.4199670763354792e-05,5.0000126237185345,1.8459778820201223e-05,1.2755901932726132e-05,5.413923346986316e-05,5.0,-6.458723791791243e-06
7.035076101120513e-07,4.99996454477203,0.0,9.811754099124194e-06,4.9999928934465565,6.181383681802544e-06,-6.663614947055585e-06,2.3253878615570045e-05,5.0,-1.0043167655293672e-05
7.039358000900609e-07,4.999993484985635,0.0,6.3998631327037235e-06,5.000008916490945,5.533189564310703e-06,8.772045765548242e-06,1.3666399833800469e-05,5.0,1.6513712792765034e-06
7.044983012311772e-07,4.999989677129004,0.0,3.589304194973053e-07,4.999992435290674,-5.613466982357096e-07,-7.312922684410417e-06,1.6381379567276255e-06,5.0,-4.804715384221225e-06
7.052597625482349e-07,5.000005025086848,0.0,1.5783745654918135e-06,5.000007580664394,1.9543614087069727e-06,7.371246080967175e-06,2.780762287768468e-06,5.0,3.6717724016810394e-06
7.062538423652469e-07,4.999994264292097,0.0,-1.2096781868420337e-06,4.999992669814405,-1.6610418236417956e-06,-7.1203103613748375e-06,-1.9679927368843053e-06,5.0,-3.7387456268689334e-06
7.078924964172763e-07,5.0000056041188685,0.0,1.2051623252777124e-06,5.000007212895659,1.645380783732442e-06,7.006653630819981e-06,1.9701061921006957e-06,5.0,3.670288254653542e-06
7.104101065428189e-07,4.99999446051766,0.0,-1.194648611933339e-06,4.999992863503506,-1.6296498658308067e-06,-6.932379290419677e-06,-1.954295969969211e-06,5.0,-3.630226478090748e-06
7.15445326793904e-07,5.0000055087968684,0.0,1.1888463096558035e-06,5.000007098522271,1.621408453778006e-06,6.895522408359445e-06,1.945130475189405e-06,5.0,3.6106317282680322e-06
