# artifact_type: raw_data
# circuit_file: 02_pnp_common_emitter.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\ac_analysis\02_pnp_common_emitter.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:23:57.803956

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(base)_mag,V(base)_phase,V(base)_real,V(base)_imag,V(col)_mag,V(col)_phase,V(col)_real,V(col)_imag,V(emit)_mag,V(emit)_phase,V(emit)_real,V(emit)_imag,V(vss)_mag,V(vss)_phase,V(vss)_real,V(vss)_imag,I(VSS)_mag,I(VSS)_phase,I(VSS)_real,I(VSS)_imag
31622.776601683574,170.08773347562789,-179.66862798367762,-170.0848888299226,-0.9837024901338066,1.0,0.0,1.0,0.0,0.00030817048540414204,-164.02064935265045,-0.0002962630776944818,-8.483653027568927e-05,0.9999573135596398,0.00854355923134099,0.9999573024427355,0.000149106872760138,170.08773348537977,-179.66924152653712,-170.08489936374627,-0.9818811628049366,0.00915226847446319,-89.53624083117533,7.407879098714817e-05,-0.009151968671350371,0.0,0.0,0.0,0.0,0.03617417444299228,-179.66911054283258,-0.036173571205923856,-0.0002089086929550492
35481.338923357296,170.08904210359339,-179.75133892828902,-170.08744027517113,-0.7381763732744894,1.0,0.0,1.0,0.0,0.0003111212918133677,-162.26742659024887,-0.000296339446486195,-9.475964687499783e-05,0.9999575034880894,0.007616416532813053,0.999957494653067,0.00013292589618241896,170.0890421113396,-179.75188574893815,-170.08744732019412,-0.7365530892334493,0.008157034653014006,-89.60569406089898,5.613575464206207e-05,-0.008156841490891072,0.0,0.0,0.0,0.0,0.03617445276822266,-179.7517879845794,-0.0361741133214904,-0.0001567114684485685
39810.71705534944,170.08995944871268,-179.83075140780764,-170.08921736443375,-0.5024356865690643,1.0,0.0,1.0,0.0,0.00031479572611937636,-160.33404853838348,-0.00029643391192544697,-0.00010594000681329874,0.9999576544173481,0.00679030123605369,0.9999576473949664,0.00011850809498710826,170.08995945486575,-179.83123876222416,-170.08922163812113,-0.5009889180288165,0.007270008500597758,-89.66991622774948,4.1882640856054885e-05,-0.00726988785629865,0.0,0.0,0.0,0.0,0.036174647874662035,-179.83117291993847,-0.03617449083369675,-0.00010659164404853907
44668.35921509599,170.09053434735736,-179.90791876763558,-170.090314689351,-0.2733558982389883,1.0,0.0,1.0,0.0,0.00031936058906375907,-158.21436390786673,-0.00029655150407630813,-0.00011852590972960542,0.9999577743818278,0.006054262326441178,0.999957768799326,0.00010566234933279128,170.09053435224496,-179.9083531227165,-170.09031676164193,-0.2720664561014908,0.006479428837749707,-89.72975911949699,3.056071628549251e-05,-0.006479356766383732,0.0,0.0,0.0,0.0,0.036174770149121925,-179.90831832881727,-0.03617472383691582,-5.7884926163515357e-05
50118.72336272686,170.09079740360156,-179.98386464678936,-170.0907906589036,-0.047900125995987856,1.0,0.0,1.0,0.0,0.0003250155515045269,-155.90569109148174,-0.00029669848431107223,-0.0001326842798801131,0.9999578697681037,0.005398540822183142,0.9999578653293687,9.421834240314758e-05,170.0907974074839,-179.9842517661627,-170.09079098254117,-0.04675090626538206,0.0057748116085311,-89.78601650225075,2.1567234527458765e-05,-0.005774771334730094,0.0,0.0,0.0,0.0,0.03617482610074376,-179.98424755895647,-0.03617482473355992,-9.945615769201142e-06
56234.13251903449,170.09076262182512,179.94040347818944,-170.09067060923485,0.17692081515667699,1.0,0.0,1.0,0.0,0.0003319971959791696,-153.41001485858348,-0.00029688267856981145,-0.00014860287111373438,0.9999579456545988,0.004814441218764696,0.9999579421244075,8.402431707602888e-05,170.09076262490902,179.94005845768476,-170.09066954386304,0.17794505759679285,0.0051468115410129925,-89.83943461559116,1.4423378107589462e-05,-0.005146791331001142,0.0,0.0,0.0,0.0,0.03617481870823572,179.94003213402485,-0.03617479889441397,3.7861886204230824e-05
63095.73444801885,170.0904281503275,179.86388095814647,-170.08994814928963,0.40408777969231324,1.0,0.0,1.0,0.0,0.0003405825886437718,-150.73517995788578,-0.00029711389384135277,-0.00016649274390712065,0.9999580060817584,0.004294216769888078,0.9999580032732583,7.494507398925557e-05,170.09042815277712,179.863573458298,-170.08994598059704,0.4050006328505836,0.0045870986917240335,-89.8907220431851,8.748785217584792e-06,-0.004587090348616818,0.0,0.0,0.0,0.0,0.036174747578037965,179.86351625447284,-0.036174644943883644,8.61714495484588e-05
70794.57843841326,170.08977618282668,179.78555267192255,-170.08858482088826,0.636612560020652,1.0,0.0,1.0,0.0,0.00035109203809887335,-147.89590906027493,-0.00029740443998512014,-0.00018659104558782502,0.9999580542670482,0.0038309671626872576,0.9999580520318123,6.686018585771482e-05,170.08977618477246,179.78527861239408,-170.0885817758169,0.6374261347332103,0.0040882483021428585,-89.9405590860605,4.241310162198756e-06,-0.004088246102090978,0.0,0.0,0.0,0.0,0.036174608923387384,179.78518976934353,-0.036174354686830404,0.00013562356509615718
79432.82347242754,170.08877201143144,179.70437959192347,-170.0865080540552,0.8775775376074726,1.0,0.0,1.0,0.0,0.00036389074888723815,-144.914425500159,-0.0002977697845828656,-0.00020916412817495456,0.9999580927761903,0.0034185472859145465,0.9999580909963145,5.966240534836624e-05,170.08877201297696,179.70413533611165,-170.08650431288234,0.8783026279798836,0.0036436425526331505,-89.98960675948561,6.609431534424816e-07,-0.00364364249268684,0.0,0.0,0.0,0.0,0.03617439536291834,179.7040136749424,-0.03617391267286707,0.00018687377695850193
89125.09381337385,170.08736218083914,179.61928503708404,-170.08360730933813,1.1301762158196154,1.0,0.0,1.0,0.0,0.0003793892317175588,-141.82045292479472,-0.0002982293755541869,-0.00023451104174387893,0.9999581236597259,0.0030514859205236404,0.9999581222415527,5.325624609613111e-05,170.08736218206678,179.6190673438626,-170.08360301527486,1.1308224422729847,0.003247382943387828,-90.03851552902974,-2.182964673310946e-06,-0.003247382209668493,0.0,0.0,0.0,0.0,0.03617409552811398,179.618911250205,-0.03617329537504429,0.00024060130281263958
99999.9999999992,170.08547164603561,179.52914043763207,-170.07972820319577,1.3977551221276368,1.0,0.0,1.0,0.0,0.00039804259028418474,-138.65041918197736,-0.0002988076751043439,-0.0002629674447129915,0.9999581485621697,0.0027249133016356815,0.9999581474313016,4.755671852665379e-05,170.08547164701082,179.52894641834425,-170.07972347001203,1.3983310589247275,0.0028942121632630716,-90.08793389757592,-4.441849961404204e-06,-0.0028942087547287995,0.0,0.0,0.0,0.0,0.036173693458824804,179.52875382093012,-0.036172469939511544,0.000297517945943237
112201.84543019543,170.0829997832262,179.43275043315072,-170.07466430646642,1.6838575663284137,1.0,0.0,1.0,0.0,0.0004203491234098602,-135.44581946115116,-0.00029953545967479603,-0.00029490997600767344,0.999958168809554,0.0024344966099990643,0.9999581679068925,4.248820405383224e-05,170.0829997840008,179.43257751327843,-170.07465922454872,1.6843708552561794,0.0025794444264127013,-90.13851695208507,-6.235999143541825e-06,-0.0025794368884053415,0.0,0.0,0.0,0.0,0.03617316775489605,179.43234585645757,-0.03617139244017569,0.0003583774025406109
125892.54117941568,170.0798150428094,179.3288371039969,-170.06814618287262,1.9922697902939133,1.0,0.0,1.0,0.0,0.00044684897500443425,-132.2508723235513,-0.0003004514545752366,-0.0003307611372367347,0.9999581854800211,0.0021763825506640366,0.9999581847586198,3.798345295663759e-05,170.07981504342465,179.32868298899848,-170.06814082403713,1.9927272419997768,0.002298903364129287,-90.19093497600218,-7.660952516431877e-06,-0.0022988905992698946,0.0,0.0,0.0,0.0,0.03617249043898942,179.32840919882608,-0.036170005546202,0.00042398507815461113
141253.75446227426,170.07574796246067,179.21602314932994,-170.05982709117623,2.327069983837949,1.0,0.0,1.0,0.0,0.00047812373053778657,-129.10977828454102,-0.0003016043893721491,-0.00037099473583168674,0.9999581994612152,0.0019471462652321664,0.9999581988837795,3.398269278542289e-05,170.07574796294935,179.21588579419304,-170.0598215124928,2.3274776681565976,0.002048866656113594,-90.24588223243694,-8.79259110070905e-06,-0.0020488477895821925,0.0,0.0,0.0,0.0,0.036171625470639394,179.21556623764005,-0.036168235479708245,0.000495208514246886
158489.31924611,170.07058217225796,179.09281380240148,-170.04926460053238,2.692680677108342,1.0,0.0,1.0,0.0,0.0005147978258010948,-126.06399836474156,-0.00030305558200848453,-0.0004161419417254564,0.999958211497527,0.0017437459050719227,0.999958211034429,3.0432835561204803e-05,170.07058217264614,179.09269138450685,-170.04925884736343,2.6930440035720316,0.001826016672382507,-90.30408602121088,-9.691176951474455e-06,-0.0018259909553193794,0.0,0.0,0.0,0.0,0.03617052683326476,179.09232182125288,-0.03616598810397013,0.0005729885334080892
177827.94100389077,170.06404291881358,178.95757725763696,-170.03589715657887,3.09392502323558,1.0,0.0,1.0,0.0,0.000557542402333944,-123.1499648616558,-0.0003048821869724086,-0.00046679801035054425,0.9999582222297009,0.0015634822653445581,0.9999582218574014,2.728677329524084e-05,170.06404291912193,178.9574681525735,-170.0358912649951,3.094248812832336,0.0016273964750583695,-90.36631611091438,-1.040456193170038e-05,-0.0016273632145662551,0.0,0.0,0.0,0.0,0.03616913609353268,178.95704367873964,-0.03616314393734961,0.0006583512125170005
199526.23149688623,170.05578250787286,178.80852339376932,-170.0190143787259,3.536087393087119,1.0,0.0,1.0,0.0,0.0006070818912441443,-120.39752073752334,-0.0003071812767084046,-0.0005236297221475894,0.9999582322289069,0.0014039629434425365,0.999958231928702,2.4502752468506805e-05,170.05578250811774,178.80842615377918,-170.0190083774269,3.5363759422162446,0.001450370599191387,-90.43339464542557,-1.097073576283343e-05,-0.001450329106773909,0.0,0.0,0.0,0.0,0.03616737930535531,178.80794113685684,-0.036159551833463595,0.000752420773572094
223872.113856832,170.0453619057587,178.64368054719205,-169.99771954967395,4.024978704398925,1.0,0.0,1.0,0.0,0.0006642032509145905,-117.82920516175989,-0.00031007496778567064,-0.0005873835824043994,0.9999582420270812,0.001263070543637337,0.9999582417841061,2.2043819125998603e-05,170.04536190595323,178.64359388195962,-169.9977134615167,4.025235841870533,0.0012925900943177126,-90.50620661905637,-1.1419848979235417e-05,-0.001292539646965448,0.0,0.0,0.0,0.0,0.03616516309696585,178.64304188607113,-0.03615502100014628,0.0008564334820186048
251188.6431509558,170.03222754508735,178.46087009136303,-169.97088236824197,4.567006777486323,1.0,0.0,1.0,0.0,0.000729767524506257,-115.46032680620455,-0.0003137168555105602,-0.0006588948128438687,0.9999582521451319,0.0011389345000864352,0.9999582519475697,1.9877327119341773e-05,170.03222754524185,178.4607928508933,-169.9708762114578,4.567235915319905,0.0011519613643910956,-90.58571100736769,-1.1775818490100784e-05,-0.001151901174211001,0.0,0.0,0.0,0.0,0.03616236973805965,178.4601665513912,-0.036149310946792794,0.0009717526147221246
281838.2931264429,170.01568214007122,178.25767858108242,-169.93707955923762,5.1692518250785335,1.0,0.0,1.0,0.0,0.0008047232657092164,-113.29964466511973,-0.00031830008485940426,-0.0007390971454093176,0.9999582631204909,0.0010299061344597753,0.9999582629589429,1.797450280087258e-05,170.01568214019392,178.25760974044135,-169.93707334840303,5.169456003773742,0.0010266183937077018,-90.6729526284477,-1.2057601244189469e-05,-0.0010265475831890201,0.0,0.0,0.0,0.0,0.0361588509329201,178.25690082671596,-0.03614211884810857,0.0010998845204529962
316227.7660168351,169.99484801954625,178.03142720488117,-169.89452034782107,5.839546983495153,1.0,0.0,1.0,0.0,0.0008901213914517441,-111.35042711838506,-0.0003240674643821703,-0.0008290333950142781,0.999958275535435,0.0009345366033407088,0.9999582754024205,1.631006015105369e-05,169.99484801964374,178.03136585059522,-169.89451409463385,5.839728912374939,0.0009148979910793146,-90.76907478841704,-1.2280203811507043e-05,-0.0009148155719462331,0.0,0.0,0.0,0.0,0.03615442002224648,178.03056491579804,-0.036133063687549156,0.0012424957531250896
354813.3892335723,169.96862112574516,177.77913832755354,-169.84095310276788,6.586563332308563,1.0,0.0,1.0,0.0,0.0009871311075659525,-109.61167265968385,-0.00033132412480731176,-0.0009298667366053337,0.9999582900476208,0.0008515574215709003,0.9999582899371788,1.4861860862293037e-05,169.9686211258226,177.7790836454886,-169.84094681666994,6.586725425469729,0.0008153177243719078,-90.87533273443326,-1.2455481669869194e-05,-0.0008152225785951697,0.0,0.0,0.0,0.0,0.0361488421998134,177.77818006170926,-0.036121666394151604,0.0014014311601460816
398107.17055349366,169.9356133872136,177.49749892669197,-169.77354860653517,7.419898303411728,1.0,0.0,1.0,0.0,0.001097056659435527,-108.07932470324268,-0.0003404533383709599,-0.001042892534446338,0.99995830742436,0.0007798632735137736,0.9999583073317317,1.3610614352547838e-05,169.93561338727508,177.49745019125032,-169.7735422952148,7.420042711759827,0.0007265562531029118,-90.99310788989239,-1.2592770786526935e-05,-0.0007264471151067093,0.0,0.0,0.0,0.0,0.03614182225659348,177.49643196849271,-0.03610732500635215,0.0015787326920198865
446683.59215095907,169.8940806449206,177.18282077468461,-169.68875440979622,8.35016556929527,1.0,0.0,1.0,0.0,0.0012213547393416099,-106.74737276685153,-0.00035193624990302087,-0.0011695504586448635,0.9999583285822989,0.0007184968428780017,0.9999583285036747,1.2539613007849339e-05,169.89408064496936,177.1827773391765,-169.68874807959725,8.35029420908913,0.000647435798546141,-91.1239227741045,-1.2699385170556618e-05,-0.0006473112380110276,0.0,0.0,0.0,0.0,0.03613298925239713,177.1816309662593,-0.03608928368356898,0.001776658526765463
501187.2336272677,169.84183268841983,176.83099734501818,-169.58211358430995,9.389083194827265,1.0,0.0,1.0,0.0,0.0013616524058236406,-105.60878596189121,-0.0003663764258851611,-0.0013114364600852468,0.9999583546343666,0.0006666354006092382,0.999958354566683,1.1634498107613482e-05,169.84183268845854,176.83095863308085,-169.58210724056866,9.389197773112269,0.0005769065191507507,-91.26945640431167,-1.2781006985677375e-05,-0.0005767649241233966,0.0,0.0,0.0,0.0,0.03612187738275652,176.82966889835464,-0.036066594142966854,0.0019977018249492345
562341.3251903439,169.7761212284184,176.43745754033324,-169.4480398951604,10.54955520648882,1.0,0.0,1.0,0.0,0.0015197653246820252,-104.65626440028608,-0.0003845303021210935,-0.0014703139422778122,0.999958386946096,0.0006235788918962428,0.9999583868868731,1.088305191344007e-05,169.77612122844923,176.4374230382828,-169.44803354248856,10.54965724375708,0.0005140325843903727,-91.43155982302707,-1.2841990117443052e-05,-0.0005138721447061215,0.0,0.0,0.0,0.0,0.03610790215342285,176.43597282778347,-0.0360380678237511,0.002244608084248515
630957.3444801874,169.69350081458003,175.99711659634576,-169.2795400542268,11.845739222915116,1.0,0.0,1.0,0.0,0.001697716015375841,-103.8828188671923,-0.00040734479508098106,-0.0016481231406615393,0.9999584272036973,0.0005887392505522177,0.9999584271509073,1.0275011178973456e-05,169.6935008146045,175.9970858463609,-169.27953369675504,11.845830073294254,0.0004579797627861507,-91.61227117514385,-1.288559357191739e-05,-0.00045779845412578476,0.0,0.0,0.0,0.0,0.03609033080097726,175.99545591672157,-0.036002216792151855,0.0025203895283997554
707945.7843841313,169.58965681835548,175.50432483797167,-169.0678723834953,13.293089463541937,1.0,0.0,1.0,0.0,0.0018977515709977326,-103.28220161250096,-0.00043600352222256344,-0.0018469872641233565,0.9999584774965404,0.0005616306428916728,0.9999584774485,9.80189688219767e-06,169.58965681837486,175.5042974320188,-169.06786602509007,13.293170332781822,0.00040800436007733156,-91.81382944736758,-1.2914157452753491e-05,-0.00040779992935188,0.0,0.0,0.0,0.0,0.03606824570898081,175.5024661551277,-0.03595718111658985,0.0028283342575033768
794328.234724274,169.45919370945413,174.95281545727863,-168.80213014162385,14.908359812822443,1.0,0.0,1.0,0.0,0.0021223599981800884,-102.84921500111331,-0.00047198322227113177,-0.0020692133287241177,0.999958540416924,0.0005418602973845364,0.9999585403722061,9.456854181567192e-06,169.45919370946956,174.95279103169747,-168.80212378608852,14.908431774320631,0.0003634433616392695,-92.03868554714431,-1.292923138957193e-05,-0.00036321331486514603,0.0,0.0,0.0,0.0,0.03604049937955856,174.95073410771278,-0.03590064021374928,0.003172006899565136
891250.9381337371,169.29537608172734,174.33565319300462,-168.4687373302603,16.709545325988557,1.0,0.0,1.0,0.0,0.0023742838699209834,-102.57992335695529,-0.0005171220263943077,-0.0023172847698944565,0.9999586191800902,0.0005291195064604864,0.9999586191374505,9.234495377327917e-06,169.29537608173962,174.33563142368249,-168.4687309815296,16.709609335069946,0.0003237056495254178,-92.28950879675267,-1.2931663041768332e-05,-0.0003234472439605055,0.0,0.0,0.0,0.0,0.03600565935594948,174.33332155860117,-0.035829705573323115,0.003555236164539689
999999.9999999905,169.08981441893354,173.645186713621,-168.05084557903095,18.715732430286533,1.0,0.0,1.0,0.0,0.002656529366620905,-102.47178914241006,-0.000573701124136454,-0.0025938418024011867,0.9999587177672418,0.0005231742904001118,0.9999587177255549,9.13073697636946e-06,169.08981441894323,173.6451673116922,-168.05083924136855,18.715789336930712,0.0002882641791557347,-92.56918609458847,-1.292165258690234e-05,-0.0002879744222648132,0.0,0.0,0.0,0.0,0.035961941392600304,173.6425738551888,-0.03574079243566881,0.003982082971920376
1122018.4543019526,168.83208781656273,172.8730088932435,-167.5276237657006,20.946817226428784,1.0,0.0,1.0,0.0,0.002972367957021297,-102.52374903667369,-0.0006445409566576292,-0.002901644055896213,0.9999588410935788,0.0005238550788930117,0.9999588410517832,9.142619614136436e-06,168.83208781657044,172.87299160125627,-167.52761744390696,20.946867786619347,0.0002566490139391897,-92.88080989663108,-1.2898777960421141e-05,-0.00025632467279426333,0.0,0.0,0.0,0.0,0.03590712921738806,172.87008013999352,-0.03562946864716123,0.004456780514582064
1258925.411794155,168.5092972844513,172.00993089312266,-166.87343873331696,23.42303815941696,1.0,0.0,1.0,0.0,0.0033253268987422924,-102.736239557939,-0.0007331121610935881,-0.0032435082153057238,0.9999589952017908,0.0005310445991976104,0.9999589951588402,9.268096678781185e-06,168.50929728445743,172.0099154816228,-166.87343243295504,23.423083045270623,0.00022844112814375162,-93.22764972034709,-1.286199500767049e-05,-0.00022807875418813696,0.0,0.0,0.0,0.0,0.035838479530129926,172.00664738263774,-0.03549028034469242,0.0049836348267786506
1412537.5446227405,168.1055467221728,171.04597833603037,-166.0569380679733,26.164253443389118,1.0,0.0,1.0,0.0,0.0037191633859426513,-103.11117577328605,-0.0008436597869819116,-0.0036222112659487493,0.9999591874784576,0.0005446629551266755,0.999959187433276,9.50577391002291e-06,168.10554672217765,171.04596460051667,-166.05693179561845,26.164293252208648,0.00020326689931804857,-93.6131000242261,-1.280961682028632e-05,-0.00020286287505428668,0.0,0.0,0.0,0.0,0.035752611618951526,171.04229649863376,-0.035316556802006,0.005566871044516037
1584893.1924610978,167.60135529724516,169.97042072762986,-165.04006718221873,29.18887668208786,1.0,0.0,1.0,0.0,0.0041578155337292505,-103.65188067520646,-0.00098133642100199,-0.004040347613923245,0.9999594268857973,0.0005646486608774405,0.999959426837239,9.854578401970746e-06,167.601355297249,169.97040848584038,-165.04006094573703,29.188911944471453,0.00018079322158232573,-94.04059503221124,-1.2739277471048004e-05,-0.00018034383765360982,0.0,0.0,0.0,0.0,0.035645382387855515,169.9662917082925,-0.03510020129851058,0.006210406941616324
1778279.4100389052,166.97301656581894,168.77184910053208,-163.7770870054563,32.512367386833525,1.0,0.0,1.0,0.0,0.004645321534756331,-104.36295654371357,-0.0011523352615341958,-0.004500126176708363,0.9999597241931865,0.0005909341758235157,0.999959724140002,1.0313331636013648e-05,166.97301656582198,168.77183819002576,-163.77708081431285,32.512398573963914,0.00016072318026580436,-94.51347843464919,-1.2647887497485095e-05,-0.00016022475344529386,0.0,0.0,0.0,0.0,0.03551175005794218,168.76721811069504,-0.03483148211723972,0.006917531763148326
1995262.3149688598,166.19193792396638,167.43832062029986,-162.21370884282229,36.145164190795626,1.0,0.0,1.0,0.0,0.00518569644290594,-105.2500839296363,-0.001364007361961478,-0.005003092195281056,0.999960092181032,0.0006234143725045069,0.9999600921218403,1.0880199181895211e-05,166.19193792396877,167.43831089630083,-162.21370270841683,36.145191721024865,0.00014279223638336713,-95.03481306637106,-1.2531591904947252e-05,-0.0001422412808424167,0.0,0.0,0.0,0.0,0.035345633685772496,167.43312621097508,-0.034498848472275884,0.007690466483625241
2238721.138568317,165.22402168820696,165.9575935453966,-160.2865341598548,40.08995272941569,1.0,0.0,1.0,0.0,0.005782754543554755,-106.31972786874576,-0.0016249376548906737,-0.005549759249618091,0.9999605457728298,0.0006619064329043841,0.9999605457061029,1.1551990801203179e-05,165.2240216882088,165.95758487887338,-160.28652809587396,40.08997697425511,0.00012676487629835085,-95.60711320623517,-1.2385746727652952e-05,-0.00012615834154321555,0.0,0.0,0.0,0.0,0.035139781535764344,165.95176679195603,-0.034088811314000655,0.008529782504830113
2511886.4315095544,164.02918742105945,164.31747909012026,-157.923078402048,44.338196107122435,1.0,0.0,1.0,0.0,0.006439864896588428,-107.57872669935324,-0.001944941982713049,-0.006139141680250759,0.9999611020297294,0.0007061001576989706,0.9999611019537947,1.2323293230646047e-05,164.02918742106093,164.3174713660733,-157.9230724248135,44.33821739674073,0.0001124316866958738,-96.23198089635584,-1.2204936978551032e-05,-0.00011176727466762677,0.0,0.0,0.0,0.0,0.03488566949270065,164.3109426779479,-0.03358594839708428,0.009433663457127183
2818382.9312644247,162.56118489762093,162.50633835081948,-155.04276431829575,48.8659397521413,1.0,0.0,1.0,0.0,0.007159629566226409,-109.03373652106286,-0.00233493298923247,-0.006768189082862364,0.9999617799169049,0.0007554988094911946,0.9999617798299738,1.3185437752348398e-05,162.56118489762216,162.50633146675537,-155.0427584470734,48.86595838046503,9.960681705401269e-05,-96.90962929943848,-1.198306693298483e-05,-9.888338642315582e-05,0.0,0.0,0.0,0.0,0.0345734612875376,162.49900554974275,-0.032973115625894216,0.010397012615279035
3162277.6601683465,160.76790406582936,160.5137490614121,-151.55937034426904,53.629061511165865,1.0,0.0,1.0,0.0,0.007943479941056377,-110.69050716838564,-0.002806589168814186,-0.007431145995838051,0.9999625997274658,0.0008093527598001678,0.9999625996276996,1.4125342156740662e-05,160.76790406583027,160.5137429259835,-151.55936460148519,53.629077740663085,8.812578963090516e-05,-97.63828287985957,-1.1713561300010394e-05,-8.734384511653613e-05,0.0,0.0,0.0,0.0,0.03419207442306628,160.50552257532973,-0.032231967987117464,0.011410442280207126
3548133.8923357176,158.5924421307859,158.33135611424197,-147.38547275257048,58.558390709683835,1.0,0.0,1.0,0.0,0.00879119838500423,-112.5529760402253,-0.0033717541936807904,-0.008118894179744984,0.9999635820371464,0.0008665916234978912,0.9999635819227697,1.5124326282452214e-05,158.59244213078665,158.3313506460355,-147.38546716386264,58.55840477588916,7.784360934373935e-05,-98.41345926957734,-1.138971985659768e-05,-7.70058556036418e-05,0.0,0.0,0.0,0.0,0.033729407123237735,158.32212679075224,-0.03134390468807141,0.012459235281116383
3981071.705534931,155.9752166813261,155.95389724119158,-142.43935723417064,63.55546970562759,1.0,0.0,1.0,0.0,0.009700391970480358,-114.62218838754359,-0.004041502168055429,-0.008818382198938934,0.9999647460778318,0.0009257652844959971,0.9999647459473014,1.6157082693797002e-05,155.97521668132663,155.95389236764743,-142.43935182818103,63.5554818214327,6.863311177385094e-05,-99.22716435578563,-1.1005263081263736e-05,-6.774502355357249e-05,0.0,0.0,0.0,0.0,0.0331727877524078,155.94354262417582,-0.030291539705914763,0.013522443178334518
4466835.921509584,152.85738398235264,153.38035837684163,-136.65460637944688,68.49013354642283,1.0,0.0,1.0,0.0,0.010665972478529014,-116.8950893720408,-0.004824840908306426,-0.009512301462962114,0.9999661074813604,0.00098500964124613,0.9999661073335889,1.7191078734081733e-05,152.85738398235304,153.38035403329084,-136.6546011872603,68.49014390610779,6.0383467718581985e-05,-100.06707264057319,-1.0555085239517987e-05,-5.945379171514246e-05,0.0,0.0,0.0,0.0,0.03250970181401302,153.36874108293037,-0.029060741677187838,0.014572371296662702
5011872.33627267,149.18569059647476,150.61516158515357,-129.99200914914869,73.20141963182644,1.0,0.0,1.0,0.0,0.011679729106891886,-119.36328470228366,-0.005727101167356556,-0.01017921334039329,0.9999676754769002,0.0010420574371956615,0.9999676753115161,1.8186745376081148e-05,149.18569059647513,150.61515771395986,-129.99200420328916,73.20142841474649,5.299874122464954e-05,-100.91581777025388,-1.0036187574561694e-05,-5.203980697855807e-05,0.0,0.0,0.0,0.0,0.031728823785857875,150.60212748265647,-0.027643167827752498,0.015574772270589688
5623413.251903431,144.918620023776,147.66922894199388,-122.45257241396662,77.50338017659504,1.0,0.0,1.0,0.0,0.012730109023623138,-122.01192609339175,-0.006748176991161288,-0.010794340324878249,0.9999694498290144,0.0010943153642681725,0.9999694496466263,1.9098822670355584e-05,144.91862002377624,147.66922549178886,-122.45256774691164,77.50338755037522,4.639638390604666e-05,-101.75057491020979,-9.448696654296586e-06,-4.5424074796217374e-05,0.0,0.0,0.0,0.0,0.030821324375947434,147.65460510841416,-0.0260390323854088,0.016490082738391684
6309573.444801864,140.03329375868347,144.56071258440824,-114.08938060691534,81.19690014794993,1.0,0.0,1.0,0.0,0.013802331701908416,-124.81893090140473,-0.007880922291121063,-0.011331170471351015,0.9999714180468793,0.001139022288450212,0.9999714178492839,1.9879120985403e-05,140.03329375868367,144.56070950940975,-114.08937624917124,81.19690627099556,4.050555491280093e-05,-102.54315866823552,-8.796792188405227e-06,-3.953879646610332e-05,0.0,0.0,0.0,0.0,0.02978233822479287,144.54430501574808,-0.024259629910136898,0.017275937796807153
7079457.843841302,134.5321216384085,141.3151595910878,-105.01521042214972,84.08743861316721,1.0,0.0,1.0,0.0,0.014878939003586647,-127.75476680724142,-0.009110122310195585,-0.011763864049100903,0.9999735535925702,0.0011734874720383541,0.9999735533828356,2.04806784618504e-05,134.53212163840868,141.31515685049254,-105.01520640004479,84.08744363629793,3.526519755444811e-05,-103.26085982814361,-8.089303139978492e-06,-3.43248792170313e-05,0.0,0.0,0.0,0.0,0.028612378286298583,141.29675063297887,-0.02232895544274764,0.017890945755717924
7943282.347242728,128.4478298920836,137.9649164587338,-95.40269404348727,86.00680771445018,1.0,0.0,1.0,0.0,0.015940813081321396,-130.78299634405255,-0.010412474097481944,-0.01207020732476849,0.9999758158430162,0.0011953833468908005,0.9999758156253813,2.0862870662098764e-05,128.44782989208375,137.96491401617564,-95.40269037695846,86.00681178153202,3.0621886250299565e-05,-103.86817172634417,-7.339722082064834e-06,-2.9729251542619355e-05,0.0,0.0,0.0,0.0,0.02731840518062458,137.94426192603515,-0.020283739234354618,0.01829932196245203
8912509.381337358,121.84543848713326,134.5476860188003,-85.47489727737721,86.83520493177632,1.0,0.0,1.0,0.0,0.016968584317706675,-133.86166794619805,-0.01175786482144854,-0.012234601284376367,0.9999781523077089,0.001203041794737202,0.9999781520872758,2.09965816188464e-05,121.84543848713334,134.5476838418681,-85.47489397810531,86.83520817936382,2.652756849445558e-05,-104.32939733190693,-6.56547141627907e-06,-2.570226595672169e-05,0.0,0.0,0.0,0.0,0.025914247729991492,134.5245119663135,-0.018171442093855916,0.01847557651714854
9999999.99999989,114.82017548206598,131.10431880667866,-75.48646284022301,86.5185912137042,1.0,0.0,1.0,0.0,0.01794423226393792,-136.94547110260962,-0.013111927795087526,-0.012250421259636823,0.9999805030667623,0.0011956877519590943,0.9999805028490156,2.0868281220522188e-05,114.82017548206605,131.10431686648576,-75.48645991046526,86.51859376988371,2.293743033078036e-05,-104.61189972530374,-5.786433250311886e-06,-2.2195560376324987e-05,0.0,0.0,0.0,0.0,0.024420159386568958,131.07831790946972,-0.016046243321490135,0.018408211747287278
