# artifact_type: raw_data
# circuit_file: 07_vcvs_subckt_buffer.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\07_vcvs_subckt_buffer.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:31.928131

Time (s),V(buf_out),V(in),I(VIN),V(amp),I(E.XBUF.EBUF),I(EAMP)
0.00010279999999999999,0.30096326391936423,0.03009632639193642,0.0,0.30096326391936423,-3.0096326391936425e-05,0.0
0.00011279999999999999,0.32544011259787425,0.032544011259787425,0.0,0.32544011259787425,-3.2544011259787426e-05,0.0
0.0001228,0.3486325978314054,0.03486325978314054,0.0,0.3486325978314054,-3.486325978314054e-05,0.0
0.0001328,0.37044918947637945,0.03704491894763794,0.0,0.37044918947637945,-3.704491894763795e-05,0.0
0.0001428,0.3908037874126263,0.03908037874126263,0.0,0.3908037874126263,-3.908037874126263e-05,0.0
0.0001528,0.4096160613412228,0.04096160613412228,0.0,0.4096160613412228,-4.096160613412228e-05,0.0
0.0001628,0.42681176781148333,0.042681176781148335,0.0,0.42681176781148333,-4.2681176781148334e-05,0.0
0.0001728,0.44232304322594085,0.04423230432259408,0.0,0.44232304322594085,-4.423230432259409e-05,0.0
0.0001828,0.4560886716669619,0.04560886716669619,0.0,0.4560886716669619,-4.560886716669619e-05,0.0
0.0001928,0.46805432648800743,0.04680543264880074,0.0,0.46805432648800743,-4.680543264880075e-05,0.0
0.0002028,0.4781727847160864,0.04781727847160864,0.0,0.4781727847160864,-4.781727847160864e-05,0.0
0.0002128,0.4864041134192564,0.048640411341925635,0.0,0.4864041134192564,-4.864041134192564e-05,0.0
0.0002228,0.4927158273036624,0.04927158273036624,0.0,0.4927158273036624,-4.927158273036624e-05,0.0
0.0002328,0.4970830169181504,0.04970830169181504,0.0,0.4970830169181504,-4.970830169181504e-05,0.0
0.0002428,0.4994884469604913,0.04994884469604913,0.0,0.4994884469604913,-4.994884469604913e-05,0.0
0.00025279999999999996,0.4999226242972443,0.04999226242972443,0.0,0.4999226242972443,-4.9992262429724434e-05,0.0
0.0002628,0.4983838354288181,0.04983838354288181,0.0,0.4983838354288181,-4.9838383542881814e-05,0.0
0.0002728,0.49487815325187046,0.04948781532518705,0.0,0.49487815325187046,-4.9487815325187046e-05,0.0
0.00028280000000000004,0.48941941309236014,0.048941941309236014,0.0,0.48941941309236014,-4.8941941309236013e-05,0.0
0.00029280000000000007,0.4820291581038354,0.04820291581038354,0.0,0.4820291581038354,-4.820291581038354e-05,0.0
0.0003028000000000001,0.47273655424644967,0.04727365542464497,0.0,0.47273655424644967,-4.727365542464497e-05,0.0
0.0003128000000000001,0.46157827518224115,0.046157827518224115,0.0,0.46157827518224115,-4.6157827518224116e-05,0.0
0.00032280000000000015,0.44859835754094357,0.04485983575409436,0.0,0.44859835754094357,-4.485983575409436e-05,0.0
0.0003328000000000002,0.4338480271275267,0.04338480271275267,0.0,0.4338480271275267,-4.338480271275267e-05,0.0
0.0003428000000000002,0.4173854967573473,0.04173854967573473,0.0,0.4173854967573473,-4.173854967573473e-05,0.0
0.00035280000000000023,0.3992757365167621,0.039927573651676214,0.0,0.3992757365167621,-3.9927573651676216e-05,0.0
0.00036280000000000025,0.37959021735587795,0.037959021735587795,0.0,0.37959021735587795,-3.79590217355878e-05,0.0
0.0003728000000000003,0.3584066290253643,0.03584066290253643,0.0,0.3584066290253643,-3.5840662902536434e-05,0.0
0.0003828000000000003,0.33580857347050136,0.03358085734705014,0.0,0.33580857347050136,-3.358085734705014e-05,0.0
0.00039280000000000033,0.31188523489249437,0.03118852348924944,0.0,0.31188523489249437,-3.118852348924944e-05,0.0
0.00040280000000000036,0.28673102777917675,0.028673102777917677,0.0,0.28673102777917675,-2.8673102777917675e-05,0.0
0.0004128000000000004,0.26044522429416106,0.026044522429416107,0.0,0.26044522429416106,-2.6044522429416107e-05,0.0
0.0004228000000000004,0.23313156249496136,0.023313156249496137,0.0,0.23313156249496136,-2.331315624949614e-05,0.0
0.00043280000000000044,0.20489783692627342,0.020489783692627342,0.0,0.20489783692627342,-2.0489783692627344e-05,0.0
0.00044280000000000046,0.17585547320415507,0.017585547320415507,0.0,0.17585547320415507,-1.7585547320415506e-05,0.0
0.0004528000000000005,0.14611908827002357,0.014611908827002355,0.0,0.14611908827002357,-1.4611908827002358e-05,0.0
0.0004628000000000005,0.11580603804995178,0.011580603804995178,0.0,0.11580603804995178,-1.1580603804995179e-05,0.0
0.00047280000000000054,0.08503595430444286,0.008503595430444285,0.0,0.08503595430444286,-8.503595430444286e-06,0.0
0.00048280000000000057,0.05393027249652663,0.005393027249652663,0.0,0.05393027249652663,-5.3930272496526625e-06,0.0
0.0004928000000000006,0.022611752541464476,0.0022611752541464476,0.0,0.022611752541464476,-2.2611752541464476e-06,0.0
0.0005028000000000006,-0.008796005670551516,-0.0008796005670551517,0.0,-0.008796005670551516,8.796005670551516e-07,0.0
0.0005128000000000006,-0.040169050066699255,-0.004016905006669925,0.0,-0.040169050066699255,4.016905006669925e-06,0.0
0.0005228000000000007,-0.07138356557372663,-0.007138356557372664,0.0,-0.07138356557372663,7.138356557372663e-06,0.0
0.0005328000000000007,-0.10231636275948351,-0.010231636275948352,0.0,-0.10231636275948351,1.0231636275948352e-05,0.0
0.0005428000000000007,-0.1328453640053285,-0.013284536400532851,0.0,-0.1328453640053285,1.3284536400532851e-05,0.0
0.0005528000000000008,-0.16285008529071826,-0.016285008529071825,0.0,-0.16285008529071826,1.6285008529071828e-05,0.0
0.0005628000000000008,-0.19221211168859254,-0.019221211168859255,0.0,-0.19221211168859254,1.9221211168859255e-05,0.0
0.0005728000000000008,-0.22081556469499286,-0.022081556469499285,0.0,-0.22081556469499286,2.208155646949929e-05,0.0
0.0005828000000000008,-0.2485475595485777,-0.024854755954857772,0.0,-0.2485475595485777,2.4854755954857773e-05,0.0
0.0005928000000000009,-0.27529865073520304,-0.027529865073520305,0.0,-0.27529865073520304,2.7529865073520305e-05,0.0
0.0006028000000000009,-0.30096326391936645,-0.030096326391936646,0.0,-0.30096326391936645,3.0096326391936646e-05,0.0
0.0006128000000000009,-0.3254401125978764,-0.03254401125978764,0.0,-0.3254401125978764,3.254401125978764e-05,0.0
0.0006228000000000009,-0.3486325978314075,-0.03486325978314075,0.0,-0.3486325978314075,3.486325978314075e-05,0.0
0.000632800000000001,-0.3704491894763814,-0.03704491894763814,0.0,-0.3704491894763814,3.704491894763814e-05,0.0
0.000642800000000001,-0.39080378741262833,-0.039080378741262835,0.0,-0.39080378741262833,3.908037874126284e-05,0.0
0.000652800000000001,-0.4096160613412247,-0.04096160613412247,0.0,-0.4096160613412247,4.096160613412247e-05,0.0
0.000662800000000001,-0.42681176781148494,-0.042681176781148494,0.0,-0.42681176781148494,4.26811767811485e-05,0.0
0.0006728000000000011,-0.4423230432259423,-0.04423230432259423,0.0,-0.4423230432259423,4.423230432259423e-05,0.0
0.0006828000000000011,-0.4560886716669632,-0.04560886716669632,0.0,-0.4560886716669632,4.560886716669632e-05,0.0
0.0006928000000000011,-0.4680543264880086,-0.04680543264880086,0.0,-0.4680543264880086,4.680543264880086e-05,0.0
0.0007028000000000011,-0.47817278471608726,-0.04781727847160873,0.0,-0.47817278471608726,4.781727847160873e-05,0.0
0.0007128000000000012,-0.4864041134192573,-0.04864041134192573,0.0,-0.4864041134192573,4.864041134192573e-05,0.0
0.0007228000000000012,-0.49271582730366303,-0.0492715827303663,0.0,-0.49271582730366303,4.9271582730366304e-05,0.0
0.0007328000000000012,-0.4970830169181509,-0.04970830169181509,0.0,-0.4970830169181509,4.970830169181509e-05,0.0
0.0007428000000000013,-0.4994884469604915,-0.04994884469604915,0.0,-0.4994884469604915,4.9948844696049154e-05,0.0
0.0007528000000000013,-0.49992262429724427,-0.049992262429724425,0.0,-0.49992262429724427,4.999226242972443e-05,0.0
0.0007628000000000013,-0.49838383542881776,-0.049838383542881774,0.0,-0.49838383542881776,4.983838354288178e-05,0.0
0.0007728000000000013,-0.49487815325186985,-0.049487815325186986,0.0,-0.49487815325186985,4.9487815325186985e-05,0.0
0.0007828000000000014,-0.48941941309235926,-0.048941941309235924,0.0,-0.48941941309235926,4.8941941309235925e-05,0.0
0.0007928000000000014,-0.48202915810383434,-0.04820291581038343,0.0,-0.48202915810383434,4.820291581038344e-05,0.0
0.0008028000000000014,-0.47273655424644834,-0.04727365542464483,0.0,-0.47273655424644834,4.7273655424644835e-05,0.0
0.0008128000000000014,-0.4615782751822397,-0.04615782751822397,0.0,-0.4615782751822397,4.6157827518223974e-05,0.0
0.0008228000000000015,-0.4485983575409419,-0.04485983575409419,0.0,-0.4485983575409419,4.485983575409419e-05,0.0
0.0008328000000000015,-0.43384802712752457,-0.043384802712752454,0.0,-0.43384802712752457,4.338480271275246e-05,0.0
0.0008428000000000015,-0.41738549675734515,-0.04173854967573452,0.0,-0.41738549675734515,4.1738549675734514e-05,0.0
0.0008528000000000015,-0.3992757365167595,-0.03992757365167595,0.0,-0.3992757365167595,3.992757365167595e-05,0.0
0.0008628000000000016,-0.37959021735587517,-0.03795902173558752,0.0,-0.37959021735587517,3.795902173558752e-05,0.0
0.0008728000000000016,-0.35840662902536147,-0.035840662902536145,0.0,-0.35840662902536147,3.584066290253615e-05,0.0
0.0008828000000000016,-0.3358085734704985,-0.033580857347049846,0.0,-0.3358085734704985,3.358085734704985e-05,0.0
0.0008928000000000016,-0.3118852348924914,-0.031188523489249144,0.0,-0.3118852348924914,3.118852348924914e-05,0.0
0.0009028000000000017,-0.28673102777917336,-0.028673102777917334,0.0,-0.28673102777917336,2.867310277791734e-05,0.0
0.0009128000000000017,-0.2604452242941577,-0.026044522429415767,0.0,-0.2604452242941577,2.6044522429415768e-05,0.0
0.0009228000000000017,-0.23313156249495748,-0.02331315624949575,0.0,-0.23313156249495748,2.331315624949575e-05,0.0
0.0009328000000000017,-0.2048978369262698,-0.02048978369262698,0.0,-0.2048978369262698,2.048978369262698e-05,0.0
0.0009428000000000018,-0.17585547320415118,-0.017585547320415118,0.0,-0.17585547320415118,1.758554732041512e-05,0.0
0.0009528000000000018,-0.1461190882700198,-0.01461190882700198,0.0,-0.1461190882700198,1.461190882700198e-05,0.0
0.0009628000000000018,-0.11580603804994774,-0.011580603804994774,0.0,-0.11580603804994774,1.1580603804994775e-05,0.0
0.0009728000000000019,-0.08503595430443876,-0.008503595430443876,0.0,-0.08503595430443876,8.503595430443877e-06,0.0
0.0009828000000000018,-0.05393027249652316,-0.005393027249652316,0.0,-0.05393027249652316,5.393027249652316e-06,0.0
0.0009928000000000018,-0.022611752541460764,-0.0022611752541460764,0.0,-0.022611752541460764,2.2611752541460766e-06,0.0
0.0010028000000000018,0.008796005670555673,0.0008796005670555673,0.0,0.008796005670555673,-8.796005670555673e-07,0.0
0.0010128000000000018,0.040169050066703176,0.004016905006670317,0.0,0.040169050066703176,-4.0169050066703175e-06,0.0
0.0010228000000000019,0.07138356557373032,0.007138356557373032,0.0,0.07138356557373032,-7.1383565573730324e-06,0.0
0.001032800000000002,0.10231636275948738,0.010231636275948738,0.0,0.10231636275948738,-1.0231636275948739e-05,0.0
0.001042800000000002,0.1328453640053321,0.01328453640053321,0.0,0.1328453640053321,-1.328453640053321e-05,0.0
