# artifact_type: raw_data
# circuit_file: 02_diode_bridge_rectifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\by_device\diode\02_diode_bridge_rectifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:24:34.971482

Time (s),V(ac_hi),V(ac_lo),V(neg),V(pos),I(VAC)
0.006915910670978083,8.311658630120798,0.06905174425971516,5.011337356497124e-07,8.380709865287516,4.99201737710897e-07
0.007115910670978083,8.117390095853663,0.24657461917611734,-4.880490064588647e-07,8.36396517716034,-4.898372451545008e-07
0.007315910670978082,7.907608003791875,0.4396464491507581,5.015086691194195e-07,8.347253944578938,5.001495980705428e-07
0.007515910670978082,7.683105295215548,0.6474702950799314,-4.88187142027331e-07,8.33057610121162,-4.894127192400788e-07
0.0077159106709780816,7.444737076215413,0.8691950676549443,5.013243923425816e-07,8.313931580392769,5.005169319005631e-07
0.007915910670978082,7.193409228253687,1.1039108714967698,-4.883983912581766e-07,8.297320315570817,-4.890844473859346e-07
0.008115910670978083,6.930082641428838,1.3506604044624195,5.010915766860496e-07,8.280742240321743,5.008107888393454e-07
0.008315910670978083,6.655761843546616,1.6084351569444468,-4.886488177613323e-07,8.26419728835031,-4.888220561660717e-07
0.008515910670978084,6.371498891378252,1.8761872476681338,5.008260137287052e-07,8.24768539349128,5.010434667163111e-07
0.008715910670978084,6.078380969352257,2.1528253098793675,-4.889269549845183e-07,8.231206489709026,-4.886175064555687e-07
0.008915910670978085,5.77753431695305,2.437227016489544,5.005369319418835e-07,8.214760511098248,5.012208381671712e-07
0.009115910670978085,5.470111788032927,2.7282355134524923,-4.892250356437528e-07,8.198347391883376,-4.8846631361954e-07
0.009315910670978086,5.1572961518667375,3.0246718361810228,5.002310319511782e-07,8.181967066419077,5.013464043912563e-07
0.009515910670978086,4.840287627835675,3.3253317649153185,-4.895371677998303e-07,8.165619469189604,-4.88365693662729e-07
0.009715910670978087,4.520306992363091,3.628998420881546,4.999135861117608e-07,8.149304534809186,5.014224200294848e-07
0.009915910670978087,4.198582888802277,3.9344391964910232,-4.898585663320968e-07,8.133022198021337,-4.883137787459191e-07
0.010115910670978088,3.8763548160136105,4.240418457350427,4.995889840848399e-07,8.116772393699195,5.014504687039789e-07
0.010315910670978088,3.554860383527322,4.545694565644704,-4.901851620009547e-07,8.100555056844826,-4.883091921925597e-07
0.010515910670978089,3.235338302456764,4.849032655506978,4.992610268671009e-07,8.084370122589526,5.014317903118126e-07
0.01071591067097809,2.919015610087733,5.1492016196861226,-4.905133835463048e-07,8.068217526193099,-4.883507713770996e-07
0.01091591067097809,2.607110827998938,5.444986968840679,4.989330798219347e-07,8.052097203044164,5.013675252740768e-07
0.01111591067097809,2.3008210954727772,5.735187566932252,-4.908400626139549e-07,8.036009088659446,-4.884373492330951e-07
0.011315910670978091,2.001325366705375,6.018628293332528,4.986080949713724e-07,8.019953118684075,5.012588975006338e-07
0.011515910670978092,1.709771914778541,6.294156837253101,-4.911624814180089e-07,8.003929228890886,-4.885675792820621e-07
0.011715910670978092,1.4272816979359142,6.560656143375122,4.982885073620067e-07,7.9879373551807875,5.011074790672865e-07
0.011915910670978093,1.154936034041147,6.817040918724555,-4.914785931618723e-07,7.971977433582114,-4.887395483876844e-07
0.012115910670978093,0.8937801907235438,7.062269773440981,4.979757515263407e-07,7.9560494002511275,5.00915746215469e-07
0.012315910670978094,0.6448113693472686,7.295341439830569,-4.917881529080562e-07,7.940153191471809,-4.889496167947982e-07
0.012515910670978094,0.40898270529156766,7.515306659690712,4.976662306929134e-07,7.924288743658602,5.00691179183832e-07
0.012715910670978095,0.18719158879716652,7.721264013034738,-4.921358062162472e-07,7.90845599339113,-4.891492615399784e-07
0.012915910670978095,-0.01971597072751588,7.912371381480299,4.937359162396465e-07,7.892654880916716,5.040616741780468e-07
0.013115910670978096,-0.2109565540520965,8.087841401172803,-7.57399907631143e-07,7.876885604095701,-2.24456409014806e-07
0.013315910670978096,-0.3858043392742074,8.24695265479866,-1.2056984095285585e-05,7.861160372503112,1.3054200245221637e-05
0.013515910670978097,-0.5435905422942305,8.389055942702505,-0.00040330552749493235,7.845868705936262,0.000402323092918877
0.013715910670978097,-0.683347171743379,8.513935729438941,-0.006996504398949853,7.837585062094674,0.006997501229459857
0.013915910670978098,-0.7983705594841132,8.627251284111697,-0.03437607933210579,7.863256803959682,0.034375097172366864
0.014115910670978098,-0.867467970951608,8.749294191798029,-0.0615794205740573,7.943405641420474,0.06158041765312383
0.014315910670978099,-0.8904843123381162,8.879465202789696,-0.07178501108702517,8.060765901538604,0.07178402861577204
0.0145159106709781,-0.8841372263195407,9.000442113915602,-0.06895424044431823,8.185259128040377,0.06895523679284388
0.0147159106709781,-0.8612338862367618,9.098965360284543,-0.058903834832778536,8.296635308880562,0.058902851405754575
0.0149159106709781,-0.8288263831026892,9.167684413660961,-0.04561981562220804,8.384477846180484,0.04562081091853898
0.015115910670978101,-0.7900511601085185,9.203319525754013,-0.031549945366191795,8.444818311011684,0.03154896086752501
0.015315910670978101,-0.7456729401595706,9.205118366241528,-0.01856655881307392,8.478011984895042,0.01856755307563418
0.015515910670978102,-0.6946641538225777,9.174276545914843,-0.00852723886459094,8.488139630956857,0.008526253427287855
0.015715910670978103,-0.6342228009207569,9.113919091901252,-0.0027429189563997767,8.48243920993695,0.0027439124162462747
0.0159159106709781,-0.5603203723253152,9.028551251032724,-0.0005800973963422672,8.468810976103653,0.0005791112731596826
0.0161159106709781,-0.4696443720004061,8.922114086335009,-7.84728099201056e-05,8.452548187146668,7.946563980709698e-05
0.0163159106709781,-0.3609209741781647,8.796659339185883,-8.402853848555362e-06,8.435746767855434,7.4161189065335975e-06
0.016515910670978098,-0.23418042915459245,8.653080953441723,7.264333446953726e-07,8.418899797710372,2.6579207457189113e-07
0.016715910670978096,-0.0898952024377504,8.491973288917242,-1.173321798475801e-06,8.402079265535582,1.859892080346981e-07
0.016915910670978095,0.07134310872523059,8.313949994586292,1.1682012351598743e-06,8.385291899491127,-1.7656611284166956e-07
0.017115910670978094,0.2488607211533836,8.119676197830909,-1.155096540171216e-06,8.368538056430518,1.671821863169498e-07
0.017315910670978093,0.4419286129274383,7.909890167568533,1.1685521882611431e-06,8.351817687231206,-1.7749000491562583e-07
0.01751591067097809,0.6497472099614823,7.685382210097078,-1.1552345134492842e-06,8.335130725500797,1.667576530195447e-07
0.01771591067097809,0.8714680585008957,7.447010067061343,1.1683682749973241e-06,8.318477104536997,-1.77857707228668e-07
0.01791591067097809,1.106178559096968,7.195676915853868,-1.15544522976436e-06,8.301856757751667,1.6642901279340094e-07
0.018115910670978088,1.3529242288114007,6.9323464657778056,1.1681357639393726e-06,8.285269618684703,-1.78151868368559e-07
0.018315910670978087,1.610693872060478,6.658020558662637,-1.1556952098307446e-06,8.268715621004464,1.6616635356569986e-07
0.018515910670978086,1.878442083710865,6.373753727420981,1.1678704201338216e-06,8.252194698509744,-1.7838475940834542e-07
0.018715910670978084,2.1550749410686576,6.080630600541545,-1.1559729725074816e-06,8.235706785128661,1.659616248872453e-07
0.018915910670978083,2.4394727868127437,5.77978008727626,1.1675815107547467e-06,8.219251814920076,-1.7856227962909088e-07
0.019115910670978082,2.7304760725675425,5.472352347147987,-1.1562707248750887e-06,8.2028297220723,1.658103148116652e-07
0.01931591067097808,3.0269085472398345,5.1595328629255635,1.1672757505969869e-06,8.186440440904299,-1.7868794799369425e-07
0.01951591067097808,3.3275633135807334,4.842519176501108,-1.1565825545875695e-06,8.170083905864338,1.6570962912965115e-07
0.01971591067097808,3.6312261692358856,4.522534740717459,1.1669584254739002e-06,8.153760051531075,-1.7876402402805525e-07
0.019915910670978077,3.9366618340149913,4.2008055263262865,-1.1569036633863113e-06,8.137468812612166,1.6565770177834338e-07
0.020115910670978076,4.242637338758494,3.878573697421724,1.16663393695058e-06,8.121210123945337,-1.787920922424746e-07
0.020315910670978075,4.547908369429004,3.557074187311659,-1.157229969403724e-06,8.104983920496933,1.6565314542305032e-07
0.020515910670978073,4.85124271276529,3.2375483597151176,1.1663060971504345e-06,8.088790137362945,-1.7877340052763202e-07
0.020715910670978072,5.151406610335312,2.9212206007369845,-1.157557886932842e-06,8.0726287097676,1.6569479921457742e-07
0.02091591067097807,5.447188249996054,2.609312109154377,1.1659782870375367e-06,8.056499573064363,-1.7870907420558524e-07
0.02111591067097807,5.737383823224693,2.3030173517652774,-1.1578842303355086e-06,8.040402662734508,1.6578151829094168e-07
0.02131591067097807,6.020820867417518,2.003517940790436,1.1656534750922165e-06,8.024337914388147,-1.7860033318939372e-07
0.021515910670978067,6.296344355793518,1.7119594333190298,-1.1582062603483396e-06,8.008305263762788,1.659119592822833e-07
0.021715910670978066,6.562839972390338,1.4294655269511969,1.1653341259857402e-06,7.992304646724439,-1.784487162481696e-07
0.021915910670978065,6.819219753522887,1.1571148688395425,-1.1585218852594664e-06,7.976335999266211,1.660842561257425e-07
0.022115910670978064,7.064444867741093,0.8959552850237342,1.1650217180103188e-06,7.960399257509601,-1.7825666676074547e-07
0.022315910670978063,7.297511436534018,0.6469813660507944,-1.1588307877321073e-06,7.944494357703453,1.6629483612362606e-07
0.02251591067097806,7.517472961976415,0.41114900757733963,1.1647128229992564e-06,7.9286212362274835,-1.780314914379133e-07
0.02271591067097806,7.72342536809067,0.18935294385317292,-1.1591759909617502e-06,7.9127798296247995,1.6649679218661007e-07
0.02291591067097806,7.914529227336915,-0.01755812487082853,1.1607003361838952e-06,7.896970078192637,-1.8148401483009113e-07
0.023115910670978058,8.089994355412646,-0.20880359981219243,-1.4121388757224074e-06,7.881192167385596,-8.589496863775636e-08
0.023315910670978057,8.249101961845344,-0.38365503222745545,-1.080888816872255e-05,7.865457738506751,-1.2150491238260841e-05
0.023515910670978055,8.391199718052695,-0.5414467669439809,-0.0003855964149465166,7.8501385475238346,-0.0003842695923209627
0.023675376885013654,8.491825631452553,-0.6547246529995263,-0.0041141641363943715,7.841215142589491,-0.004115505337624503
0.023831200320966903,8.580544025994293,-0.752856699384207,-0.020415416780241835,7.8481027433903225,-0.02041409006629502
0.0240312003209669,8.696581475220189,-0.8438157785356974,-0.051595046187569826,7.904360742871883,-0.05159638776733333
0.0242312003209669,8.824892150667546,-0.8848500420980603,-0.06927763852033797,8.009319747089831,-0.0692763117392674
0.0244312003209669,8.951610805199177,-0.8891564101005542,-0.07121636933533226,8.133670764433965,-0.07121771033660163
0.024631200320966898,9.060728260041394,-0.8722269654125689,-0.06366708139679167,8.25216837602562,-0.0636657537371692
0.024831200320966897,9.142587515671202,-0.8433548835977103,-0.051424340810328095,8.350656972883824,-0.051425680789792594
0.025031200320966895,9.192413753461626,-0.8071058671154496,-0.037462488740284794,8.422770375086463,-0.03746116001038868
0.025231200320966894,9.20848812624367,-0.765145180045117,-0.023804306940511832,8.467147253139043,-0.023805645863563596
0.025431200320966893,9.191191865172673,-0.7171937526875372,-0.012302228779428659,8.486300341264585,-0.012300899063963477
0.025631200320966892,9.142832020391337,-0.6612020377174037,-0.004657046056276426,8.486287028730283,-0.0046583841171063955
0.02583120032096689,9.067486539907653,-0.5935039150593759,-0.001180285003438003,8.475162909851418,-0.0011789545594542705
0.02603120032096689,8.969613883244296,-0.5102054529419693,-0.00019320838422573657,8.459601638690533,-0.00019454579812905326
0.02622351079299766,8.856927270413465,-0.41339404647218814,-2.399212867294797e-05,8.443557216065477,-2.2661079386865346e-05
0.02641464601966737,8.728020402972536,-0.3005635276038383,-9.682292201052803e-07,8.427457843645863,-2.3050607621533103e-06
0.026614646019667367,8.575714241483169,-0.16509350931119648,-1.02799634087127e-06,8.410621760267507,3.0364057068688055e-07
0.026814646019667366,8.406176967911179,-0.012358628203996247,9.424050861964205e-07,8.393817406691802,-3.938323139690558e-07
0.027014646019667365,8.220042458667018,0.15700313116583864,-9.318337107696289e-07,8.377046532181552,4.0038929455255e-07
0.027214646019667364,8.018015959916298,0.34229403360247623,9.452974685711782e-07,8.360309163022585,-3.9036219323662635e-07
0.027414646019667362,7.80085800128699,0.542746043899891,-9.319012498405541e-07,8.343605235228111,4.008895460039241e-07
0.02761464601966736,7.569396391824078,0.7575388553435927,9.451319703185906e-07,8.326934682080081,-3.8997032847376545e-07
0.02781464601966736,7.324507918936163,0.9857880930170815,-9.320992279139694e-07,8.310297436928325,4.012371273010018e-07
0.02801464601966736,7.06712996618024,1.2265638820898221,9.449098275912481e-07,8.29369343324755,-3.89659149835353e-07
0.028214646019667357,6.79824173552225,1.4788794392935989,-9.323406131853038e-07,8.277122604640455,4.0151547819888833e-07
0.028414646019667356,6.5188753642625406,1.7417099486933845,9.446518196229416e-07,8.260584884839776,-3.8941140534376473e-07
0.028614646019667355,6.230097041732646,2.0139817962389435,-9.326122119499278e-07,8.244080207707626,4.0173432047652113e-07
0.028814646019667354,5.933017615482926,2.2945916207788195,9.443682072124956e-07,8.227608507236695,-3.892202293798164e-07
0.029014646019667353,5.6287731468040505,2.5823956080519315,-9.329055529844523e-07,8.211169717549264,4.018988066789575e-07
0.02921464601966735,5.318535586875443,2.8762291644632203,9.440662014037189e-07,8.194763772898172,-3.890816566709532e-07
0.02941464601966735,5.003493187769999,3.1748965493632815,-9.332143389742968e-07,8.178390607665746,4.020120734082866e-07
0.02961464601966735,4.68486070591958,3.4771904870438375,9.437513923927967e-07,8.162050156364666,-3.889931639022848e-07
0.029814646019667348,4.363859606753235,3.781881930030293,-9.335335384918485e-07,8.14574235363681,4.0207617324483635e-07
0.030014646019667347,4.041728287009349,4.087739952448941,9.434283682425547e-07,8.129467134254094,-3.8895304221853166e-07
0.030214646019667345,3.7197020921812873,4.393521512760655,-9.338589155422936e-07,8.113224433117269,4.020925814529619e-07
0.030414646019667344,3.3990236231282696,4.697991541433214,9.431010725291678e-07,8.097014185256734,-3.889599771156327e-07
0.030614646019667343,3.080922700386978,4.999912683485907,-9.341867660487718e-07,8.08083632583134,4.020624917444593e-07
0.030814646019667342,2.7666265460224224,5.298065217155193,9.427729874806774e-07,8.064690790129164,-3.890128361661027e-07
0.03101464601966734,2.457339883235906,5.5912368104718935,-9.34513812030664e-07,8.048577513566302,4.019870427640626e-07
0.03121464601966734,2.1542551914293036,5.878242315337991,9.424471862112197e-07,8.03249643168768,-3.8911043809264356e-07
0.03141464601966734,1.8585331182370197,6.157913562968257,-9.348371879413835e-07,8.016447480165832,4.0186749750148465e-07
0.03161464601966734,1.5713127824658484,6.429118857604352,9.421262867015364e-07,8.000430594801768,-3.8925135115164267e-07
0.03181464601966734,1.2936923592282021,6.690752523515893,-9.351545969401367e-07,7.9844457115237555,4.01705541719366e-07
0.03201464601966734,1.026739654613242,6.941754177263924,9.418121134982247e-07,7.968492766388331,-3.8943347568931586e-07
0.03221464601966734,0.7714729039191792,7.181097924925025,-9.354650105437407e-07,7.9525716955792625,4.0150404956307284e-07
0.032414646019667336,0.5288718366004062,7.407811494282663,9.415037973646899e-07,7.936682435409483,-3.896520581747609e-07
0.032614646019667334,0.2998588225633326,7.620965084781708,-9.357789128497329e-07,7.920824922326862,4.012773882067222e-07
0.03281464601966733,0.08531010287417784,7.819689907906996,9.408449095388987e-07,7.904999093245297,-3.8954677350488964e-07
0.03301464601966733,-0.11396266874242282,8.003166615516394,-9.672371790535362e-07,7.889204915628693,4.3217013967478124e-07
0.03321464601966733,-0.29720046435990843,8.17064369820356,-8.365238692292672e-07,7.873444070403708,1.3872454402985568e-06
0.03341464601966733,-0.4637133251098796,8.32142700343862,-7.085127852324446e-05,7.857784529606094,7.031562746995235e-05
0.03361464601966733,-0.6128059426727974,8.454959616532783,-0.0017688212729738328,7.843922495132856,0.0017693714544719796
0.03381464601966733,-0.74230240449216,8.57230205737636,-0.01774137362628573,7.847741026510478,0.01774083788856018
0.034014646019667326,-0.8374734983810415,8.68720937777741,-0.04904383448793845,7.898779713884312,0.04904438506116904
0.034214646019667325,-0.8826235758769931,8.814548142672885,-0.0682772956749118,8.000201862470805,0.06827675992111004
0.03441464601966732,-0.8895175158542532,8.941872738530291,-0.07137838453405812,8.123733607210095,0.0713789345661926
0.03461464601966732,-0.8740318656552223,9.052776918764895,-0.06445997416722375,8.243205027276895,0.06445943755456263
0.03481464601966732,-0.8459862600670836,9.137064475244044,-0.05250302471075537,8.343581239887717,0.052503573729662634
0.03501464601966732,-0.8102856998603132,9.189608445911606,-0.03861456123462219,8.417937307285921,0.0386140235535386
0.03521464601966732,-0.7688015756807175,9.2084709668757,-0.024870627052698796,8.464540018247698,0.024871175012226132
0.03541464601966732,-0.7214073403032818,9.193867862494407,-0.013122568785884524,8.485583090977041,0.013122030111272664
0.035614646019667316,-0.6662067886273723,9.147940013044504,-0.005119030421392935,8.486852254838503,0.005119577507290529
0.035814646019667315,-0.5996391825056504,9.074647264271388,-0.0013431575809323259,8.47635123934665,0.001342618168129306
0.03597031124851669,-0.5374199289831383,9.00155314725064,-0.0003515982209962245,8.464484816487754,0.00035214472311473344
0.03612259181489472,-0.466337342025576,8.918191893245961,-7.446755862021e-05,8.451929018779333,7.392766825553565e-05
0.03627391798559903,-0.38528882043181634,8.82449091004466,-1.1971933899427019e-05,8.4392140615605,1.2517972489689555e-05
0.03645084392241464,-0.2774012748533997,8.701707773821479,-1.569647157539921e-06,8.424308068590632,1.0292601846373373e-06
0.03665084392241464,-0.13876169907700653,8.546239550055642,3.816714230149037e-07,8.407477471026748,1.638020030725329e-07
0.03685084392241464,0.017030601468956817,8.373648318928696,-4.2357134810648236e-07,8.390679356099543,-1.1740846872498878e-07
0.03705084392241464,0.18933034024238588,8.184584773673887,4.3542423816620627e-07,8.373914750140413,1.0946445350157319e-07
0.037250843922414636,0.3774227642653486,7.97976029710416,-4.2195085257921093e-07,8.357183638278602,-1.1960465151616972e-07
0.037450843922414635,0.5805342368272596,7.75995191600891,4.3532043749657027e-07,8.340485955315414,1.0900216196318979e-07
0.037650843922414634,0.797828459046338,7.525992402955053,-4.221233461376714e-07,8.323821634528473,-1.1998732851736804e-07
0.03785084392241463,1.028416679988759,7.278773899343626,4.3511749405217274e-07,8.307190609290505,1.086615686318737e-07
0.03805084392241463,1.2713543613563454,7.019237551729177,-4.2234910668499444e-07,8.290592813099732,-1.2029237339561405e-07
0.03825084392241463,1.5256516054870333,6.7483764978834735,4.348727354906497e-07,8.27402817958342,1.0838893160780572e-07
0.03845084392241463,1.7902703873581036,6.467225272663904,-4.226096107145513e-07,8.257496642498214,-1.2053478748441648e-07
0.03865084392241463,2.064135474020943,6.176862548001244,4.34598670142212e-07,8.240998135730933,1.0817519502381856e-07
0.03885084392241463,2.346131671319797,5.87839987913987,-4.228949805654847e-07,8.224532593298216,-1.207210651443802e-07
0.039050843922414626,2.6351152797407127,5.572984372524154,4.3430350903382053e-07,8.208099949347043,1.0801545435867865e-07
0.039250843922414624,2.9299116634797917,5.261787214102068,-4.2319817870293834e-07,8.191700138154214,-1.2085502021363936e-07
0.03945084392241462,3.2293267265543344,4.9460058875497594,4.3399340523418423e-07,8.17533309412671,1.0790670579297057e-07
0.03965084392241462,3.5321447762916627,4.626852599287913,-4.2351373359132927e-07,8.15899875180111,-1.209390561029977e-07
0.03985084392241462,3.837140163596552,4.305556336940658,4.3367329906902037e-07,8.142697045843898,1.078469606952126e-07
0.04005084392241462,4.1430753084349075,3.983351207489708,-4.238371239420778e-07,8.126427911050827,-1.2097485146966847e-07
0.04025084392241462,4.448712375421614,3.661478358242505,4.333473702398681e-07,8.110191282347182,1.0783478110454325e-07
0.04045084392241462,4.7528113735136905,3.3411742931134834,-4.2416445221702817e-07,8.09398709478713,-1.2096367996150548e-07
0.040650843922414616,5.054141898657978,3.0236728416773926,4.330192772228607e-07,8.077815283553967,1.078689848554859e-07
0.040850843922414615,5.351481033724172,2.710193333898002,-4.244922746466316e-07,8.061675783959455,-1.20906689105027e-07
0.041050843922414613,5.643625125113724,2.40194273830365,4.3269225774621657e-07,8.045568531444065,1.0794843241512808e-07
0.04125084392241461,5.929387823482079,2.1001041890850134,-4.248175429680835e-07,8.029493461576335,-1.2080505307210387e-07
0.04145084392241461,6.207611255266748,1.8058388063543562,4.323691415745515e-07,8.013450510053119,1.0807183858929648e-07
0.04165084392241461,6.477163899430645,1.5202744208802708,-4.251377047419169e-07,7.997439612698939,-1.2066024934753727e-07
0.04185084392241461,6.7369521733047835,1.2445082433008574,4.3205214709084345e-07,7.981460705466342,1.0823744478472008e-07
0.04205084392241461,6.985917488368612,0.9795952738438976,-4.2545103385758934e-07,7.965513724435336,-1.2047448127994187e-07
0.042250843922414606,7.223047428940367,0.7265511396480182,4.317420786741728e-07,7.949598605814043,1.0844216546956886e-07
0.042450843922414605,7.447373064718923,0.4863414035459126,-4.2575907987914165e-07,7.933715285939291,-1.2025318663066997e-07
0.042650843922414604,7.6579794501319975,0.2598844288521258,4.3142243849937683e-07,7.917863701288712,1.0866562516476108e-07
0.0428508439224146,7.854002371649864,0.04804089144401935,-4.268742956944835e-07,7.902043789250041,-1.2081268647989862e-07
0.0430508439224146,8.034638646609155,-0.14838272876489356,3.645206051251768e-07,7.886255552262227,4.233148032106726e-08
0.0432508439224146,8.19914252670063,-0.3286440969398683,-3.9834580148284215e-06,7.870502413234142,-3.6768181450597126e-06
0.0434508439224146,8.346838788695342,-0.49205780538320454,-0.00012998404012304343,7.854910967351695,-0.00013030564532523492
0.0436508439224146,8.477233609834133,-0.6378898679333922,-0.002954781993331823,7.842298523893908,-0.0029544748484706673
0.0438508439224146,8.592467716696131,-0.762909416697422,-0.02314906460682642,7.852707364605562,-0.02314938625965479
