# artifact_type: raw_data
# circuit_file: 01_rc_discharge.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\by_device\capacitor\01_rc_discharge.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:24:15.018414

Time (s),V(cap)
0.006296000000000003,2.6640113787461015
0.006396000000000003,2.6375038028381805
0.0064960000000000035,2.6112599839044677
0.006596000000000004,2.585277297497458
0.006696000000000004,2.5595531452835525
0.006796000000000004,2.5340849547832187
0.0068960000000000046,2.5088701791137336
0.006996000000000005,2.4839062967344927
0.007096000000000005,2.459190811194847
0.007196000000000005,2.4347212508844502
0.007296000000000006,2.410495168786097
0.007396000000000006,2.3865101422310113
0.007496000000000006,2.3627637726565744
0.007596000000000006,2.339253685366459
0.007696000000000007,2.3159775292931606
0.007796000000000007,2.29293297676288
0.007896000000000007,2.2701177232627514
0.007996000000000007,2.247529487210386
0.008096000000000006,2.2251660097257053
0.008196000000000005,2.203025054405052
0.008296000000000005,2.1811044070975383
0.008396000000000004,2.159401875683632
0.008496000000000004,2.137915289855934
0.008596000000000003,2.1166425009021435
0.008696000000000002,2.095581381490182
0.008796000000000002,2.0747298254554534
0.008896000000000001,2.054085747590225
0.008996,2.0336470834350986
0.009096,2.0134117890725602
0.009196,1.9933778409225846
0.009295999999999999,1.9735432355402698
0.009395999999999998,1.953905989415491
0.009495999999999997,1.9344641387745405
0.009595999999999997,1.9152157393837488
0.009695999999999996,1.8961588663550544
0.009795999999999996,1.8772916139535116
0.009895999999999995,1.858612095406711
0.009995999999999994,1.8401184427160968
0.010095999999999994,1.8218088064701656
0.010195999999999993,1.8036813556595177
0.010295999999999993,1.7857342774937515
0.010395999999999992,1.7679657772201818
0.010495999999999991,1.7503740779443588
0.01059599999999999,1.7329574204523752
0.01069599999999999,1.715714063034939
0.01079599999999999,1.6986422813131983
0.010895999999999989,1.6817403680663006
0.010995999999999988,1.6650066330606657
0.011095999999999988,1.6484394028809572
0.011195999999999987,1.6320370207627388
0.011295999999999987,1.6157978464267913
0.011395999999999986,1.599720255915082
0.011495999999999985,1.583802641428365
0.011595999999999985,1.5680434111653965
0.011695999999999984,1.5524409891637507
0.011795999999999984,1.5369938151422207
0.011895999999999983,1.5217003443447856
0.011995999999999982,1.5065590473861312
0.012095999999999982,1.491568410098707
0.012195999999999981,1.476726933381307
0.01229599999999998,1.4620331330491547
0.01239599999999998,1.4474855396854818
0.01249599999999998,1.4330826984945815
0.012595999999999979,1.4188231691563273
0.012695999999999978,1.404705525682135
0.012795999999999978,1.3907283562723625
0.012895999999999977,1.376890263175125
0.012995999999999976,1.3631898625465169
0.013095999999999976,1.3496257843122232
0.013195999999999975,1.3361966720305096
0.013295999999999975,1.3229011827565742
0.013395999999999974,1.3097379869082502
0.013495999999999973,1.2967057681330434
0.013595999999999973,1.2838032231764958
0.013695999999999972,1.2710290617518538
0.013795999999999971,1.2583820064110396
0.013895999999999971,1.2458607924169
0.01399599999999997,1.233464167616732
0.01409599999999997,1.2211908923170631
0.014195999999999969,1.2090397391596794
0.014295999999999968,1.1970094929988864
0.014395999999999968,1.1850989507799918
0.014495999999999967,1.173306921418997
0.014595999999999967,1.1616322256834848
0.014695999999999966,1.1500736960746942
0.014795999999999965,1.138630176710767
0.014895999999999965,1.127300523211157
0.014995999999999964,1.11608360258219
0.015095999999999964,1.1049782931037604
0.015195999999999963,1.0939834842171559
0.015295999999999962,1.083098076414
0.015395999999999962,1.0723209811262984
0.015495999999999961,1.0616511206175792
0.01559599999999996,1.0510874278751159
0.01569599999999996,1.0406288465032243
0.01579599999999996,1.03027433061762
0.01589599999999996,1.020022844740828
0.015995999999999958,1.009873363698631
0.016095999999999958,0.9998248725175501
0.016195999999999957,0.9898763663233456
0.016295999999999956,0.9800268502405264
0.016395999999999956,0.9702753392928596
0.016495999999999955,0.9606208583048711
0.016595999999999955,0.9510624418043253
0.016695999999999954,0.9415991339256753
0.016795999999999953,0.9322299883144745
0.016895999999999953,0.9229540680327384
0.016995999999999952,0.9137704454652485
0.01709599999999995,0.9046782022267884
0.01719599999999995,0.895676429070303
0.01729599999999995,0.8867642257959718
0.01739599999999995,0.8779407011611862
0.01749599999999995,0.8692049727914235
0.01759599999999995,0.8605561670920066
0.017695999999999948,0.8519934191607429
0.017795999999999947,0.8435158727014318
0.017895999999999947,0.8351226799382333
0.017995999999999946,0.8268130015308878
0.018095999999999945,0.8185860064907795
0.018195999999999945,0.8104408720978367
0.018295999999999944,0.8023767838182564
0.018395999999999944,0.7943929352230501
0.018495999999999943,0.7864885279073981
0.018595999999999942,0.7786627714108071
0.018695999999999942,0.7709148831380628
0.01879599999999994,0.7632440882809677
0.01889599999999994,0.7556496197408584
0.01899599999999994,0.7481307180518947
0.01909599999999994,0.7406866313051097
0.01919599999999994,0.7333166150732181
0.019295999999999938,0.7260199323361713
0.019395999999999938,0.7187958534074532
0.019495999999999937,0.7116436558611104
0.019595999999999936,0.7045626244595072
0.019695999999999936,0.6975520510818006
0.019795999999999935,0.6906112346531261
0.019895999999999935,0.683739481074488
0.019995999999999934,0.6769361031533487
0.020095999999999933,0.6702004205349074
0.020195999999999933,0.6635317596340624
0.020295999999999932,0.6569294535680518
0.02039599999999993,0.6503928420897628
0.02049599999999993,0.6439212715217055
0.02059599999999993,0.6375140946906437
0.02069599999999993,0.6311706708628761
0.02079599999999993,0.6248903656801611
0.02089599999999993,0.6186725510962788
0.020995999999999928,0.6125166053142264
0.021095999999999927,0.6064219127240351
0.021195999999999927,0.600387863841209
0.021295999999999926,0.5944138552457742
0.021395999999999925,0.5884992895219358
0.021495999999999925,0.5826435751983344
0.021595999999999924,0.5768461266888982
0.021695999999999924,0.5711063642342823
0.021795999999999923,0.5654237138438915
0.021895999999999922,0.5597976072384797
0.021995999999999922,0.5542274817933207
0.02209599999999992,0.5487127804819443
0.02219599999999992,0.5432529518204324
0.02229599999999992,0.5378474498122688
0.02239599999999992,0.5324957338937388
0.02249599999999992,0.5271972688798708
0.022595999999999918,0.5219515249109169
0.022695999999999918,0.5167579773993655
0.022795999999999917,0.5116161069774812
0.022895999999999916,0.506525399445367
0.022995999999999916,0.5014853457195425
0.023095999999999915,0.4964954417820347
0.023195999999999915,0.4915551886299748
0.023295999999999914,0.4866640922256964
0.023395999999999913,0.48182166344733124
0.023495999999999913,0.4770274180398952
0.023595999999999912,0.47228087656686135
0.02369599999999991,0.467581564362216
0.02379599999999991,0.46292901148299
0.02389599999999991,0.4583227526622638
0.02399599999999991,0.4537623272626395
0.02409599999999991,0.44924727923017554
0.02419599999999991,0.4447771570487808
0.024295999999999908,0.4403515136950616
0.024395999999999907,0.4359699065936182
0.024495999999999907,0.4316318975727862
0.024595999999999906,0.4273370528208182
0.024695999999999906,0.42308494284250153
0.024795999999999905,0.4188751424162079
0.024895999999999904,0.41470723055136993
0.024995999999999904,0.41058079044638124
0.025095999999999903,0.4064954094469148
0.025195999999999903,0.4024506790046569
0.025295999999999902,0.3984461946364514
0.0253959999999999,0.3944815558838498
0.0254959999999999,0.3905563662730652
0.0255959999999999,0.38667023327532324
0.0256959999999999,0.3828227682676086
0.0257959999999999,0.3790135864938016
0.0258959999999999,0.37524230702620165
0.025995999999999898,0.3715085527274335
0.026095999999999897,0.3678119502127327
0.026195999999999896,0.364152129812606
0.026295999999999896,0.3605287255358636
0.026395999999999895,0.3569413750330193
0.026495999999999895,0.353389719560054
0.026595999999999894,0.349873403942541
0.026695999999999893,0.34639207654012766
0.026795999999999893,0.34294538921137013
0.026895999999999892,0.3395329972789187
0.02699599999999989,0.33615455949504897
0.02709599999999989,0.33280973800753605
0.02719599999999989,0.32949819832586896
0.02729599999999989,0.3262196092878006
0.02739599999999989,0.3229736430262304
0.02749599999999989,0.3197599749364171
0.027595999999999888,0.3165782836435175
0.027695999999999887,0.3134282509704477
0.027795999999999887,0.3103095619060652
0.027895999999999886,0.30722190457366655
0.027995999999999886,0.30416497019979927
0.028095999999999885,0.30113845308338344
0.028195999999999884,0.29814205056514087
0.028295999999999884,0.2951754629973286
0.028395999999999883,0.2922383937137731
0.028495999999999883,0.2893305490002032
0.028595999999999882,0.28645163806487783
0.02869599999999988,0.2836013730095059
0.02879599999999988,0.280779468800456
0.02889599999999988,0.2779856432402525
0.02899599999999988,0.27521961693935443
0.02909599999999988,0.27248111328821667
0.02919599999999988,0.2697698584296275
0.029295999999999878,0.26708558123132276
0.029395999999999877,0.2644280132588718
0.029495999999999876,0.2617968887488333
0.029595999999999876,0.2591919445821782
0.029695999999999875,0.2566129202579774
0.029795999999999875,0.2540595578673507
0.029895999999999874,0.2515316020676756
0.029995999999999873,0.24902880005705208
0.030095999999999873,0.2465509015490217
0.030195999999999872,0.24409765874753891
0.03029599999999987,0.24166882632219033
0.03039599999999987,0.23926416138366108
0.03049599999999987,0.2368834234594456
0.03059599999999987,0.2345263744697994
0.03069599999999987,0.23219277870393076
0.03079599999999987,0.22988240279642902
0.030895999999999868,0.2275950157039272
0.030995999999999867,0.2253303886819976
0.031095999999999867,0.22308829526227625
0.031195999999999866,0.22086851122981582
0.031295999999999866,0.21867081460066343
0.03139599999999987,0.21649498559966182
0.03149599999999987,0.21434080663847113
0.031595999999999874,0.2122080622938097
0.03169599999999988,0.21009653928591104
0.03179599999999988,0.20800602645719546
0.03189599999999988,0.20593631475115373
0.031995999999999886,0.20388719719144074
0.03209599999999989,0.20185846886117764
0.03219599999999989,0.19984992688245948
0.032295999999999894,0.19786137039606685
0.0323959999999999,0.19589260054137966
0.0324959999999999,0.1939434204364903
0.0325959999999999,0.19201363515851527
0.032695999999999906,0.19010305172410225
0.03279599999999991,0.18821147907013108
0.03289599999999991,0.1863387280346074
0.032995999999999914,0.1844846113377456
0.03309599999999992,0.18264894356324063
0.03319599999999992,0.18083154113972577
0.03329599999999992,0.17903222232241506
0.033395999999999926,0.1772508071749283
0.03349599999999993,0.1754871175512972
0.03359599999999993,0.17374097707814995
0.033695999999999934,0.17201221113707382
0.03379599999999994,0.17030064684715268
0.03389599999999994,0.16860611304767853
0.03399599999999994,0.16692844028103496
0.034095999999999946,0.16526746077575102
0.03419599999999995,0.16362300842972366
0.03429599999999995,0.161994918793607
0.034395999999999954,0.1603830290543671
0.03449599999999996,0.15878717801900022
0.03459599999999996,0.15720720609841313
0.03469599999999996,0.15564295529146374
0.034795999999999966,0.1540942691691606
0.03489599999999997,0.15256099285901972
0.03499599999999997,0.15104297302957675
0.035095999999999974,0.1495400578750536
0.03519599999999998,0.14805209710017742
0.03529599999999998,0.14657894190515075
0.03539599999999998,0.14512044497077112
0.035495999999999986,0.14367646044369878
0.03559599999999999,0.14224684392187095
0.03569599999999999,0.14083145244006132
0.035795999999999994,0.13943014445558308
0.035896,0.1380427798341345
0.035996,0.13666921983578492
0.036096,0.13530932710110052
0.036196000000000006,0.13396296563740798
0.03629600000000001,0.13263000080519494
0.03639600000000001,0.13131029930464574
0.036496000000000015,0.13000372916231098
0.03659600000000002,0.12871015971790986
0.03669600000000002,0.127429461611264
0.03679600000000002,0.12616150676936091
0.036896000000000026,0.12490616839354643
0.03699600000000003,0.12366332094684448
0.03709600000000003,0.12243284014140327
0.037196000000000035,0.12121460292606591
0.03729600000000004,0.12000848747406527
0.03739600000000004,0.11881437317084075
0.03749600000000004,0.11763214060197666
0.037596000000000046,0.11646167154126048
0.03769600000000005,0.1153028489388599
0.03779600000000005,0.11415555690961751
0.037896000000000055,0.11301968072146214
0.03799600000000006,0.11189510678393516
0.03809600000000006,0.11078172263683132
0.03819600000000006,0.10967941693895242
0.038296000000000066,0.1085880794569728
0.03839600000000007,0.10750760105441586
0.03849600000000007,0.10643787368074008
0.038596000000000075,0.10537879036053371
0.03869600000000008,0.10433024518281696
0.03879600000000008,0.10329213329045062
0.03889600000000008,0.10226435086965013
0.038996000000000086,0.10124679513960387
0.03909600000000009,0.1002393643421949
0.03919600000000009,0.0992419577318248
0.039296000000000095,0.09825447556533898
0.0393960000000001,0.09727681909205205
0.0394960000000001,0.09630889054387244
0.0395960000000001,0.09535059312552545
0.039696000000000106,0.09440183100487347
0.03979600000000011,0.09346250930333244
0.03989600000000011,0.09253253408638386
0.039996000000000115,0.09161181235418102
0.04009600000000012,0.09070025203224885
0.04019600000000012,0.08979776196227622
0.04029600000000012,0.08890425189299984
0.040396000000000126,0.08801963247117894
0.04049600000000013,0.08714381523265975
0.04059600000000013,0.08627671259352881
0.040696000000000135,0.0854182378413544
0.04079600000000014,0.08456830512651503
0.04089600000000014,0.08372682945361438
0.04099600000000014,0.08289372667298141
0.041096000000000146,0.08206891347225521
0.04119600000000015,0.08125230736805367
0.04129600000000015,0.08044382669772478
0.041396000000000155,0.07964339061118025
0.04149600000000016,0.07885091906281032
0.04159600000000016,0.0780663328034789
0.041696000000000163,0.07728955337259852
0.041796000000000166,0.0765205030902841
0.04189600000000017,0.07575910504958476
0.04199600000000017,0.07500528310879287
0.042096000000000175,0.07425896188382976
0.04219600000000018,0.07352006674070709
0.04229600000000018,0.07278852378806325
0.042396000000000184,0.07206425986977408
0.042496000000000186,0.07134720255763703
0.04259600000000019,0.07063728014412823
0.04269600000000019,0.06993442163523146
0.042796000000000195,0.06923855674333862
0.0428960000000002,0.06854961588022081
0.0429960000000002,0.06786753015006934
0.043096000000000204,0.06719223134260596
0.043196000000000206,0.06652365192626161
0.04329600000000021,0.0658617250414232
0.04339600000000021,0.06520638449374733
0.043496000000000215,0.06455756474754087
0.04359600000000022,0.06391520091920713
0.04369600000000022,0.0632792287707573
0.043796000000000224,0.06264958470338658
0.043896000000000227,0.06202620575111406
0.04399600000000023,0.06140902957448605
0.04409600000000023,0.0607979944543419
0.044196000000000235,0.060193039285641986
0.04429600000000024,0.059594103571356985
0.04439600000000024,0.05900112741641811
0.044496000000000244,0.05841405152172738
0.04459600000000025,0.057832817178227594
0.04469600000000025,0.0572573662610313
0.04479600000000025,0.056687641223608094
0.044896000000000255,0.0561235850920299
0.04499600000000026,0.05556514145927339
0.04509600000000026,0.05501225447957912
0.045196000000000264,0.05446486886286688
0.04529600000000027,0.053922929869206514
0.04539600000000027,0.05338638330334376
0.04549600000000027,0.052855175509280636
0.045596000000000275,0.05232925336490969
0.04569600000000028,0.05180856427670164
0.04579600000000028,0.051293056174445906
0.045896000000000284,0.05078267750604347
0.04599600000000029,0.0502773772323515
0.04609600000000029,0.04977710482207933
0.04619600000000029,0.04928181024673525
0.046296000000000295,0.048791443975623454
0.0463960000000003,0.04830595697089088
0.0464960000000003,0.04782530068262331
0.046596000000000304,0.04734942704399025
0.04669600000000031,0.046878288466438114
0.04679600000000031,0.046411837834931274
0.04689600000000031,0.04595002850324042
0.046996000000000315,0.04549281428927783
0.04709600000000032,0.045040149470479046
0.04719600000000032,0.044591988779230506
0.047296000000000324,0.04414828739834264
0.04739600000000033,0.043709000956568086
0.04749600000000033,0.043274085524164424
0.04759600000000033,0.04284349760850109
0.047696000000000335,0.042417194149710034
0.04779600000000034,0.04199513251637959
0.04789600000000034,0.041577270501291244
0.047996000000000344,0.041163566317198794
0.04809600000000035,0.040753978592649544
0.04819600000000035,0.04034846636784705
0.04829600000000035,0.03994698909055503
0.048396000000000355,0.03954950661204205
0.04849600000000036,0.039155979183066514
0.04859600000000036,0.03876636744990167
0.048696000000000364,0.038380632450400166
0.04879600000000037,0.03799873561009769
0.04889600000000037,0.03762063873835544
0.04899600000000037,0.037246304024540954
0.049096000000000375,0.03687569403424701
0.04919600000000038,0.03650877170554803
0.04929600000000038,0.03614550034529382
0.049396000000000384,0.03578584362544015
0.04949600000000039,0.03542976557941587
0.04959600000000039,0.03507723059852616
0.04969600000000039,0.03472820342839157
0.049796000000000396,0.0343826491654225
0.0498960000000004,0.03404053325332874
0.0499960000000004,0.033701821479663774
0.05,0.03368834344667985
