# artifact_type: raw_data
# circuit_file: 03_pmos_common_source.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\ac_analysis\03_pmos_common_source.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:24:00.338909

Frequency (Hz),V(out)_mag,V(out)_phase,V(out)_real,V(out)_imag,V(drain)_mag,V(drain)_phase,V(drain)_real,V(drain)_imag,V(in)_mag,V(in)_phase,V(in)_real,V(in)_imag,I(VIN)_mag,I(VIN)_phase,I(VIN)_real,I(VIN)_imag,V(gate)_mag,V(gate)_phase,V(gate)_real,V(gate)_imag,V(m1#body diode)_mag,V(m1#body diode)_phase,V(m1#body diode)_real,V(m1#body diode)_imag,V(m1#gate)_mag,V(m1#gate)_phase,V(m1#gate)_real,V(m1#gate)_imag,V(vss)_mag,V(vss)_phase,V(vss)_real,V(vss)_imag,I(VSS)_mag,I(VSS)_phase,I(VSS)_real,I(VSS)_imag
79.43282347242791,0.015575946761175385,-178.62390977102444,-0.015571454633000907,-0.0003740563050725353,0.015579072992716924,-179.77175849862547,-0.015578949382317938,-6.206009649844019e-05,1.0,0.0,1.0,0.0,2.0000903938192976e-06,-178.90668456152056,-1.999726267436463e-06,-3.816331711032576e-08,0.9999315619207398,0.2295853652685423,0.9999235343741117,0.004006735583353557,2.3206574433204568e-10,-90.4288835515429,-1.7370956814749667e-12,-2.320592428475535e-10,0.9999315619207128,0.22958018249546883,0.9999235347365156,0.0040066451338157255,0.0,0.0,0.0,0.0,5.579757381189006e-07,-179.77416679674852,-5.57971403857682e-07,-2.1992740664904626e-09
89.12509381337428,0.015576615088320532,-178.77379538970965,-0.015573048055208203,-0.00033333448647087727,0.015579098500101423,-179.79684479309952,-0.015579000568575084,-5.523911838251499e-05,1.0,0.0,1.0,0.0,2.0001525379092666e-06,-178.82627952869748,-1.9997328736073487e-06,-4.097083253944752e-08,0.9999332129578796,0.2046183976672371,0.9999268364246,0.0035710186444730587,2.6037895206642317e-10,-90.38251359129006,-1.7383086335260435e-12,-2.6037314946496177e-10,0.9999332129578461,0.20461258250020503,0.9999268367869977,0.0035709171580873074,0.0,0.0,0.0,0.0,5.579766379626456e-07,-179.79946693342833,-5.579732204329084e-07,-1.952893193778441e-09
99.99999999999969,0.015577146018089376,-178.90742175916782,-0.015574313944301631,-0.0002970239606655523,0.015579118761762236,-179.81923542878167,-0.015579041227457296,-4.915105571548762e-05,1.0,0.0,1.0,0.0,2.000229236067204e-06,-178.7303099380159,-1.999738122221423e-06,-4.4321996258366546e-08,0.9999345244291247,0.18236649861719462,0.9999294593520778,0.0031826820704084526,2.921472302584254e-10,-90.34121725460591,-1.7398329763478276e-12,-2.9214204957329213e-10,0.9999345244290834,0.1823599738924704,0.9999294597144671,0.0031825682005120993,0.0,0.0,0.0,0.0,5.579773528383089e-07,-179.82210619495888,-5.579746633936521e-07,-1.7324235011403102e-09
112.20184543019599,0.015577567787831703,-179.02655859213027,-0.0155753195949161,-0.0002646463691692983,0.01557913485666587,-179.83922749028477,-0.015579073524066117,-4.3715145243115865e-05,1.0,0.0,1.0,0.0,2.0003245708015398e-06,-178.61750638893434,-1.999742292771529e-06,-4.826127902608085e-08,0.9999355661714409,0.1625344261765364,0.9999315428272371,0.0028365742968328744,3.2779212467463597e-10,-90.30444717726553,-1.7417498867325495e-12,-3.277874971777358e-10,0.9999355661713896,0.16252710531498718,0.9999315431896155,0.002836446532441577,0.0,0.0,0.0,0.0,5.579779208152064e-07,-179.84238496815115,-5.579758095793748e-07,-1.5349402274787126e-09
125.89254117941631,0.015577902835229007,-179.1327843347033,-0.015576118486779974,-0.00023577453133666478,0.015579147641899032,-179.85708624204412,-0.015579099178230462,-3.885927105741562e-05,1.0,0.0,1.0,0.0,2.0004436160739737e-06,-178.48637779626185,-1.9997456074691513e-06,-5.284095475055744e-08,0.9999363936590963,0.1448590400859653,0.9999331977965695,0.0025281036936210337,3.677866214208621e-10,-90.27171587672315,-1.7441614470770124e-12,-3.677824857127091e-10,0.9999363936590324,0.14485082594420623,0.999933198158934,0.002527960339378944,0.0,0.0,0.0,0.0,5.579783721399278e-07,-179.8605723241142,-5.579767200264768e-07,-1.3578234121205286e-09
141.25375446227497,0.015578168988202402,-179.22750681934855,-0.015576753116572094,-0.00021002707052339368,0.015579157798305788,-179.87304864607523,-0.015579119556075537,-3.4519009497897903e-05,1.0,0.0,1.0,0.0,2.0005927063353657e-06,-178.33519229511774,-1.9997482425697855e-06,-5.812179437454483e-08,0.9999370509573694,0.12910581234353558,0.9999345123893429,0.0022531777576879426,4.1266142318200595e-10,-90.24258933582482,-1.7471960818748663e-12,-4.126577243775404e-10,0.9999370509572896,0.1290965959248961,0.9999345127516894,0.0022530169113713643,0.0,0.0,0.0,0.0,5.579787308469949e-07,-179.87690958678797,-5.579774432182109e-07,-1.1987231921018479e-09
158.48931924611082,0.015578380411171239,-179.3119817390433,-0.015577257250840833,-0.0001870635621667725,0.015579165866741627,-179.88732650471226,-0.01557913574276274,-3.0636775612433494e-05,1.0,0.0,1.0,0.0,2.0007797736575108e-06,-178.16195523763307,-1.9997503386104142e-06,-6.417387244457735e-08,0.9999375730688698,0.11506571686817278,0.9999355566099628,0.0020081488951650536,4.63011991325743e-10,-90.2166812806131,-1.7510153963909404e-12,-4.6300868032523056e-10,0.9999375730687704,0.1150553758763772,0.9999355569722865,0.00200796842244109,0.0,0.0,0.0,0.0,5.579790160387675e-07,-179.8916135337477,-5.579780176663112e-07,-1.0555286660782958e-09
177.82794100389168,0.015578548357375953,-179.38732916312242,-0.015577657717768058,-0.00016658016437216176,0.01557917227687367,-179.90010927005537,-0.01557914860027118,-2.7161059951324842e-05,1.0,0.0,1.0,0.0,2.0010147678154215e-06,-177.96438410439256,-1.9997520072310947e-06,-7.107749707617288e-08,0.9999379877973588,0.10255245696492617,0.9999363860654383,0.0017897660801336232,5.195064473146078e-10,-90.19364808096154,-1.7558227830373982e-12,-5.195034801498446e-10,0.9999379877972344,0.10254085418129608,0.9999363864277331,0.0017895635862388752,0.0,0.0,0.0,0.0,5.579792429026755e-07,-179.90487927180126,-5.579784739616796e-07,-9.26339914998861e-10
199.52623149688728,0.015578681766902355,-179.45454829617734,-0.015577975831810998,-0.0001483056908157372,0.015579177370060817,-179.91156655710583,-0.015579158813296936,-2.4045745724884368e-05,1.0,0.0,1.0,0.0,2.0013101835044873e-06,-177.73988016341505,-1.999753337116143e-06,-7.892427568000765e-08,0.9999383172282751,0.09139999411204767,0.9999370449263227,0.001595131758760816,5.828944382736267e-10,-90.17318420935817,-1.7618742527622986e-12,-5.828917755205029e-10,0.9999383172281192,0.09138697557469379,0.999937045288581,0.0015949045567243284,0.0,0.0,0.0,0.0,5.579794235200152e-07,-179.9168828252524,-5.579788364033709e-07,-8.094428137276209e-10
223.87211385683318,0.015578787741983418,-179.51453066341736,-0.015578228526214221,-0.00013199808641896512,0.015579181417531255,-179.92185039388383,-0.015579166925712502,-2.124949733172768e-05,1.0,0.0,1.0,0.0,2.001681722018267e-06,-177.48549673233612,-1.9997543991882177e-06,-8.781833060007502e-08,0.9999385789047855,0.08146034533805956,0.9999375682787449,0.0014216634314897442,6.540170843543756e-10,-90.15501819985312,-1.7694920683463092e-12,-6.540146906035205e-10,0.9999385789045898,0.08144573829890078,0.999937568640957,0.0014214085064785326,0.0,0.0,0.0,0.0,5.579795675092891e-07,-179.92778347113165,-5.579791242925053e-07,-7.032863016830237e-10
251.18864315095712,0.015578871924720664,-179.56807188868078,-0.015578429253151232,-0.00011744126792399111,0.01557918463482601,-179.93109723838293,-0.015579173369528413,-1.873521218259502e-05,1.0,0.0,1.0,0.0,2.002149120354898e-06,-177.19790394683776,-1.999755249959348e-06,-9.787768079556371e-08,0.9999387867619728,0.07260161996845517,0.9999379839927411,0.0012670594060804228,7.33818139891239e-10,-90.13890905519251,-1.7790819062686013e-12,-7.338159832689725e-10,0.9999387867617272,0.07258523060095656,0.9999379843548951,0.0012667733753944713,0.0,0.0,0.0,0.0,5.579796825384434e-07,-179.93772585238762,-5.579793529601005e-07,-6.064618121790793e-10
281.83829312644434,0.015578938797231687,-179.61588221504147,-0.015578588699081828,-0.00010444229378282778,0.015579187193276613,-179.93942978899656,-0.015579178487897926,-1.6469528607797194e-05,1.0,0.0,1.0,0.0,2.0027371921481847e-06,-176.87335002609206,-1.99975593487884e-06,-1.0923580791321642e-07,0.999938951868897,0.06470626982344214,0.9999383142063516,0.0011292682711164879,8.233565164519308e-10,-90.12464305550111,-1.7911544603009935e-12,-8.233545681840589e-10,0.9999389518685887,0.06468788065065458,0.9999383145684323,0.0011289473393023752,0.0,0.0,0.0,0.0,5.579797747331777e-07,-179.9468418969556,-5.57979534583441e-07,-5.176845896632318e-10
316.22776601683677,0.01557899192014115,-179.6585959032494,-0.01557871535320213,-9.282883026024029e-05,0.015579189229129348,-179.94695861247553,-0.015579182553390886,-1.4422383327566134e-05,1.0,0.0,1.0,0.0,2.003477131988094e-06,-176.50761915945102,-1.9997564902251242e-06,-1.2204342752369923e-07,0.9999390830180478,0.057669529613482096,0.999938576504502,0.001006461685538652,9.238203339560875e-10,-90.11203092702927,-1.8063526380591912e-12,-9.238185679671545e-10,0.9999390830176603,0.05764889662225536,0.9999385768664902,0.0010061015940261934,0.0,0.0,0.0,0.0,5.579798490032008e-07,-179.95525256820878,-5.579796788345866e-07,-4.357766472179615e-10
354.8133892335741,0.015579034122071317,-179.69677962950405,-0.015578815959118782,-8.244688331504309e-05,0.015579190850800291,-179.95378361092224,-0.01557918578250821,-1.256661265309129e-05,1.0,0.0,1.0,0.0,2.0044081510991556e-06,-176.0959863523688,-1.9997569456839743e-06,-1.3647048904960254e-07,0.9999391871935579,0.05139802693635962,0.9999387848554269,0.0008970101257324229,1.0365426863123075e-09,-90.10090533388319,-1.8254857978770896e-12,-1.0365410788527082e-09,0.9999391871930712,0.051374876339436056,0.999938785217299,0.0008966060963260273,0.0,0.0,0.0,0.0,5.579799093036495e-07,-179.96306946992522,-5.579797933953942e-07,-3.5965113957670615e-10
398.10717055349573,0.015579067650197825,-179.7309399918497,-0.015578895873714823,-7.31587683855012e-05,0.01557919214464917,-179.95999534734912,-0.015579188347211418,-1.0877592119110172e-05,1.0,0.0,1.0,0.0,2.0055795236340883e-06,-175.63316987700964,-1.9997573254656237e-06,-1.5270843089663574e-07,0.9999392699431299,0.04580854337044233,0.9999389503545107,0.0007994612679032729,1.1630193307750708e-09,-90.09111865993101,-1.849572850304961e-12,-1.1630178600678344e-09,0.9999392699425176,0.045782567973466096,0.9999389507162364,0.000799007939378189,0.0,0.0,0.0,0.0,5.57979958845749e-07,-179.97039632713143,-5.579798843666313e-07,-2.882979440077443e-10
446.6835921509614,0.015579094289869814,-179.76153022316328,-0.01557895935226129,-6.484129274458449e-05,0.015579193179577944,-179.96567624731762,-0.015579190384079743,-9.332909792785037e-06,1.0,0.0,1.0,0.0,2.0070531456562222e-06,-175.1132824314945,-1.999757649880192e-06,-1.709727207310774e-07,0.9999393356734662,0.04082691029836655,0.9999390818151452,0.0007125207206104432,1.3049285357497521e-09,-90.0825410516723,-1.8798965186786035e-12,-1.3049271816477237e-09,0.999939335672696,0.04079776542360162,0.9999390821766864,0.0007120120775725713,0.0,0.0,0.0,0.0,5.579800002677898e-07,-179.97733036240072,-5.579799565928292e-07,-2.2077025866806052e-10
501.1872336272703,0.015579115459654938,-179.7889561987352,-0.015579009774924069,-5.738412742062726e-05,0.01557919401070024,-179.9709016926336,-0.015579192001583511,-7.912068920428258e-06,1.0,0.0,1.0,0.0,2.0089067280060057e-06,-174.52978275350222,-1.999757936125522e-06,-1.9150571461653068e-07,0.9999393878849372,0.036387024779713104,0.9999391862380632,0.000635034851582672,1.464153350415926e-09,-90.07505869633867,-1.918071648951058e-12,-1.4641520940583087e-09,0.9999393878839682,0.03635432369237866,0.9999391865993723,0.000634464144647932,0.0,0.0,0.0,0.0,5.579800357756458e-07,-179.98396358590017,-5.57980013920288e-07,-1.5617204046015383e-10
562.3413251903468,0.015579132286863409,-179.81358181734603,-0.015579049826705695,-5.0688347883524464e-05,0.015579194682276306,-179.9757410215789,-0.015579193285860509,-6.59621597847786e-06,1.0,0.0,1.0,0.0,2.011237772565426e-06,-173.87543034430817,-1.999758199365194e-06,-2.1457987292756997e-07,0.9999394293579886,0.03242997244635727,0.999939269184151,0.0005659754817232878,1.6428065916758468e-09,-90.06857231249218,-1.966131206052787e-12,-1.6428054151303775e-09,0.9999394293567696,0.03239328122289233,0.9999392695451679,0.0005653351379573957,0.0,0.0,0.0,0.0,5.57980067260241e-07,-179.9903840162727,-5.579800594019002e-07,-9.364611612449832e-11
630.9573444801906,0.015579145667568807,-179.83573382669422,-0.015579081640390877,-4.46651246932811e-05,0.015579195230069972,-179.98025844895946,-0.015579194305303029,-5.367890520611167e-06,1.0,0.0,1.0,0.0,2.0141685097097058e-06,-173.14224720094683,-1.999758453857021e-06,-2.405013757415808e-07,0.9999394623012082,0.02890324577510024,0.9999393350705804,0.0005044262432405099,1.8432588799933529e-09,-90.0629958332031,-2.0266345365379667e-12,-1.8432577658664034e-09,0.9999394622996743,0.02886207754526204,0.9999393354312294,0.0005037077656707481,0.0,0.0,0.0,0.0,5.579800963982429e-07,-179.99667684856212,-5.579800954597226e-07,-3.23628088206069e-11
707.9457843841349,0.015579156314319366,-179.85570615682855,-0.01557910691009945,-3.923454713111581e-05,0.015579195683253206,-179.98451391819256,-0.015579195114200011,-4.210793499240985e-06,1.0,0.0,1.0,0.0,2.0178520061672873e-06,-172.32149213037408,-1.999758712865778e-06,-2.6961418566305573e-07,0.9999394884689402,0.025760047349779443,0.999939387406038,0.00044957042073574816,2.0681700961468318e-09,-90.05825526442288,-2.1028036635150964e-12,-2.068169027137953e-09,0.9999394884670099,0.025713855836170075,0.9999393877662238,0.0004487642756012822,0.0,0.0,0.0,0.0,5.579801247413557e-07,179.99707441530686,-5.579801240139632e-07,2.8491070811649606e-11
794.328234724278,0.015579164794078807,-179.8737638187596,-0.015579126981488294,-3.4324564498930136e-05,0.01557919606595968,-179.9885638966914,-0.015579195755628135,-3.1095710016783726e-06,1.0,0.0,1.0,0.0,2.0224796903945267e-06,-171.40365544504317,-1.999758990384141e-06,-3.0230461199945435e-07,0.9999395092547103,0.022958668916647457,0.9999394289775738,0.00040068011484266364,2.3205246763154554e-09,-90.0542877034063,-2.19869487065466e-12,-2.3205236346845976e-09,0.9999395092522809,0.022906841185946058,0.9999394293371764,0.00039977560508735153,0.0,0.0,0.0,0.0,5.579801537989549e-07,179.9907868585411,-5.5798014658524e-07,8.972301467482637e-11
891.2509381337416,0.015579171558416028,-179.8901464198407,-0.015579142923402222,-2.9870031223929113e-05,0.015579196398569865,-179.99246212515536,-0.015579196263745734,-2.0496105174264694e-06,1.0,0.0,1.0,0.0,2.0282905676326357e-06,-170.37848464927706,-1.999759301145066e-06,-3.3900643685823295e-07,0.9999395257654344,0.020461937939549785,0.9999394619990202,0.0003571065837391259,2.603671213853167e-09,-90.05104050424904,-2.3194147144267145e-12,-2.6036701807569653e-09,0.9999395257623769,0.02040378626925805,0.9999394623578887,0.00035609170706805277,0.0,0.0,0.0,0.0,5.579801851184613e-07,179.98437704922918,-5.579801643755533e-07,1.5214553199647892e-10
999.9999999999955,0.015579176967550864,-179.9050713423816,-0.015579155584787492,-2.5811843250675067e-05,0.015579196698796498,-179.99626033066494,-0.015579196665611928,-1.0168470455085823e-06,1.0,0.0,1.0,0.0,2.035582427094769e-06,-169.23505522719918,-1.9997596617365366e-06,-3.80206671151892e-07,0.9999395388803703,0.018236724354139835,0.9999394882288897,0.0003182716351611478,2.921366893256302e-09,-90.04847057945071,-2.4713919667002377e-12,-2.921365847893024e-09,0.9999395388765216,0.01817147710692468,0.9999394885868338,0.0003171329247775058,0.0,0.0,0.0,0.0,5.579802203677541e-07,179.9777599332731,-5.579801783323032e-07,2.1658693061028956e-10
1122.0184543019582,0.015579181309535776,-179.9187366275975,-0.01557916563989714,-2.209615435527587e-05,0.015579196982627701,179.999991086934,-0.015579196982627514,2.423536472032093e-09,1.0,0.0,1.0,0.0,2.044725347181804e-06,-167.96190466296153,-1.999760091269677e-06,-4.264520169642086e-07,0.9999395492979345,0.016253500954464963,0.9999395090640166,0.0002836599543467183,3.2778273459568065e-09,-90.04654382827576,-2.6627199703877316e-12,-3.2778262644357163e-09,0.99993954929309,0.0161802923389976,0.9999395094207972,0.0002823823002555542,0.0,0.0,0.0,0.0,5.57980261423983e-07,179.97084770579087,-5.579801891987349e-07,2.839023079939215e-10
1258.9254117941612,0.015579184815594987,-179.93132360307874,-0.015579173624194927,-1.867366205684312e-05,0.015579197265178523,179.99624238626157,-0.015579197231674722,1.0217263144491158e-06,1.0,0.0,1.0,0.0,2.0561777859176637e-06,-166.54725210806004,-1.999760612648741e-06,-4.783561219426358e-07,0.9999395575728997,0.014485951590575346,0.9999395256139465,0.00025281226633588894,3.6777825895258583e-09,-90.04523468432782,-2.903587639350674e-12,-3.6777814433430313e-09,0.9999395575668019,0.014403810173007235,0.9999395259692624,0.0002513787148436669,0.0,0.0,0.0,0.0,5.579803104735412e-07,179.96354864602932,-5.579801975535259e-07,3.549848977808005e-10
1412.5375446227474,0.015579187672437557,-179.9429992886048,-0.015579179962869179,-1.549895369871071e-05,0.015579197561495891,179.99244382436845,-0.01557919742601629,2.0545868060909023e-06,1.0,0.0,1.0,0.0,2.0705054742696695e-06,-164.97932987391047,-1.999761253663027e-06,-5.366077220174403e-07,0.999939564145939,0.012910621970144715,0.9999395387600241,0.00022531924176862755,4.126539792607537e-09,-90.0445257763513,-3.2068220552746143e-12,-4.126538546562454e-09,0.999939564138263,0.012818457783771602,0.9999395391134958,0.00022371077051803329,0.0,0.0,0.0,0.0,5.579803701284997e-07,179.95576590032042,-5.57980203841605e-07,4.307779223777178e-10
1584.8931924611056,0.015579190032199717,-179.95391861218673,-0.015579184993474314,-1.252990405915705e-05,0.015579197887359668,179.98854499668002,-0.015579197576001494,3.114710435048771e-06,1.0,0.0,1.0,0.0,2.088403195323661e-06,-163.2468548788486,-1.9997620483608524e-06,-6.01979780535597e-07,0.9999395693670902,0.011506608435355553,0.9999395492023252,0.0002008160654094135,4.630053698492158e-09,-90.04440769776085,-3.5885715565925075e-12,-4.6300523078119856e-09,0.9999395693574272,0.011403198517419747,0.9999395495534754,0.00019901133096419943,0.0,0.0,0.0,0.0,5.579804435656876e-07,179.9473961969424,-5.579802083978243e-07,5.122871089142906e-10
1778.2794100389137,0.015579192020546924,-179.96422646571588,-0.015579188983906611,-9.727116523969673e-06,0.015579198260123384,179.9844941681646,-0.015579197689617694,4.2161643921450866e-06,1.0,0.0,1.0,0.0,2.110719304887134e-06,-161.33966614400254,-1.999763039174678e-06,-6.75339744998088e-07,0.9999395735143977,0.01025528058717475,0.99993955749694,0.0001789775953657119,5.195005641888265e-09,-90.04487888184276,-4.069165696245367e-12,-5.195004048231478e-09,0.9999395735022338,0.010139252750893972,0.9999395578451675,0.00017695264999629395,0.0,0.0,0.0,0.0,5.57980534695907e-07,179.93832847583894,-5.579802114648295e-07,6.005940345802205e-10
1995.2623149688693,0.015579193743365461,-179.97405962748556,-0.015579192146669866,-7.053400421556986e-06,0.015579198699637968,179.9802375868437,-0.01557919777291527,5.373564298415845e-06,1.0,0.0,1.0,0.0,2.1384825107801066e-06,-159.2495453318636,-1.9997642788052146e-06,-7.576610575495135e-07,0.9999395768087226,0.009140034069795343,0.9999395640855878,0.00015951404865550967,5.828892207511452e-09,-90.04594558098239,-4.674197864680063e-12,-5.828890333387826e-09,0.9999395767934098,0.009009848696278152,0.9999395644301359,0.00015724202256715142,0.0,0.0,0.0,0.0,5.579806483721539e-07,179.92844241501663,-5.579802132059392e-07,6.968704784970943e-10
2238.7211385683277,0.015579195292401541,-179.98354857707446,-0.01557919465019209,-4.473277600053236e-06,0.015579199229309254,179.97571877054443,-0.015579197830330205,6.60226814457907e-06,1.0,0.0,1.0,0.0,2.172929983202797e-06,-156.9712175235441,-1.9997658333387974e-06,-8.500360720066491e-07,0.9999395794254976,0.008146070243267196,0.9999395693191369,0.0001421671560244836,6.540124707097147e-09,-90.04762194963457,-5.4358882310702665e-12,-6.5401224480510826e-09,0.9999395794062207,0.007999999851703053,0.9999395696590527,0.0001396179008113993,0.0,0.0,0.0,0.0,5.579807906480969e-07,179.91760683408629,-5.579802137138837e-07,8.023939704823905e-10
2511.8864315095666,0.015579196750146799,-179.99281922667166,-0.01557919662779447,-1.9525117060697822e-06,0.015579199877344121,179.97087775742312,-0.015579197864920024,7.918580082200161e-06,1.0,0.0,1.0,0.0,2.2155353436183597e-06,-154.50349555979204,-1.999767785561556e-06,-9.536905486856595e-07,0.9999395815040762,0.0072601998138794605,0.9999395734762929,0.0001267067348728751,7.338140795063894e-09,-90.04993023214658,-6.39479958490703e-12,-7.338138008699431e-09,0.9999395814798089,0.007096306138920335,0.9999395738103771,0.00012384642346724428,0.0,0.0,0.0,0.0,5.579809691004201e-07,179.9056779537743,-5.579802130157096e-07,9.185647430928912e-10
2818.3829312644384,0.015579198194231352,179.99800540819376,-0.015579198184791225,5.423460737246236e-07,0.015579200678252768,179.96565031032063,-0.015579197878526744,9.339966769665333e-06,1.0,0.0,1.0,0.0,2.2680345759357714e-06,-151.85048251248784,-1.9997702392870684e-06,-1.0699999194868637e-06,0.9999395831551514,0.006470667820446384,0.9999395767784408,0.00011292763488594121,8.23352970422088e-09,-90.05290105792147,-7.601997452482378e-12,-8.233526194767483e-09,0.9999395831246013,0.006286776092603838,0.9999395771051834,0.0001097183126932827,0.0,0.0,0.0,0.0,5.579811932323177e-07,179.89249748833626,-5.579802110742336e-07,1.0469243118524744e-09
3162.2776601683618,0.015579199701557913,179.9888035763566,-0.015579199404097945,3.0444008312027104e-06,0.01557920167468648,179.9599670643933,-0.015579197871874994,1.0885289143472188e-05,1.0,0.0,1.0,0.0,2.3324475780822396e-06,-149.0226878459326,-1.999773325410184e-06,-1.200507539118184e-06,0.9999395844666475,0.005766997655080633,0.9999395794014307,0.0001006470158554651,9.238172763775185e-09,-90.05657384783741,-9.121769522117075e-12,-9.238168260357593e-09,0.9999395844281878,0.005560667742854604,0.9999395797189309,9.704609712020418e-05,0.0,0.0,0.0,0.0,5.579814749795709e-07,179.87789054559485,-5.579802077860687e-07,1.189175930202684e-09
3548.133892335735,0.015579201352396996,179.97945317549153,-0.015579200350647,5.586853203313595e-06,0.01557920291970891,179.95375260670545,-0.0155791978446105,1.2575052692009331e-05,1.0,0.0,1.0,0.0,2.411093145809824e-06,-146.03785685901886,-1.9997772080673233e-06,-1.34694516438702e-06,0.999939585508407,0.005139852042419255,0.9999395814849465,8.970192146184885e-05,1.0365401064868451e-08,-90.0609973373206,-1.103504919834915e-11,-1.036539519088709e-08,0.99993958545999,0.004908346073235955,0.9999395817908113,8.566162418022216e-05,0.0,0.0,0.0,0.0,5.57981829346143e-07,179.86166330677707,-5.579802029761036e-07,1.347207190662782e-09
3981.07170553495,0.015579203234661772,179.9698301319393,-0.015579201074845573,8.203439910491866e-06,0.015579204479622046,179.94692447558216,-0.015579197795281404,1.4431679550177188e-05,1.0,0.0,1.0,0.0,2.5065958830269973e-06,-142.92128281330005,-1.999782094136749e-06,-1.5112559335790643e-06,0.9999395863359078,0.00458090914215976,0.999939583139944,7.994711699013668e-05,1.163017236667472e-08,-90.06623022300023,-1.3443725600466248e-11,-1.1630164596634316e-08,0.999939586274955,0.004321155172469351,0.9999395834311605,7.541382887209236e-05,0.0,0.0,0.0,0.0,5.579822752031942e-07,179.84360045544045,-5.579801963881966e-07,1.5231150720078554e-09
4466.835921509605,0.015579205448589544,179.95980675438074,-0.015579201615259788,1.0928881413461389e-05,0.015579206437496789,179.9393920664402,-0.015579197721260703,1.6479806027804206e-05,1.0,0.0,1.0,0.0,2.62188495469331e-06,-139.7053934928517,-1.9997882437709937e-06,-1.6956201507774271e-06,0.9999395869932167,0.004082752121922402,0.999939584454557,7.12531621321899e-05,1.3049269591774724e-08,-90.07234194153186,-1.6476069529820178e-11,-1.3049259190388907e-08,0.9999395869164828,0.0037913033743721173,0.9999395847273325,6.616672919883271e-05,0.0,0.0,0.0,0.0,5.579828362939811e-07,179.82346232145645,-5.579801876715133e-07,1.7192337649126106e-09
5011.872336272693,0.015579208112079851,179.9492500395263,-0.015579202000668639,1.3799342625833825e-05,0.015579208897596937,179.93105542958924,-0.015579197618606521,1.8746609518265402e-05,1.0,0.0,1.0,0.0,2.7601866197734403e-06,-136.4284976914155,-1.999795984507964e-06,-1.9024842171019851e-06,0.9999395875153385,0.003638770741117934,0.9999395854987937,6.350469340694886e-05,1.4641523546527157e-08,-90.07941359091174,-2.0293564357549987e-11,-1.4641509482794283e-08,0.9999395874187365,0.0033117598679106392,0.999939585748353,5.7797621783789443e-05,0.0,0.0,0.0,0.0,5.579835424982345e-07,179.8009817022925,-5.579801763618585e-07,1.938165645233489e-09
5623.413251903457,0.015579211366973001,179.93801990734414,-0.015579202251596553,1.6852912795884892e-05,0.015579211990931537,179.92180394405665,-0.015579197481852172,2.1262169125980667e-05,1.0,0.0,1.0,0.0,2.925014636688576e-06,-133.13273630853556,-1.99980572859049e-06,-2.1345930930130597e-06,0.9999395879300769,0.0032430736368050297,0.9999395863282629,5.6598893353770885e-05,1.642806282435302e-08,-90.08753900650237,-2.509950560287103e-11,-1.642804365028619e-08,0.9999395878084628,0.0028761614023475345,0.999939586548595,5.019545366809208e-05,0.0,0.0,0.0,0.0,5.579844314232754e-07,179.7758603195976,-5.579801618569546e-07,2.182815805951838e-09
6309.573444801895,0.015579215386603484,179.925967342423,-0.015579202381406339,2.0130110924399368e-05,0.015579215882231493,179.9115148498509,-0.015579197303714975,2.4059864797813063e-05,1.0,0.0,1.0,0.0,3.120164260506823e-06,-129.86146817201995,-1.9998179948128943e-06,-2.395026722223914e-06,0.999939588259519,0.0028904101487898424,0.9999395869871373,5.044412620647254e-05,1.84325942116033e-08,-90.09682600603493,-3.1149827160649054e-11,-1.8432567891042726e-08,0.9999395881064168,0.002478727850672818,0.9999395871706748,4.3259348704569045e-05,0.0,0.0,0.0,0.0,5.579855504065974e-07,179.74776486433876,-5.579801433843603e-07,2.456430605987779e-09
7079.457843841336,0.015579220385030587,179.91293241682382,-0.01557920239701083,2.3674423424609066e-05,0.015579220778722033,179.9000516192044,-0.015579197074708478,2.717682025443183e-05,1.0,0.0,1.0,0.0,3.3497160226270972e-06,-126.65646868006412,-1.9998334365313718e-06,-2.6872409006964415e-06,0.999939588521209,0.002576100647168426,0.9999395875105046,4.495872195373063e-05,2.0681717321918358e-08,-90.10739782009212,-3.876673071408927e-11,-2.0681680988844394e-08,0.9999395883284656,0.0021141855114465407,0.9999395876477202,3.689726900396595e-05,0.0,0.0,0.0,0.0,5.579869590365518e-07,179.7163225783848,-5.579801199603435e-07,2.7626407473969136e-09
7943.282347242766,0.015579226628437682,179.89874216820664,-0.015579202299241025,2.753288115888155e-05,0.015579226941158045,179.88726214520463,-0.015579196782637255,3.065439559958817e-05,1.0,0.0,1.0,0.0,3.6180545504111847e-06,-123.5553709446173,-1.9998528759575677e-06,-3.015113132914804e-06,0.9999395887290832,0.002295974435733966,0.9999395879262366,4.006989261506888e-05,2.3205277641279496e-08,-90.11939472703163,-4.8355844148992496e-11,-2.3205227258555402e-08,0.999939588486434,0.0017776971292448064,0.9999395880051362,3.102479363562005e-05,0.0,0.0,0.0,0.0,5.579887323252975e-07,179.68111631443486,-5.57980090337489e-07,3.1055094525738864e-09
