# artifact_type: raw_data
# circuit_file: 03_cmos_inverter_vtc.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\dc_analysis\03_cmos_inverter_vtc.cir
# analysis_type: dc
# executor: spice
# timestamp: 2026-04-22T10:26:34.802684

Vin,V(out),V(in),I(VIN),V(m1#body diode),V(m1#gate),V(m2#body diode),V(m2#gate),V(vdd),I(VDD)
0.23000000000000007,4.999999999952564,0.23000000000000007,0.0,5.000000000000001,0.23000000000000007,2.339999843670155e-11,0.23000000000000007,5.0,-7.811085112052751e-12
0.24000000000000007,4.999999999952499,0.24000000000000007,0.0,5.000000000000001,0.24000000000000005,2.339999843670135e-11,0.24000000000000005,5.0,-7.813305558102002e-12
0.25000000000000006,4.999999999952435,0.25000000000000006,-2.7755575615628914e-17,5.000000000000001,0.25,2.339999843670116e-11,0.25,5.0,-7.814193736521702e-12
0.26000000000000006,4.999999999952364,0.26000000000000006,0.0,5.000000000000001,0.26000000000000006,2.3399998436700944e-11,0.26000000000000006,5.0,-7.818190539410352e-12
0.2700000000000001,4.999999999952292,0.2700000000000001,0.0,5.000000000000001,0.2700000000000001,2.3399998436700728e-11,0.2700000000000001,5.0,-7.819966896249753e-12
0.2800000000000001,4.999999999952218,0.2800000000000001,-2.7755575615628914e-17,5.000000000000001,0.28,2.3399998436700508e-11,0.28,5.0,-7.823075520718703e-12
0.2900000000000001,4.999999999952137,0.2900000000000001,0.0,5.000000000000001,0.2900000000000001,2.3399998436700266e-11,0.2900000000000001,5.0,-7.826628234397504e-12
0.3000000000000001,4.9999999999520535,0.3000000000000001,0.0,5.000000000000001,0.3000000000000001,2.339999843670001e-11,0.3000000000000001,5.0,-7.830180948076304e-12
0.3100000000000001,4.999999999951959,0.3100000000000001,-2.7755575615628914e-17,5.000000000000001,0.31000000000000005,2.3399998436699726e-11,0.31000000000000005,5.0,-7.836398197014205e-12
0.3200000000000001,4.999999999951858,0.3200000000000001,0.0,5.000000000000001,0.3200000000000001,2.339999843669943e-11,0.3200000000000001,5.0,-7.843947713581656e-12
0.3300000000000001,4.999999999951748,0.3300000000000001,0.0,5.000000000000001,0.3300000000000001,2.3399998436699096e-11,0.3300000000000001,5.0,-7.851941319358957e-12
0.34000000000000014,4.999999999951625,0.34000000000000014,-2.7755575615628914e-17,5.000000000000001,0.3400000000000001,2.339999843669873e-11,0.3400000000000001,5.0,-7.861711281975658e-12
0.35000000000000014,4.999999999951485,0.35000000000000014,0.0,5.000000000000001,0.35000000000000014,2.339999843669831e-11,0.35000000000000014,5.0,-7.87547804748101e-12
0.36000000000000015,4.999999999951331,0.36000000000000015,0.0,5.000000000000001,0.36000000000000015,2.3399998436697852e-11,0.36000000000000015,5.0,-7.890132991406063e-12
0.37000000000000016,4.999999999951155,0.37000000000000016,-2.7755575615628914e-17,5.000000000000001,0.3700000000000001,2.3399998436697316e-11,0.3700000000000001,5.0,-7.907896559800065e-12
0.38000000000000017,4.999999999950948,0.38000000000000017,0.0,5.000000000000001,0.3800000000000001,2.3399998436696695e-11,0.3800000000000001,5.0,-7.932765555551669e-12
0.3900000000000002,4.999999999950711,0.3900000000000002,0.0,5.000000000000001,0.3900000000000002,2.339999843669599e-11,0.3900000000000002,5.0,-7.960299086562372e-12
0.4000000000000002,4.999999999950438,0.4000000000000002,-5.551115123125783e-17,5.000000000000001,0.40000000000000013,2.3399998436695167e-11,0.40000000000000013,5.0,-7.994938044930677e-12
0.4100000000000002,4.9999999999501155,0.4100000000000002,0.0,5.000000000000001,0.41000000000000014,2.33999984366942e-11,0.41000000000000014,5.0,-8.035350163027033e-12
0.4200000000000002,4.999999999949731,0.4200000000000002,0.0,5.000000000000001,0.4200000000000002,2.3399998436693044e-11,0.4200000000000002,5.0,-8.08730860057949e-12
0.4300000000000002,4.999999999949275,0.4300000000000002,-5.551115123125783e-17,5.000000000000001,0.43000000000000016,2.3399998436691674e-11,0.43000000000000016,5.0,-8.15081335758805e-12
0.4400000000000002,4.999999999948736,0.4400000000000002,0.0,5.000000000000001,0.44000000000000017,2.339999843669006e-11,0.44000000000000017,5.0,-8.22497625563301e-12
0.45000000000000023,4.999999999948085,0.45000000000000023,0.0,5.000000000000001,0.45000000000000023,2.3399998436688107e-11,0.45000000000000023,5.0,-8.319567257331073e-12
0.46000000000000024,4.999999999947305,0.46000000000000024,-5.551115123125783e-17,5.000000000000001,0.4600000000000002,2.3399998436685767e-11,0.4600000000000002,5.0,-8.433698184262539e-12
0.47000000000000025,4.999999999946369,0.47000000000000025,0.0,5.000000000000001,0.4700000000000002,2.3399998436682956e-11,0.4700000000000002,5.0,-8.570477660896358e-12
0.48000000000000026,4.999999999945233,0.48000000000000026,0.0,5.000000000000001,0.48000000000000026,2.3399998436679544e-11,0.48000000000000026,5.0,-8.740563828268932e-12
0.49000000000000027,4.999999999943859,0.49000000000000027,-5.551115123125783e-17,5.000000000000001,0.4900000000000002,2.3399998436675424e-11,0.4900000000000002,5.0,-8.947065310849212e-12
