# artifact_type: raw_data
# circuit_file: 03_cmos_ring_oscillator.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\comprehensive_circuits\03_cmos_ring_oscillator.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:23.875617

Time (s),V(m1n#body diode),V(m1n#gate),V(m1p#body diode),V(m1p#gate),V(m2n#body diode),V(m2n#gate),V(m2p#body diode),V(m2p#gate),V(m3n#body diode),V(m3n#gate),V(m3p#body diode),V(m3p#gate),V(n1),V(n2),V(n3),V(vdd),I(VDD)
7.932754667979353e-08,0.046728405826621966,0.906472567611728,5.013003101885153,0.8186418122463002,0.006091099158459068,1.6610650149375559,5.004600105535802,1.80960416285894,-0.009496475636010138,4.5568358443498145,4.998296283854129,4.7227981536282115,1.9559271129773808,4.738318745663022,0.6858405150354223,5.0,-0.25884598007613024
7.952754667979353e-08,0.04670413712337251,0.8598369182670962,5.013788599056851,0.7957782219816021,0.004640920144882266,1.841546770501913,5.003522573857462,1.995368451545696,-0.009478147741560472,4.5987111952165804,4.998305415548565,4.755135936970356,2.150313742403292,4.768270684615931,0.6571736822848968,5.0,-0.25785338368901994
7.972754667979354e-08,0.04626302070005883,0.8148089279714792,5.014495953616399,0.7713261972274597,-0.00032325362419927117,2.032710687243378,4.999560259668356,2.1824956760660252,-0.010301960836086643,4.629941358976616,4.998120478583971,4.7708121016776275,2.350000760416494,4.775965164592987,0.6267427505573245,5.0,-0.26209790999138943
7.992754667979354e-08,0.04408354599847297,0.7682559046116114,5.014561487244284,0.7398462873186178,-0.008867975616479562,2.22994534536581,4.99286094254353,2.3635774821001974,-0.012797075277355463,4.639610679706699,4.997617344881986,4.750617127555682,2.548697708482635,4.740490624490009,0.5900548291779283,5.0,-0.271373381186682
8.012754667979354e-08,0.03955460130984545,0.7161782934156903,5.013745350814009,0.6951780248837526,-0.018277400929938015,2.4199961063551774,4.986134080308524,2.531900591103768,-0.016643262669255948,4.618484022970562,4.996964985165112,4.680812537328025,2.7357438017197726,4.651927218336463,0.5432257473126144,5.0,-0.27992949939220285
8.032754667979354e-08,0.033851863526701886,0.6566261844315625,5.01235316017678,0.6361761439972884,-0.027426669968864115,2.590242356530087,4.980652698309518,2.682061222139658,-0.020711878733591205,4.561621110779983,4.996374005394027,4.558364805743605,2.9026277707874786,4.51079267331285,0.48558126020194736,5.0,-0.2827650410967878
8.052754667979354e-08,0.028527474144607212,0.5903929558817449,5.010915547326569,0.5658128600126655,-0.03438748039046047,2.735090185476896,4.977877405816307,2.8167155720460375,-0.023893584033716303,4.46972954554692,4.996033755706839,4.390553590485243,3.0472319284947527,4.327887614073609,0.41983550550216386,5.0,-0.2807867856061545
8.072754667979355e-08,0.024264024346032587,0.519913103060762,5.0096905854916205,0.4891697731696799,-0.038266104890830155,2.8548014340877383,4.9776093256632805,2.941996155153993,-0.025562114109635325,4.348639837485302,4.9959846052962105,4.192696719139219,3.172198376365565,4.120981082351812,0.35059463768867466,5.0,-0.27718332909997295
8.092754667979355e-08,0.020586555752710956,0.4474605475968805,5.008506577490136,0.4106502515815815,-0.0406198820705701,2.9510596795003616,4.978195923049414,3.0588566191495294,-0.026103381896117647,4.204828980430858,4.996081715145565,3.97915759808766,3.2800015389972867,3.9027952055934563,0.2814773564219696,5.0,-0.27239051700657513
8.112754667979355e-08,0.017467378641384368,0.37498600360101736,5.007459676958032,0.3332374715081274,-0.04235076061603338,3.026912903160411,4.979071428369846,3.1677239722467694,-0.025999903730943436,4.043392716531916,4.996268204145228,3.758205156160349,3.372686394214169,3.679237725870218,0.214509656793769,5.0,-0.2666888024587551
8.132754667979355e-08,0.015039597893675705,0.3041406942385471,5.006612318202906,0.25907406552944884,-0.04419316338828083,3.0868928312424133,4.979754110493379,3.2699638659885664,-0.025505526042195442,3.8677978255681373,4.99648740587983,3.532846802848065,3.4529826262577137,3.45167521899011,0.1507612605137385,5.0,-0.26059683188023414
8.152754667979355e-08,0.013250691639620338,0.23602843154726483,5.005988276510948,0.18935934245723954,-0.04643708839133809,3.135565734144093,4.980258847104268,3.367286720361213,-0.024831617812094503,3.6801013684220862,4.9967142313914525,3.3030520446378158,3.5238506404236984,3.2192483497203215,0.09062740117106427,5.0,-0.254459002156805
8.172754667979355e-08,0.011869713977042728,0.1711864788837791,5.005487871994724,0.12440267495895152,-0.04898695077864068,3.1768609488071555,4.980649560958912,3.459574806666205,-0.024103502307310027,3.481634738388798,4.996929370912992,3.0680488072219507,3.5875031150644423,2.981189850264475,0.034115598140354475,5.0,-0.24865363309136165
8.192754667979356e-08,0.010554584318072213,0.10994768451682858,5.004970542524882,0.06409380918552741,-0.051523100143373135,3.2137670393289834,4.981118752549123,3.543418996135404,-0.0230914541058794,3.2738823902303276,4.997192822036943,2.8279005640065744,3.6446528936169957,2.738190432095526,-0.018326454542545,5.0,-0.2439503137110973
8.212754667979356e-08,0.009390801246497826,0.05476889723117266,5.004510910946522,0.010902708676237088,-0.05386855829140336,3.248399166153059,4.981676581356194,3.615455814720654,-0.01940215129283803,3.059962538959892,4.99795079412346,2.5834181200324995,3.6958170023294166,2.492074854247909,-0.0612960266578515,5.0,-0.24357736306559338
8.232754667979356e-08,0.008656580435360883,0.010448512663060974,5.004249044056559,-0.02945675496731117,-0.055739998686704206,3.2828672712991707,4.982434117632505,3.676749728088346,-0.011616804811660032,2.843870879464882,4.99910910188231,2.337798154240534,3.7426956832030522,2.24577141732104,-0.0866904091547841,5.0,-0.25055778237256504
8.252754667979356e-08,0.009138418351273714,-0.018065989484259144,5.004638970395951,-0.05068015395653837,-0.05274532012011934,3.3259535258056268,4.984945724605042,3.734678747957062,-0.0012400443676423914,2.633037779373736,5.000399033554558,2.1043910718329704,3.790370653423748,2.0159670544005883,-0.08984846958567994,5.0,-0.26024747698062234
8.272754667979356e-08,0.01048426996138696,-0.028035983554368125,5.005425702327151,-0.049423489537300774,-0.04512759020851642,3.385210141487703,4.988072651515781,3.7955787802384666,0.009482942656242735,2.436373820155473,5.001611750208417,1.9008051358391107,3.844040021850978,1.8213509560834913,-0.0704625894276868,5.0,-0.26876687104509295
8.292754667979357e-08,0.01125915578613279,-0.020518577259447175,5.0058932839172705,-0.027988168139635686,-0.038725367086251516,3.456720785445645,4.990176611030835,3.85947328217137,0.017712794970307144,2.2566611195277626,5.002422108174937,1.7316659904542249,3.9031403362807415,1.6603675967267528,-0.033279485859355806,5.0,-0.2766105099447607
8.312754667979357e-08,0.011433387819607566,0.0019358934155137902,5.006112069386473,0.008910283231797874,-0.03407986924343942,3.534483617820759,4.991767670511452,3.9246012969450184,0.022940952769811996,2.0930374078454133,5.003028403189191,1.590445523747675,3.964574978144153,1.5240810342165303,0.01629382418327685,5.0,-0.2834035854360696
8.332754667979357e-08,0.011314645013216884,0.0371457624208459,5.006176907278603,0.05762969682298388,-0.0303477239260157,3.614803320385642,4.992917544943838,3.989422778264541,0.02644109069725626,1.9446101557543958,5.00352325523791,1.4702758500840885,4.0262652406894235,1.4065091678960528,0.07537528475359767,5.0,-0.28917082300773905
8.352754667979357e-08,0.011049636917293881,0.08353594954792334,5.006176402810144,0.1160752536760899,-0.02723225936013729,3.6954963710223576,4.9938919166928715,4.053042183790069,0.0291356668825209,1.8107072717393016,5.0040116363928515,1.3668284950276686,4.087155780733639,1.303923610237502,0.14287405387478036,5.0,-0.2936437132359673
8.372754667979357e-08,0.010803065205247542,0.1406475257958875,5.006185706725835,0.18395302138668113,-0.024287726537424448,3.7755585164114454,4.994729920919289,4.115252694992141,0.03201788949707944,1.6913464113040817,5.004625630444119,1.2779002061537499,4.147038618299915,1.2144601399302737,0.21981722728285125,5.0,-0.29641477013606216
8.392754667979357e-08,0.010706646934940611,0.20973918145944515,5.006289473572254,0.26325588981037995,-0.021207970879213778,3.8548728856237995,4.995573692079585,4.176552263173288,0.03619703197923349,1.5875693567776024,5.005551320396068,1.2030720403101145,4.206487688689917,1.1376401150567879,0.31001374756093525,5.0,-0.29658409357931437
8.412754667979358e-08,0.010586156547905512,0.29192700679588834,5.006366169274186,0.35586112574885426,-0.018228596022232646,3.9332716150978837,4.996286552112395,4.237260470258061,0.04039086153553986,1.4985391530353727,5.006429229052455,1.141457314864385,4.265663831980396,1.072653006883988,0.41506167577452785,5.0,-0.2944881969120759
8.432754667979358e-08,0.010180330285901817,0.38610750788640347,5.0062626747574015,0.4606169637806694,-0.015952970278321488,4.009745598052041,4.996798510779043,4.296630345223521,0.04244289178522065,1.4205731220467244,5.007007691419142,1.0901987494812437,4.323425911063703,1.0169896447547577,0.5312873225571488,5.0,-0.29150667266017993
8.452754667979358e-08,0.00961573203689059,0.49041495879378594,5.006060452950139,0.5750106320179852,-0.014291195494562314,4.083263928301945,4.9971750710971845,4.353583215730348,0.04302678747008537,1.3506521581250737,5.0074992441443085,1.0465051620356094,4.37862080468545,0.9681382046645587,0.6552277613117923,5.0,-0.28824478508575013
8.472754667979358e-08,0.009043029985019047,0.6035429932017178,5.005837121856754,0.6973076142679625,-0.01297072338792249,4.153316442619514,4.99747568747489,4.407561706638299,0.04327170788529272,1.2870400391614492,5.007971936377282,1.008608996323441,4.43088098591688,0.9245311850671831,0.7857443167893108,5.0,-0.28480240342616275
8.492754667979358e-08,0.008508713100000342,0.7247376283796614,5.005622809872557,0.8267544925893378,-0.011906748111803644,4.219726346823197,4.99771203894542,4.458529769768215,0.04351337406664757,1.228359411149383,5.008487671980333,0.9752766237873124,4.480290192315689,0.8850976476877006,0.9227873103975963,5.0,-0.28118379029604934
8.512754667979358e-08,0.008026122983131545,0.8536692292066858,5.005426347453346,0.9632594069230036,-0.011081822918015516,4.282471781462026,4.997894739876387,4.506681163570743,0.04387281912851171,1.1732790439489398,5.009052058542395,0.9455215054339947,4.527074958819151,0.8489244877582206,1.066767605275615,5.0,-0.27742654010958456
8.532754667979359e-08,0.007595377170559914,0.9903445434330099,5.0052510103040735,1.1071416350132086,-0.010486526317854683,4.341622280547493,4.9980260145273965,4.552279041912793,0.044392275426607564,1.120501511229969,5.009694727825659,0.9185008614112208,4.571494459468722,0.8151781849207005,1.2183338355422104,5.0,-0.2735772654536888
8.552754667979359e-08,0.007212999916017759,1.1349991266264965,5.0050964803216775,1.258942411723204,-0.010100003322200901,4.397316645790663,4.99811593456284,4.595594044529824,0.04505602486905247,1.0689095765173064,5.010411031516634,0.8934727296841124,4.613801653649898,0.7831211911605193,1.3782019381121593,5.0,-0.2697130123917474
8.572754667979359e-08,0.006871151991668212,1.287924045455107,5.0049596665060525,1.4191952805794608,-0.009869874552618008,4.449760544625758,4.998176577761771,4.636879881417398,0.045764260286417335,1.0178389100448892,5.011193691581727,0.8697675986366751,4.654218575016582,0.752192084495178,1.546872823737983,5.0,-0.265947682571417
8.592754667979359e-08,0.006556027681571264,1.4492486530317212,5.004832046702038,1.5881529119798699,-0.009711858148469366,4.499219277837733,4.998227572758996,4.676342229905193,0.04635393349603345,0.9673348943660842,5.012002310717726,0.8467977271461645,4.692903493347493,0.7220952926255779,1.724327021413879,5.0,-0.26245144973170115
8.61275466797936e-08,0.006214010459283159,1.6188509491170133,5.004672599000209,1.7655692178160345,-0.009540412480969651,4.545935588301531,4.998283007638609,4.714013468402206,0.04669023173551856,0.9180978502731305,5.012809935855798,0.8241252496663093,4.72978187821561,0.6928094087605752,1.909952397773738,5.0,-0.25944490754431354
8.63275466797936e-08,0.005221972836718436,1.797008245524022,5.003973210005814,1.9501138428204388,-0.009436625513319585,4.58917676951909,4.9983153240368745,4.748178207934009,0.04673753053479546,0.8709255669780618,5.013601257774859,0.8013839758864556,4.762228715454104,0.6641568833100739,2.102773993094627,5.0,-0.2577627413134165
8.65275466797936e-08,0.0012704167567967328,1.9855715184347107,5.000836317650036,2.1375028809565113,-0.00998928970811308,4.623878205742511,4.998187548383971,4.769519075667835,0.046428562187158295,0.8256536552710496,5.014341462603558,0.7775282490180244,4.777305847015667,0.6344555270943188,2.301406281997315,5.0,-0.26042549633752754
8.67275466797936e-08,-0.006618421878481717,2.182315690527968,4.994589509974268,2.3206854243874964,-0.012028001455510307,4.639765156790179,4.997768395572149,4.7596615919333285,0.04485011412707651,0.7798681334309829,5.014641167175364,0.7484714035034469,4.7537400609445415,0.599731781797039,2.5012341389512662,5.0,-0.26892749225102286
8.69275466797936e-08,-0.01601591503713018,2.3754465021916347,4.987662174869664,2.492661699305276,-0.01563959732619441,4.626705601534807,4.997121777667059,4.702503673893158,0.04082765528738974,0.7294292682194281,5.014009106966953,0.7073666500630877,4.678237449735685,0.555577525032892,2.692108831600644,5.0,-0.2782684937915142
8.71275466797936e-08,-0.02531612657190485,2.5512714206270903,4.981796070349053,2.6473711963730553,-0.019780438321464117,4.578641032805516,4.996500227432106,4.592481521653078,0.03523532145746666,0.671691776508881,5.012712354865065,0.6516133954711013,4.549244210453978,0.5003961063689789,2.8642885430997653,5.0,-0.2826133139142369
8.73275466797936e-08,-0.03297793061356846,2.7024394806251584,4.978280132573646,2.7852467679573234,-0.023237844847905337,4.494866952831889,4.996090596667632,4.434509479231302,0.029746908029760655,0.606912000282684,5.011255144761312,0.5836392931252894,4.375009836492811,0.4362507878238937,3.014210639617239,5.0,-0.2815623678238485
8.75275466797936e-08,-0.037552969982880935,2.8280629821629013,4.977531464249802,2.912429392963685,-0.025293227980928396,4.3802066597196685,4.995973534938013,4.242444440812323,0.02520081309107136,0.5372167794050765,5.009965154478543,0.5080167498585295,4.172401440835436,0.3674444565927758,3.1436190665197565,5.0,-0.2781322954179733
8.772754667979361e-08,-0.04011339954832205,2.929751143135798,4.978028540670374,3.031370230201097,-0.026043413967594103,4.241378586817172,4.9960523485120385,4.0317072327086665,0.021439101804797578,0.4650592339169671,5.0087944124731125,0.4296453363776463,3.956213599281504,0.2980624277136783,3.255386605730216,5.0,-0.27365670815660487
8.792754667979361e-08,-0.041950180103659473,3.0101714945880422,4.978856785570345,3.142062324992464,-0.0260674508188852,4.083840974069099,4.996215549807324,3.812128803264801,0.018157277683134687,0.39242621903412506,5.0076897329597685,0.3517343816568752,3.7337116743164764,0.2304512525494521,3.351504245556505,5.0,-0.2681203383817808
8.812754667979361e-08,-0.04372110476205948,3.073592782297344,4.979609887772134,3.245717809345621,-0.025650589983305938,3.911433042535812,4.99643465747529,3.587746650311769,0.0155662422548426,0.32106432487465353,5.006801228260181,0.2766445632844509,3.5071186175519458,0.16586215454553277,3.4345238694663163,5.0,-0.26209359370198815
8.832754667979361e-08,-0.04585904506270366,3.124616370409595,4.980148778909796,3.3441253336139,-0.025003759319859903,3.7265225825466297,4.996658393409985,3.359079694293287,0.013633052006659319,0.25221995828552063,5.00611900462868,0.2057885623070987,3.275957451636021,0.10484063163908558,3.5074249540189446,5.0,-0.2559319335365109
8.852754667979362e-08,-0.04835915756617515,3.1673731001496637,4.980555640714005,3.437842485933876,-0.024281941286261006,3.53054568693035,4.996879463831997,3.1253658138725555,0.012187561058825347,0.18656487105469743,5.005608714132952,0.1396975721629897,3.0392573599827473,0.04746065162502605,3.572702673077057,5.0,-0.2500016229469906
8.872754667979362e-08,-0.05092575157722057,3.2051218563652606,4.980993917310878,3.5241462993189936,-0.023440160846098398,3.32484029425369,4.9971074628554675,2.8864027338672553,0.010873554071268998,0.12436603632174975,5.005097606158208,0.07820701623078632,2.797308408207725,-0.006170034524041745,3.6314159420614485,5.0,-0.24487586580621667
8.892754667979362e-08,-0.053317193219752035,3.240140137050128,4.9815360112502285,3.59914503606276,-0.020700823657358258,3.1120350725258072,4.997703758689299,2.6428411794599294,0.00963938663022823,0.0673183956813661,5.004607055716396,0.022839077291862003,2.551765796861311,-0.052251090586102666,3.683921085765664,5.0,-0.24302980925070064
8.912754667979362e-08,-0.05553277035284454,3.2741447915793156,4.982152208112402,3.66254750078604,-0.013819695365769092,2.895949870394801,4.9988208672571615,2.3966718002016503,0.008754794061041293,0.019880334514987608,5.004272151262686,-0.02124528570294363,2.304601739584324,-0.08250239738974185,3.7315012344411547,5.0,-0.2483497908864119
8.932754667979362e-08,-0.053995199799635185,3.3142434684291073,4.984202318054668,3.7205743333707644,-0.003845962960357052,2.683034610334202,5.000080608664787,2.158704176487455,0.008912268955810765,-0.01279988189335557,5.004488049781282,-0.04753566186111788,2.0688929083844,-0.09117528210340864,3.778453444856786,5.0,-0.25793294812626183
8.952754667979362e-08,-0.047094369614935516,3.3694958397310475,4.987369189070189,3.780522407990003,0.006999214664281848,2.4823929997089444,5.001345303136974,1.9468683267011104,0.010156280036506926,-0.02730949296055396,5.0052390067300285,-0.05172748428262798,1.8650398049632684,-0.07701940982583436,3.830474559205866,5.0,-0.2667998999695059
8.972754667979363e-08,-0.04004567636095879,3.438676531423524,4.989752544254196,3.843852311794454,0.0160327310530602,2.298614326157093,5.002260210803186,1.7697217489050199,0.011147880460364856,-0.023795881163557353,5.005816778022177,-0.03476052370122479,1.69674492468959,-0.04357128134847271,3.88852824134811,5.0,-0.2747823946827699
8.992754667979363e-08,-0.03511058850958215,3.5153343969129462,4.9914117218156475,3.908829362517916,0.02187991867006108,2.131192562474843,5.002888269006275,1.6224653252597356,0.011422549715436991,-0.004735246734172471,5.006071336707416,-0.0012089786950436603,1.55515611294806,0.0033559724748250808,3.949638677570926,5.0,-0.28186314701897636
9.012754667979363e-08,-0.031180545672046645,3.5952848783888376,4.992673427997033,3.9738371812998814,0.025700951556656675,1.9791625690443253,5.003413628046307,1.4976844334618666,0.011363267135682031,0.027561106901726196,5.006173114127817,0.044901482958879704,1.4334631832967197,0.06030241327041025,4.011394428567324,5.0,-0.2878748897501853
9.032754667979363e-08,-0.027953646464500825,3.676018249098923,4.993663384008564,4.037788792069055,0.02850704120726525,1.841779466560082,5.003883794834582,1.3904683312159132,0.0111174404187937,0.07134081272161152,5.006176806458691,0.10109696454288916,1.3274911207353228,0.12576205247323202,4.0725285142250405,5.0,-0.29270000813874814
9.052754667979363e-08,-0.025002158590458123,3.756274556342369,4.994536382551287,4.100322896162458,0.03124545665098681,1.7188477753394467,5.004459600104231,1.2981293531201026,0.010853941685253332,0.1258188754052414,5.00617913625873,0.16660690239088835,1.2349428930190418,0.200189443775099,4.132631100812345,5.0,-0.29593767942165683
9.072754667979363e-08,-0.021975064087828455,3.835748196155775,4.9953660203201276,4.161770700839585,0.03504231364208739,1.611189607619632,5.0052934301698375,1.2198702128162822,0.010713242416346969,0.1918181335313478,5.006253423058202,0.24286309486161506,1.155063137952793,0.2867394216320258,4.192108228293529,5.0,-0.29682240340480537
9.092754667979364e-08,-0.018921122514915567,3.914399717201567,4.996132481169352,4.222615035106361,0.039453544508845306,1.5187797473225304,5.006239986561983,1.1551930518500118,0.01062835184172406,0.2707594916747289,5.006357517480379,0.3321131445803029,1.0873286831096909,0.38819690226098,4.2513708654417535,5.0,-0.2951790591144059
9.112754667979364e-08,-0.01642466165466322,3.991452498264636,4.996692326593665,4.2824100934745735,0.042170781232814036,1.438525576431645,5.0068916594070005,1.1017438069991385,0.010308327917403659,0.3621881904347963,5.006306119963223,0.43411671002585617,1.0296837730990382,0.502163050683019,4.3096138668842325,5.0,-0.2922795144779954
9.132754667979364e-08,-0.014648587237192312,4.065764180925679,4.9970932253822875,4.340040647668302,0.04295682586469779,1.3668758522077977,5.0073804306263945,1.0564390542824302,0.009759165919735135,0.46418762309066697,5.006114096544564,0.5463887419505296,0.9793844985596563,0.6244493036880545,4.365513945141392,5.0,-0.28906572202963265
9.152754667979364e-08,-0.013262679357739893,4.136687016019704,4.997409639838382,4.394771290521887,0.043225191700259846,1.3018833755692163,5.007858969321869,1.017277328063845,0.009180634023031375,0.5752660727078241,5.005892387460135,0.6668848624113501,0.934629351362118,0.7534187222593621,4.418497512539309,5.0,-0.2856579271228839
9.172754667979364e-08,-0.012139394195790576,4.203990487693353,4.997660585026413,4.446463423702643,0.043453428601043564,1.2421438780962861,5.008356974321303,0.9829486393739526,0.008634646130884605,0.6945562398692723,5.005673742016292,0.7946416680366648,0.8942820934907432,0.8888702228672936,4.468586085729536,5.0,-0.2820804979678311
9.192754667979365e-08,-0.011258423894027536,4.267623008543579,4.997855615826536,4.495278252286402,0.04377438347115786,1.1863221279795895,5.008910807438283,0.9524152327329642,0.008138347197818918,0.8216283081924616,5.005472319306161,0.9294287871388379,0.8574051121086717,1.0311236316429557,4.515985784771088,5.0,-0.2783503624135147
9.212754667979365e-08,-0.010608963357563339,4.32763619825212,4.997998777143038,4.541471527688551,0.044254479838599814,1.133107882411341,5.009531088361186,0.9248094684439842,0.00769545360271473,0.9564172997623887,5.005291767567439,1.071486699929922,0.8231482150653092,1.1807916329787917,4.560956170561776,5.0,-0.27451780843437057
9.232754667979365e-08,-0.010175405531994752,4.384152772753069,4.9980976393882255,4.585316132980791,0.044887325826511226,1.0813186087996947,5.010231457458043,0.8993666478007122,0.007301429482966526,1.0991144175061864,5.00513208842682,1.2213201548264925,0.7907462199639329,1.3385916531376982,4.60375342455996,5.0,-0.27064754235045857
9.252754667979365e-08,-0.009914428125613772,4.437362607277961,4.998163736406574,4.627072560493931,0.04559873405634951,1.0301526793192701,5.010999587933385,0.8754026852303594,0.006951041398977287,1.250017952680649,5.00499172662856,1.3794909947321636,0.7595856885755168,1.5051110699409525,4.644611226388575,5.0,-0.26684434959842357
9.272754667979365e-08,-0.009747780892142621,4.4875183867439175,4.998215337819928,4.666962037486224,0.04623168393740407,0.9794713233802523,5.0118060532762865,0.852305007867795,0.006630822729859487,1.4093133977157102,5.004862757370642,1.5463427898152846,0.7293012014901203,1.6804746302704605,4.683706120915016,5.0,-0.2632650869840086
9.292754667979365e-08,-0.009584250271240269,4.534892745239628,4.998269236436912,4.7050961260061515,0.04663665639877845,0.9298472645174233,5.012615242705236,0.8295938621799794,0.006310656894622291,1.576927996495555,5.004723308963945,1.721770673422598,0.6998157813281587,1.8642026648167855,4.721075074011414,5.0,-0.2601094692300949
9.312754667979366e-08,-0.009432065699689629,4.57921111851869,4.998315752621352,4.74055930793297,0.04675347208506653,0.8821363729049879,5.013411465922299,0.8069227872163853,0.00562382378858528,1.7528953849778186,5.004275935765083,1.9048411975006347,0.6710845623732348,2.0553834786945795,4.755259241906149,5.0,-0.2579260973841562
9.332754667979366e-08,-0.009751881441183552,4.616777244239915,4.998240717375339,4.766456906433471,0.04655157813071942,0.8365117448800694,5.014173292419919,0.7835119934736874,0.002623363507281873,1.93879620232274,5.001920032785936,2.092111813763282,0.6419094608862288,2.252792051682506,4.7764202044185655,5.0,-0.2591747806602565
9.352754667979366e-08,-0.011353051141165249,4.638296486183041,4.997903602788422,4.765998859755184,0.04546764400854697,0.7912464697377378,5.014659594823062,0.7564309158376405,-0.004441016685606591,2.1343478194407886,4.996290522435411,2.2770424227126123,0.6088916257965912,2.4531745766313273,4.764026216535116,5.0,-0.266555358905655
9.372754667979366e-08,-0.014673252921221458,4.632971736059142,4.997280298602503,4.7212252274825595,0.04199846358360837,0.7422753869846015,5.01423207126578,0.7186884404100825,-0.013736980505899776,2.329742085669055,4.98926229551886,2.452329439377995,0.5673020824948674,2.6472599558054775,4.701570112049832,5.0,-0.27628873643713986
9.392754667979366e-08,-0.018788064731509208,4.593754161184869,4.996643781157569,4.624066688435794,0.036655328630097905,0.6864058233955962,5.01307358076377,0.6664043029189257,-0.023067986428924048,2.5107968975369483,4.983110211338856,2.6117434832591724,0.514753362795066,2.8246084010532306,4.585386566294273,5.0,-0.2822257294785913
9.412754667979367e-08,-0.022495892381604238,4.518452285021619,4.99616261778689,4.47686982087967,0.03101768150662365,0.6232131636155394,5.011599382989365,0.6010956174588095,-0.03138278328225241,2.6682729166468584,4.978841429744143,2.7531795856942445,0.4524791737813649,2.979977294503986,4.4209067879015596,5.0,-0.2822531488465013
9.432754667979367e-08,-0.024957386926013236,4.410616256990687,4.995973062762182,4.29147198435957,0.026174681832599855,0.5544348940675106,5.010245535807557,0.5267710555624232,-0.03674675864501431,2.799891182062452,4.977504201975058,2.882288095476306,0.3843239415177163,3.113960595999413,4.223369014334665,5.0,-0.279018248769994
9.452754667979367e-08,-0.025949848829364852,4.277046729526111,4.9960258128819985,4.083975346258843,0.022328397632907504,0.4826860987159415,5.009089357486883,0.4487218341814853,-0.03959378689213722,2.907290568171409,4.977862086953392,3.0032985200383866,0.3147879396597181,3.2298264507699495,4.009442253003028,5.0,-0.27489131891805796
9.472754667979367e-08,-0.026117691886109545,4.123565441457497,4.996165387354395,3.865850617686605,0.01889244375584498,0.4099846790774743,5.0079343253271125,0.3704408941948223,-0.04157337979317788,2.9925863989591113,4.978622787738313,3.115882016568169,0.24658281175197466,3.329555980026402,3.787969745611335,5.0,-0.2695394196387044
9.492754667979367e-08,-0.025786815874670216,3.9544349694705665,4.996381412461507,3.642387736106182,0.016133052417330318,0.3381634304780211,5.007002921402554,0.29448607731333826,-0.04327147405491605,3.0596752836782897,4.979455067532267,3.2211194926793176,0.18117146898300487,3.4154869788631386,3.5622676482615363,5.0,-0.2635808142293716
9.512754667979367e-08,-0.025173689542945257,3.7723580035589626,4.996602384465763,3.414771989638478,0.014047325542782318,0.2686162115170044,5.006261632449412,0.2225087559933145,-0.0453078327277896,3.113268198574188,4.9800269086090925,3.3206961341884638,0.11926044582907713,3.49058222806914,3.332294326828299,5.0,-0.25741572933628615
9.532754667979368e-08,-0.024460628570642868,3.5789184857150134,4.996828388533462,3.182325953185173,0.01251228348420863,0.20214847390507873,5.005728807672372,0.15525606065221992,-0.04773495474762468,3.1576574277854235,4.980466205155682,3.4156998714545534,0.06100277037235663,3.557550086428545,3.09696414278812,5.0,-0.2513864220245185
9.552754667979368e-08,-0.0236924304447818,3.3753878787427256,4.997042059472753,2.9445851530600797,0.011194685611712996,0.1390667742313426,5.005224851685413,0.09264721248439876,-0.05031794257122135,3.1963683091668,4.9808741214585375,3.5042183247268355,0.006376774219521973,3.6178375695051095,2.856165860433851,5.0,-0.24597270078133412
9.572754667979368e-08,-0.021730538471257915,3.1639225536754827,4.997494079393911,2.7020444901660876,0.009911037034669556,0.08042460074066932,5.004713872964647,0.035420742374035766,-0.052758078499989924,3.2318641308350244,4.981399941762206,3.58216888488298,-0.04227503988982194,3.6717642810018103,2.6113052737907774,5.0,-0.24291922209433947
9.592754667979368e-08,-0.015813017186759506,2.9483203087364456,4.998541108021485,2.456160931943084,0.008935142763434323,0.030210597820179496,5.00433907711968,-0.011947655348049657,-0.05502018171718126,3.2659638827651736,4.981991731662929,3.648158237982809,-0.07698966645971979,3.7203785075645484,2.3643312781707264,5.0,-0.24632758235856422
9.612754667979368e-08,-0.00640996345906894,2.7339300372616253,4.999760238022883,2.2148787769840443,0.008750793015252167,-0.006434908455709633,5.004366849337036,-0.04304280860246696,-0.05491239576069884,3.3036471908753837,4.983514157481511,3.7067344175449537,-0.0911253897776824,3.7669805880762133,2.1240693820229524,5.0,-0.25551794656109816
9.632754667979369e-08,0.004378329335153988,2.529523359272569,5.00105388780908,1.9951811483760897,0.009792422775797505,-0.025531289758104394,5.005031926287618,-0.05279589695758717,-0.049130064043965915,3.354668583505813,4.986594994162646,3.765728922622682,-0.08247001040611798,3.8173356837941825,1.9109498115773667,5.0,-0.264791782590602
9.652754667979369e-08,0.01414927526701952,2.3416088345171984,5.002081873754368,1.8096001709664549,0.010992129249196791,-0.026187786412371943,5.005721516881291,-0.04060416786958441,-0.041493188676087756,3.4211024889674895,4.989292984646127,3.8283676739895482,-0.0531299207599572,3.8741247809988906,1.734724388045752,5.0,-0.2728831270187235
9.672754667979369e-08,0.020705348377026953,2.170325165805403,5.002742740539408,1.6558387942105677,0.011392296826427728,-0.010661574992763316,5.006020943546318,-0.010639543636023523,-0.03619958429475678,3.496409554077071,4.991027548552817,3.893087853943583,-0.00904202264313852,3.934766093523339,1.5874350000211919,5.0,-0.2802551005733347
