# artifact_type: raw_data
# circuit_file: 04_npn_pulse_switch.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\transient_analysis\04_npn_pulse_switch.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:25.647033

Time (s),V(in),I(VIN),V(base),V(col),V(vdd),I(VDD)
1.469936723966736e-06,5.0,-0.00042865651729303016,0.7134348270696985,0.04526907392785617,5.0,-0.0049547309260721435
1.519936723966736e-06,5.0,-0.0004286520649775398,0.7134793502246023,0.044887496373089655,5.0,-0.00495511250362691
1.569936723966736e-06,5.0,-0.0004286411190086827,0.7135888099131735,0.04459900434764417,5.0,-0.004955400995652356
1.619936723966736e-06,5.0,-0.0004286372465528611,0.7136275344713893,0.0442643819256984,5.0,-0.004955735618074302
1.6699367239667359e-06,5.0,-0.0004286272959456157,0.7137270405438426,0.0440145461015944,5.0,-0.004955985453898405
1.7199367239667358e-06,5.0,-0.00042862393313613904,0.7137606686386095,0.04371981265140989,5.0,-0.00495628018734859
1.7699367239667358e-06,5.0,-0.00042861487872928043,0.7138512127071959,0.043502616061466624,5.0,-0.0049564973839385336
1.8199367239667357e-06,5.0,-0.0004286119641067036,0.7138803589329641,0.04324203157033925,5.0,-0.004956757968429661
1.8699367239667356e-06,5.0,-0.0004286037178752386,0.7139628212476145,0.04305258797509155,5.0,-0.004956947412024909
1.9199367239667356e-06,5.0,-0.0004286011975150947,0.7139880248490529,0.04282143479722636,5.0,-0.004957178565202774
1.9699367239667355e-06,5.0,-0.0004285936811060573,0.7140631889394273,0.04265573330086145,5.0,-0.004957344266699138
2.0199367239667355e-06,5.0,-0.0004285915076027226,0.7140849239727743,0.0424500940277811,5.0,-0.004957549905972219
2.0699367239667354e-06,5.0,-0.00042858465110365263,0.7141534889634739,0.04230481100566539,5.0,-0.004957695188994335
2.1199367239667354e-06,5.0,-0.00042858278271536306,0.7141721728463697,0.042121403100119394,5.0,-0.004957878596899881
2.1699367239667353e-06,5.0,-0.0004285765236103403,0.714234763896597,0.04199376135166549,5.0,-0.004958006238648335
2.2199367239667353e-06,5.0,-0.00042857492353419924,0.7142507646580075,0.0418298120566307,5.0,-0.00495817018794337
2.269936723966735e-06,5.0,-0.00042856920581286735,0.7143079418713267,0.04171747373146985,5.0,-0.00495828252626853
2.319936723966735e-06,5.0,-0.00042856784156601135,0.7143215843398868,0.04157062407911844,5.0,-0.0049584293759208815
2.369936723966735e-06,5.0,-0.00042856261495866283,0.7143738504133721,0.04147160817276928,5.0,-0.004958528391827231
2.419936723966735e-06,5.0,-0.0004285614578470292,0.7143854215297081,0.04133983836426552,5.0,-0.0049586601616357345
2.469936723966735e-06,5.0,-0.00042855667716447366,0.7144332283552637,0.04125245636455613,5.0,-0.004958747543635444
2.519936723966735e-06,5.0,-0.0004285557018245144,0.7144429817548559,0.041134027076762114,5.0,-0.004958865972923238
2.569936723966735e-06,5.0,-0.00042855132638571034,0.7144867361428969,0.04105683220700971,5.0,-0.004958943167792991
2.619936723966735e-06,5.0,-0.0004285505103873211,0.7144948961267893,0.04095023792839375,5.0,-0.0049590497620716064
2.6699367239667348e-06,5.0,-0.0004285465035210196,0.7145349647898039,0.040881984705684736,5.0,-0.0049591180152943155
2.7199367239667347e-06,5.0,-0.00042854582702219943,0.7145417297780055,0.040785916268901094,5.0,-0.004959214083731099
2.7699367239667346e-06,5.0,-0.00042854215563138323,0.7145784436861676,0.040725527979092103,5.0,-0.004959274472020908
2.8199367239667346e-06,5.0,-0.0004285416010768768,0.714583989231232,0.04063884220372221,5.0,-0.004959361157796278
2.8699367239667345e-06,5.0,-0.00042853823525677224,0.7146176474322775,0.040585384517499275,5.0,-0.0049594146154825006
2.9199367239667345e-06,5.0,-0.0004285377871143109,0.7146221288568914,0.040507079406775455,5.0,-0.004959492920593224
2.9699367239667344e-06,5.0,-0.00042853469981633753,0.7146530018366246,0.04045973880649784,5.0,-0.004959540261193502
3.0199367239667344e-06,5.0,-0.0004285343443451833,0.7146565565481672,0.04038893312401954,5.0,-0.0049596110668759805
3.0699367239667343e-06,5.0,-0.00042853151108047157,0.7146848891952843,0.04034699913382174,5.0,-0.004959653000866178
3.1199367239667343e-06,5.0,-0.0004285312361278345,0.7146876387216549,0.04028291546523797,5.0,-0.004959717084534762
3.169936723966734e-06,5.0,-0.00042852863470497116,0.7147136529502887,0.040245765913535875,5.0,-0.004959754234086464
3.219936723966734e-06,5.0,-0.00042852842952657524,0.7147157047342477,0.04018771652412333,5.0,-0.0049598122834758765
3.269936723966734e-06,5.0,-0.0004285260398190718,0.714739601809282,0.04015480524319969,5.0,-0.0049598451947568
3.319936723966734e-06,5.0,-0.00042852589492071844,0.7147410507928157,0.04010218019597434,5.0,-0.0049598978198040254
3.369936723966734e-06,5.0,-0.0004285236986603814,0.7147630133961863,0.040073026694848406,5.0,-0.004959926973305152
3.419936723966734e-06,5.0,-0.00042852360565782873,0.7147639434217129,0.040025283809728404,5.0,-0.004959974716190272
3.469936723966734e-06,5.0,-0.0004285215862507785,0.7147841374922149,0.03999946455596839,5.0,-0.004960000535444032
3.519936723966734e-06,5.0,-0.0004285215377456462,0.7147846225435381,0.03995612087866545,5.0,-0.004960043879121335
3.5699367239667338e-06,5.0,-0.00042851968010819874,0.7148031989180129,0.03993326190077732,5.0,-0.004960066738099223
3.6199367239667337e-06,5.0,-0.00042851966957793014,0.7148033042206988,0.03989388641774632,5.0,-0.0049601061135822536
3.6699367239667337e-06,5.0,-0.00042851795998994713,0.7148204001005285,0.0398736569981952,5.0,-0.0049601263430018045
3.7199367239667336e-06,5.0,-0.0004285179816901331,0.7148201830986691,0.039837864386325465,5.0,-0.0049601621356136745
3.7699367239667335e-06,5.0,-0.00042851640766377767,0.7148359233622236,0.03981997166057988,5.0,-0.00496018002833942
3.819936723966734e-06,5.0,-0.0004285164565413735,0.7148354345862655,0.039787416901130475,5.0,-0.00496021258309887
3.869936723966734e-06,5.0,-0.00042851500670348046,0.7148499329651954,0.03977160121357725,5.0,-0.004960228398786423
3.919936723966735e-06,5.0,-0.00042851507831964143,0.7148492168035856,0.0397419749319017,5.0,-0.004960258025068098
3.969936723966735e-06,5.0,-0.0004285137423061505,0.7148625769384946,0.039728005827333324,5.0,-0.0049602719941726665
4.019936723966735e-06,5.0,-0.00042851383276757495,0.7148616723242505,0.03970103024527796,5.0,-0.004960298969754722
4.069936723966736e-06,5.0,-0.00042851260112867194,0.7148739887132809,0.03968870299674861,5.0,-0.004960311297003251
4.119936723966736e-06,5.0,-0.0004285127070264799,0.7148729297352012,0.03966412840479602,5.0,-0.004960335871595204
4.1699367239667365e-06,5.0,-0.0004285115711412609,0.7148842885873914,0.03965326099626878,5.0,-0.0049603467390037315
4.219936723966737e-06,5.0,-0.00042851168949655893,0.7148831050344109,0.039630862668608734,5.0,-0.004960369137331391
4.269936723966737e-06,5.0,-0.0004285106414961811,0.714893585038189,0.03962129316489864,5.0,-0.004960378706835101
4.319936723966738e-06,5.0,-0.00042851076971156445,0.7148923028843556,0.03960086865364422,5.0,-0.0049603991313463556
4.369936723966738e-06,5.0,-0.0004285098024099694,0.7149019759003062,0.03959245290158999,5.0,-0.00496040754709841
4.419936723966738e-06,5.0,-0.00042850993822630403,0.7149006177369599,0.03957381965686712,5.0,-0.004960426180343133
4.469936723966739e-06,5.0,-0.0004285090450577095,0.7149095494229047,0.03956642927087266,5.0,-0.004960433570729127
4.519936723966739e-06,5.0,-0.00042850918651561284,0.714908134843872,0.03954942254209941,5.0,-0.004960450577457901
4.5699367239667394e-06,5.0,-0.00042850836147806414,0.7149163852193584,0.03954294313471548,5.0,-0.004960457056865285
4.61993672396674e-06,5.0,-0.000428508506883571,0.71491493116429,0.039527414115397265,5.0,-0.004960472585884603
4.66993672396674e-06,5.0,-0.00042850774448792157,0.7149225551207841,0.039521743739805285,5.0,-0.004960478256260194
4.7199367239667405e-06,5.0,-0.00042850789238188124,0.7149210761811879,0.03950755792395745,5.0,-0.004960492442076043
4.769936723966741e-06,5.0,-0.00042850718760564614,0.7149281239435383,0.03950260570026627,5.0,-0.004960497394299734
4.819936723966741e-06,5.0,-0.00042850733673644603,0.7149266326355399,0.03948964142333863,5.0,-0.004960510358576662
4.869936723966742e-06,5.0,-0.00042850668498203295,0.7149331501796709,0.03948532632483441,5.0,-0.004960514673675166
4.919936723966742e-06,5.0,-0.0004285068342812922,0.7149316571870779,0.03947347346597941,5.0,-0.004960526526534021
4.969936723966742e-06,5.0,-0.00042850623133816796,0.7149376866183202,0.03946972324494795,5.0,-0.004960530276755052
5.019936723966743e-06,5.0,-0.0004285063798990821,0.7149362010091791,0.03945888207078218,5.0,-0.004960541117929218
5.069936723966743e-06,5.0,-0.0004285058219094837,0.7149417809051629,0.039455632306438886,5.0,-0.004960544367693561
5.0999999999999995e-06,5.0,-0.0004285060420691276,0.7149395793087241,0.03944828824835793,5.0,-0.0049605517117516425
5.104999999999999e-06,4.750000000000003,-0.0004035648293353577,0.7143517066464257,0.03936578035000864,5.0,-0.004960634219649991
5.114999999999999e-06,4.250000000000007,-0.0003536844549861637,0.7131554501383703,0.03919592995805863,5.0,-0.004960804070041941
5.134999999999999e-06,3.250000000000017,-0.0002539267008602009,0.7107329913980082,0.038920513979094115,5.0,-0.004961079486020906
5.174999999999999e-06,1.2500000000000364,-5.442181835593503e-05,0.7057818164406859,0.03863914943261051,5.0,-0.00496136085056739
5.199999999999999e-06,0.0,7.026077699936511e-05,0.702607769993651,0.03864784711767843,5.0,-0.004961352152882322
5.204999999999999e-06,0.0,7.025630889227446e-05,0.7025630889227445,0.038763082362889,5.0,-0.004961236917637111
5.214999999999999e-06,0.0,7.02486116046516e-05,0.702486116046516,0.03900741907944065,5.0,-0.004960992580920559
5.234999999999999e-06,0.0,7.023368444141399e-05,0.7023368444141398,0.03950307121377637,5.0,-0.004960496928786224
5.274999999999999e-06,0.0,7.02042024219399e-05,0.7020420242193989,0.040507486812907806,5.0,-0.004959492513187092
5.324999999999999e-06,0.0,7.016868282297956e-05,0.7016868282297956,0.04179485793721678,5.0,-0.004958205142062784
5.374999999999999e-06,0.0,7.013426030636708e-05,0.7013426030636708,0.04311511557580664,5.0,-0.0049568848844241935
5.425e-06,0.0,7.010121426117403e-05,0.7010121426117403,0.044472861108309884,5.0,-0.00495552713889169
5.475e-06,0.0,7.00692070887694e-05,0.700692070887694,0.0458666536842706,5.0,-0.00495413334631573
5.5250000000000005e-06,0.0,7.003850528658191e-05,0.7003850528658191,0.04730137251037838,5.0,-0.004952698627489622
5.575000000000001e-06,0.0,7.000878253306124e-05,0.7000878253306124,0.04877615528618226,5.0,-0.004951223844713818
5.625000000000001e-06,0.0,6.998029255984407e-05,0.6998029255984407,0.05029629582588331,5.0,-0.004949703704174117
5.6750000000000016e-06,0.0,6.995272066522175e-05,0.6995272066522175,0.051861672613224705,5.0,-0.004948138327386775
5.725000000000002e-06,0.0,6.992630801969411e-05,0.6992630801969411,0.053478186114437117,5.0,-0.004946521813885563
5.775000000000002e-06,0.0,6.990075172710963e-05,0.6990075172710962,0.05514668710203634,5.0,-0.0049448533128979635
5.825000000000003e-06,0.0,6.987628058828237e-05,0.6987628058828236,0.05687396591712224,5.0,-0.004943126034082878
5.875000000000003e-06,0.0,6.985260352126532e-05,0.6985260352126532,0.05866219142199745,5.0,-0.004941337808578003
5.925000000000003e-06,0.0,6.98299370929309e-05,0.6982993709293089,0.060519476020739045,5.0,-0.0049394805239792615
5.975000000000004e-06,0.0,6.980800182935318e-05,0.6980800182935317,0.06244984453541115,5.0,-0.004937550155464589
6.025000000000004e-06,0.0,6.978700207558007e-05,0.6978700207558006,0.06446341842779038,5.0,-0.00493553658157221
6.0750000000000045e-06,0.0,6.976666947023636e-05,0.6976666947023636,0.06656695473884659,5.0,-0.004933433045261153
6.125000000000005e-06,0.0,6.974719590284578e-05,0.6974719590284577,0.06877373120938454,5.0,-0.004931226268790615
6.175000000000005e-06,0.0,6.972832318424517e-05,0.6972832318424517,0.07109474531252169,5.0,-0.0049289052546874785
6.225000000000006e-06,0.0,6.971023002401438e-05,0.6971023002401437,0.07354846649648035,5.0,-0.00492645153350352
6.275000000000006e-06,0.0,6.96926666735401e-05,0.6969266667354009,0.07615291041929062,5.0,-0.0049238470895807095
6.325000000000006e-06,0.0,6.967579690027178e-05,0.6967579690027177,0.07893563623590603,5.0,-0.004921064363764094
6.375000000000007e-06,0.0,6.965937603166211e-05,0.6965937603166211,0.08192725600610634,5.0,-0.004918072743993894
6.425000000000007e-06,0.0,6.964354871115926e-05,0.6964354871115925,0.08517266581414651,5.0,-0.0049148273341858536
6.4750000000000075e-06,0.0,6.962806803496452e-05,0.6962806803496452,0.08872764539764916,5.0,-0.004911272354602351
6.525000000000008e-06,0.0,6.961304883974853e-05,0.6961304883974853,0.0926744202002206,5.0,-0.00490732557979978
6.575000000000008e-06,0.0,6.95982231810727e-05,0.6959822318107269,0.09712726070119884,5.0,-0.004902872739298801
6.6250000000000086e-06,0.0,6.958364391126163e-05,0.6958364391126163,0.10226480245706458,5.0,-0.004897735197542935
6.675000000000009e-06,0.0,6.9568959479935e-05,0.69568959479935,0.10837288276198029,5.0,-0.00489162711723802
6.725000000000009e-06,0.0,6.955402970075082e-05,0.6955402970075081,0.11596657843729996,5.0,-0.0048840334215627
6.77500000000001e-06,0.0,6.953802510962977e-05,0.6953802510962976,0.1262222443589492,5.0,-0.004873777755641051
6.82500000000001e-06,0.0,6.951905779440889e-05,0.6951905779440889,0.14244327380674304,5.0,-0.004857556726193257
6.87500000000001e-06,0.0,6.948542696017093e-05,0.6948542696017093,0.18510878269831976,5.0,-0.00481489121730168
6.925000000000011e-06,0.0,6.907637905630002e-05,0.6907637905630002,0.8437045103276966,5.0,-0.0041562954896723035
6.975000000000011e-06,0.0,6.824125642650355e-05,0.6824125642650355,1.9227646246266292,5.0,-0.0030772353753733706
7.0250000000000115e-06,0.0,6.695404588360132e-05,0.6695404588360131,3.109870766585479,5.0,-0.0018901292334145212
7.075000000000012e-06,0.0,6.437983077127836e-05,0.6437983077127836,4.251836583768977,5.0,-0.0007481634162310232
7.125000000000012e-06,0.0,5.543038143301395e-05,0.5543038143301394,4.959669105235171,5.0,-4.033089476482895e-05
7.175000000000013e-06,0.0,3.8156076292599854e-05,0.38156076292599855,5.0002201418680645,5.0,2.2014186806459946e-07
7.225000000000013e-06,0.0,2.455289228072059e-05,0.2455289228072059,4.989312778708918,5.0,-1.0687221291082356e-05
7.275000000000013e-06,0.0,1.5632241083246816e-05,0.15632241083246814,5.00222836552425,5.0,2.228365524249709e-06
7.325000000000014e-06,0.0,9.51906706179231e-06,0.0951906706179231,4.993452425248536,5.0,-6.547574751463413e-06
7.375000000000014e-06,0.0,5.969854275406882e-06,0.05969854275406882,5.002856903484805,5.0,2.856903484805065e-06
7.4250000000000145e-06,0.0,3.5148288667031336e-06,0.03514828866703133,4.995711469479291,5.0,-4.288530520708822e-06
7.475000000000015e-06,0.0,2.244348594281534e-06,0.02244348594281534,5.00267501222158,5.0,2.6750122215802447e-06
7.525000000000015e-06,0.0,1.2658894364349534e-06,0.012658894364349534,4.996987755584181,5.0,-3.0122444158193346e-06
7.5750000000000156e-06,0.0,8.494834249868952e-07,0.008494834249868952,5.002241022933163,5.0,2.241022933162362e-06
7.625000000000016e-06,0.0,4.402526352646809e-07,0.004402526352646809,4.997787550643714,5.0,-2.2124493562853884e-06
7.675000000000015e-06,0.0,3.304840840701632e-07,0.003304840840701632,5.001794775696161,5.0,1.7947756961612243e-06
7.725000000000015e-06,0.0,1.4299917747795e-07,0.0014299917747794997,4.998334306974081,5.0,-1.6656930259192904e-06
7.775000000000014e-06,0.0,1.3614747547877742e-07,0.001361474754787774,5.001408694756462,5.0,1.4086947564620478e-06
7.825000000000014e-06,0.0,3.852838959300451e-08,0.0003852838959300451,4.998730123971595,5.0,-1.2698760284051216e-06
7.875000000000014e-06,0.0,6.168758410163819e-08,0.0006168758410163819,5.001095461116533,5.0,1.0954611165325465e-06
7.925000000000013e-06,0.0,3.534201792126371e-09,3.534201792126371e-05,4.99902596817372,5.0,-9.740318262793993e-07
7.975000000000013e-06,0.0,3.176025994462454e-08,0.00031760259944624535,5.000848209825351,5.0,8.482098253510123e-07
8.025000000000012e-06,0.0,-6.827187286191811e-09,-6.82718728619181e-05,4.999250685810166,5.0,-7.493141898342812e-07
8.075000000000012e-06,0.0,1.8731529790331775e-08,0.00018731529790331776,5.000655429553594,5.0,6.55429553593663e-07
8.125000000000011e-06,0.0,-8.741751418331876e-09,-8.741751418331876e-05,4.999422752269638,5.0,-5.772477303621348e-07
8.17500000000001e-06,0.0,1.2356070901457521e-08,0.0001235607090145752,5.000505976065885,5.0,5.059760658857049e-07
8.22500000000001e-06,0.0,-8.007071471056144e-09,-8.007071471056144e-05,4.999555017866407,5.0,-4.4498213359282085e-07
8.27500000000001e-06,0.0,8.766244196352369e-09,8.766244196352368e-05,5.000390425557851,5.0,3.9042555785052946e-07
8.32500000000001e-06,0.0,-6.638199203313539e-09,-6.63819920331354e-05,4.999656870482738,5.0,-3.431295172613702e-07
8.375000000000009e-06,0.0,6.482051150868581e-09,6.482051150868581e-05,5.000301198942752,5.0,3.0119894275232317e-07
8.425000000000008e-06,0.0,-5.289274956585006e-09,-5.2892749565850064e-05,4.999735370572553,5.0,-2.6462942744661516e-07
8.475000000000008e-06,0.0,4.897484723644011e-09,4.897484723644011e-05,5.000232339980827,5.0,2.3233998082666102e-07
8.525000000000007e-06,0.0,-4.1414948477919566e-09,-4.1414948477919564e-05,4.999795896941932,5.0,-2.04103058068332e-07
8.575000000000007e-06,0.0,3.740304435271847e-09,3.7403044352718466e-05,5.000179214184808,5.0,1.7921418480823514e-07
8.625000000000006e-06,0.0,-3.2167383755531664e-09,-3.2167383755531664e-05,4.999842573902555,5.0,-1.5742609744528319e-07
8.675000000000006e-06,0.0,2.871714855911949e-09,2.8717148559119487e-05,5.000138232219105,5.0,1.382322191052776e-07
8.725000000000005e-06,0.0,-2.488866855986911e-09,-2.4888668559869107e-05,4.999878573721979,5.0,-1.2142627802119027e-07
8.775000000000005e-06,0.0,2.2106542470639006e-09,2.2106542470639004e-05,5.0001066201437245,5.0,1.0662014372428419e-07
8.825000000000004e-06,0.0,-1.9219989926807125e-09,-1.9219989926807122e-05,4.999906339955789,5.0,-9.366004421074853e-08
8.875000000000004e-06,0.0,1.7041093759861168e-09,1.7041093759861168e-05,5.00008223641271,5.0,8.223641270992815e-08
8.925000000000003e-06,0.0,-1.4826995207116896e-09,-1.4826995207116896e-05,4.999927756156474,5.0,-7.224384352636642e-08
8.975000000000003e-06,0.0,1.3146811089677374e-09,1.3146811089677373e-05,5.000063428489356,5.0,6.342848935577544e-08
9.025000000000003e-06,0.0,-1.1430599610845209e-09,-1.1430599610845209e-05,4.999944274730586,5.0,-5.5725269413643697e-08
9.075000000000002e-06,0.0,1.014810108634723e-09,1.014810108634723e-05,5.000048921449068,5.0,4.892144906797763e-08
9.125000000000002e-06,0.0,-8.807698463984268e-10,-8.807698463984267e-06,4.999957015758241,5.0,-4.2984241758851904e-08
9.175000000000001e-06,0.0,7.837188313947026e-10,7.837188313947026e-06,5.000037731835969,5.0,3.773183596816887e-08
9.225e-06,0.0,-6.783268005098395e-10,-6.7832680050983945e-06,4.999966843144672,5.0,-3.3156855328182744e-08
9.275e-06,0.0,6.055612741716128e-10,6.055612741716127e-06,5.000029101044336,5.0,2.9101044336440895e-08
9.325e-06,0.0,-5.221199525830602e-10,-5.221199525830602e-06,4.999974423182022,5.0,-2.5576817977782107e-08
9.375e-06,0.0,4.6818464519849e-10,4.681846451984899e-06,5.000022443936051,5.0,2.2443936050810243e-08
9.424999999999999e-06,0.0,-4.0160713190844113e-10,-4.016071319084411e-06,4.999980269808713,5.0,-1.9730191287183063e-08
9.474999999999998e-06,0.0,3.622424726460464e-10,3.622424726460464e-06,5.0000173091730735,5.0,1.7309173073153106e-08
9.524999999999998e-06,0.0,-3.086395088487379e-10,-3.0863950884873787e-06,4.999984779433954,5.0,-1.5220566045373585e-08
9.574999999999997e-06,0.0,2.805368567231862e-10,2.805368567231862e-06,5.000013348627598,5.0,1.334862759824057e-08
9.624999999999997e-06,0.0,-2.369248231435697e-10,-2.369248231435697e-06,4.999988257789413,5.0,-1.1742210586675184e-08
9.674999999999996e-06,0.0,2.1752077147580592e-10,2.175207714758059e-06,5.000010293771774,5.0,1.0293771773341176e-08
9.724999999999996e-06,0.0,-1.816059878449069e-10,-1.816059878449069e-06,4.999990940711964,5.0,-9.059288035885571e-09
9.774999999999995e-06,0.0,1.6891820784588518e-10,1.6891820784588518e-06,5.000007937505617,5.0,7.937505617193474e-09
9.824999999999995e-06,0.0,-1.389353050539184e-10,-1.389353050539184e-06,4.999993010104499,5.0,-6.989895500950083e-09
9.874999999999994e-06,0.0,1.3143169792356729e-10,1.3143169792356729e-06,5.000006120070665,5.0,6.120070665527333e-09
9.924999999999994e-06,0.0,-1.0602143890990117e-10,-1.0602143890990116e-06,4.999994606261711,5.0,-5.393738288471395e-09
9.974999999999993e-06,0.0,1.0251853402521255e-10,1.0251853402521254e-06,5.000004718244094,5.0,4.718244094037427e-09
9.999999999999999e-06,0.0,-7.012321419737538e-11,-7.012321419737538e-07,4.999996347026693,5.0,-3.6529733066573145e-09
1.0000420009335214e-05,0.021000466760753414,-2.0854198724527947e-06,0.0001462680362254685,5.00008426892979,5.0,8.426892978991712e-08
1.0001260028005646e-05,0.06300140028234495,-6.236017304632404e-06,0.0006412272360209095,5.000397174407777,5.0,3.9717440777648633e-07
1.000294006534651e-05,0.14700326732552801,-1.442344908915143e-05,0.0027687764340137296,5.00155709199783,5.0,1.557091997829614e-06
1.0005180229406806e-05,0.25901147034033856,-2.5121677485456917e-05,0.007794695485769391,5.003561817994543,5.0,3.5618179945427764e-06
1.00096605575274e-05,0.4830278763700443,-4.582225274791662e-05,0.0248053488908781,5.0077530706491755,5.0,7.753070649175846e-06
1.0018621213768587e-05,0.9310606884293711,-8.46836590760376e-05,0.08422409766899516,5.015501195719294,5.0,1.5501195719293433e-05
1.0036542526250961e-05,1.8271263125481094,-0.00015419524649765026,0.2851738475716069,5.027622970396735,5.0,2.7622970396734906e-05
1.0067453477111041e-05,3.3726738555521045,-0.00027188647025306624,0.6538091530214419,4.327038054753067,5.0,-0.0006729619452469334
1.01e-05,5.0,-0.00042967367890268634,0.7032632109731366,0.9542109346106844,5.0,-0.004045789065389316
1.0102371985485997e-05,5.0,-0.00042955823850480637,0.7044176149519366,0.7157248111582679,5.0,-0.004284275188841732
1.0107115956457992e-05,5.0,-0.00042933917306372903,0.7066082693627099,0.31247528111505535,5.0,-0.004687524718884945
1.0116603898401983e-05,5.0,-0.0004292256357110274,0.7077436428897259,0.15914625244020067,5.0,-0.0048408537475598
1.0135579782289963e-05,5.0,-0.000429209823732877,0.7079017626712302,0.1268058761440108,5.0,-0.00487319412385599
1.0165938119402553e-05,5.0,-0.00042916238260893734,0.7083761739106266,0.10770639417125989,5.0,-0.00489229360582874
1.0215938119402552e-05,5.0,-0.00042913286504674147,0.7086713495325854,0.09215483861733355,5.0,-0.004907845161382667
1.0265938119402552e-05,5.0,-0.0004290818530766017,0.7091814692339832,0.083299451630003,5.0,-0.004916700548369997
1.0315938119402551e-05,5.0,-0.00042906010873007116,0.7093989126992885,0.07694330761898757,5.0,-0.004923056692381012
1.036593811940255e-05,5.0,-0.0004290163518380543,0.7098364816194568,0.07234297213878436,5.0,-0.004927657027861216
1.041593811940255e-05,5.0,-0.0004289979661035794,0.7100203389642062,0.0684795536296477,5.0,-0.004931520446370352
1.046593811940255e-05,5.0,-0.0004289593707010444,0.7104062929895563,0.06555761928955267,5.0,-0.004934442380710447
1.051593811940255e-05,5.0,-0.0004289442870883184,0.7105571291168159,0.06291917911602327,5.0,-0.004937080820883977
1.0565938119402549e-05,5.0,-0.0004289101689664593,0.7108983103354067,0.060870603777833536,5.0,-0.004939129396222167
1.0615938119402548e-05,5.0,-0.000428897459094304,0.71102540905696,0.05891334444312866,5.0,-0.004941086655556872
1.0665938119402548e-05,5.0,-0.00042886700967610664,0.7113299032389337,0.05738522947207188,5.0,-0.0049426147705279285
1.0715938119402547e-05,5.0,-0.00042885618856472463,0.7114381143527541,0.05586218249196693,5.0,-0.004944137817508033
1.0765938119402547e-05,5.0,-0.00042882887589352006,0.7117112410647995,0.054677469091818955,5.0,-0.004945322530908181
1.0815938119402546e-05,5.0,-0.00042881962851634714,0.7118037148365285,0.053454428431824234,5.0,-0.004946545571568176
1.0865938119402546e-05,5.0,-0.0004287950468973303,0.7120495310266969,0.052511152648000145,5.0,-0.004947488847352
1.0915938119402545e-05,5.0,-0.00042878713471027736,0.7121286528972264,0.05150664425706476,5.0,-0.004948493355742935
1.0965938119402545e-05,5.0,-0.00042876495372912344,0.7123504627087656,0.050740746798016226,5.0,-0.004949259253201984
1.1015938119402545e-05,5.0,-0.00042875818501715384,0.7124181498284615,0.04990160425786842,5.0,-0.004950098395742132
1.1065938119402544e-05,5.0,-0.0004287381275452924,0.7126187245470764,0.049270336584807096,5.0,-0.004950729663415193
1.1115938119402544e-05,5.0,-0.0004287323437051515,0.7126765629484848,0.04856000030738018,5.0,-0.00495143999969262
1.1165938119402543e-05,5.0,-0.00042871417338523614,0.7128582661476388,0.04803351998980988,5.0,-0.00495196648001019
1.1215938119402543e-05,5.0,-0.0004287092409681987,0.7129075903180132,0.0474258193692175,5.0,-0.004952574180630782
1.1265938119402542e-05,5.0,-0.0004286927539719572,0.7130724602804279,0.04698254763374119,5.0,-0.004953017452366259
1.1315938119402542e-05,5.0,-0.00042868855944685954,0.7131144055314046,0.046458140837277055,5.0,-0.004953541859162723
1.1365938119402541e-05,5.0,-0.000428673578575131,0.7132642142486901,0.046082026317595566,5.0,-0.004953917973682404
1.141593811940254e-05,5.0,-0.00042867002460294287,0.7132997539705714,0.04562624111121307,5.0,-0.004954373758888787
1.146593811940254e-05,5.0,-0.0004286563948388116,0.7134360516118835,0.04530506266932304,5.0,-0.004954694937330677
1.151593811940254e-05,5.0,-0.0004286533974836744,0.713466025163256,0.04490652520415277,5.0,-0.004955093474795847
1.156593811940254e-05,5.0,-0.00042864098252438573,0.7135901747561426,0.04463079472323667,5.0,-0.004955369205276764
1.1615938119402539e-05,5.0,-0.00042863846909094964,0.7136153090905036,0.04428052510519168,5.0,-0.004955719474894808
1.1665938119402538e-05,5.0,-0.00042862714857744977,0.7137285142255023,0.044042753332987045,5.0,-0.004955957246667013
1.1715938119402538e-05,5.0,-0.0004286250558908495,0.7137494410915051,0.04373354980775662,5.0,-0.004956266450192244
1.1765938119402537e-05,5.0,-0.0004286147231549036,0.7138527684509641,0.043527740626677934,5.0,-0.004956472259373322
1.1815938119402537e-05,5.0,-0.00042861299616659516,0.7138700383340485,0.043253748759584855,5.0,-0.004956746251240415
1.1865938119402536e-05,5.0,-0.0004286035563733672,0.713964436266328,0.04307504201038444,5.0,-0.004956924957989615
1.1915938119402536e-05,5.0,-0.00042860214701437874,0.7139785298562128,0.04283144614593387,5.0,-0.004957168553854066
1.1965938119402535e-05,5.0,-0.0004285935156139942,0.714064843860058,0.04267585984416401,5.0,-0.004957324140155836
1.2015938119402535e-05,5.0,-0.0004285923818405796,0.714076181594204,0.0424586575700495,5.0,-0.004957541342429951
1.2065938119402534e-05,5.0,-0.00042858448326536704,0.7141551673463296,0.04232289828599678,5.0,-0.004957677101714003
1.2115938119402534e-05,5.0,-0.0004285835882571546,0.7141641174284541,0.04212873256708104,5.0,-0.004957871267432919
1.2165938119402534e-05,5.0,-0.0004285763548170162,0.7142364518298377,0.042010053576925895,5.0,-0.004957989946423074
