# artifact_type: raw_data
# circuit_file: 05_lt1001_two_stage_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\opamp_circuits\05_lt1001_two_stage_amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:27:11.885749

Time (s),V(out),V(in),V(inv2),I(VIN),V(fb1),V(stage1),V(vcc),V(vee),V(xu1.ndrv),V(xu2.ndrv),I(E.XU1.E1),I(E.XU2.E1),I(VCC),I(VEE)
0.0015856000000000028,0.10245572246501752,-0.010245654235117892,-1.0247621372221387e-07,0.0,-0.01024563373258026,-0.02049126746445997,15.0,-15.0,-0.02050253763081855,0.10247621372221387,1.1270166358580413e-05,-2.0491257196345036e-05,-3e-11,3e-11
0.0016056000000000028,0.12317531540900545,-0.012317630108652054,-1.2319995060758255e-07,0.0,-0.012317605459891804,-0.024635210921741816,15.0,-15.0,-0.024648760250784107,0.12319995060758256,1.354932904229153e-05,-2.4635198577108164e-05,-3e-11,3e-11
0.0016256000000000029,0.14195236002103911,-0.01419534959717718,-1.4198075064919374e-07,0.0,-0.014195321190919988,-0.0283906423811086,15.0,-15.0,-0.02840625719181844,0.14198075064919374,1.5614810709840138e-05,-2.8390628154628672e-05,-3e-11,3e-11
0.001645600000000003,0.15849073112058606,-0.015849199942664014,-1.5852242944115314e-07,0.0,-0.015849168226893525,-0.03169833645103254,15.0,-15.0,-0.03171577048851759,0.15852242944115313,1.7434037485053455e-05,-3.169832056706956e-05,-3e-11,3e-11
0.001665600000000003,0.1725296087442836,-0.017253098937201953,-1.7256411485581848e-07,0.0,-0.017253064412094808,-0.03450612882579455,15.0,-15.0,-0.03452510714487289,0.1725641148558185,1.8978319078342964e-05,-3.4506111534882145e-05,-3e-11,3e-11
0.001685600000000003,0.18384759134979983,-0.018384906254998442,-1.8388436107030582e-07,0.0,-0.01838486946503621,-0.03676973893119325,15.0,-15.0,-0.03678996223243303,0.1838843610703058,2.0223301239775948e-05,-3.6769720505980263e-05,-3e-11,3e-11
0.001705600000000003,0.19226618761641584,-0.019226772618542977,-1.9230464106543578e-07,0.0,-0.01922673414392534,-0.038453468288852446,15.0,-15.0,-0.038474617638712516,0.19230464106543577,2.1149349860069555e-05,-3.84534490199262e-05,-3e-11,3e-11
0.0017256000000000031,0.19765263125765997,-0.019765421292375834,-1.9769216200133334e-07,0.0,-0.019765381739870493,-0.03953076348212639,15.0,-15.0,-0.03955250534272636,0.19769216200133333,2.1741860599971963e-05,-3.953074367335496e-05,-3e-11,3e-11
0.0017456000000000032,0.1999219748054444,-0.019992357465137573,-1.9996195942032365e-07,0.0,-0.01999231745851117,-0.03998463491544018,15.0,-15.0,-0.04000662640464725,0.19996195942032366,2.199148920706967e-05,-3.9984614879251534e-05,-3e-11,3e-11
0.0017656000000000032,0.19903842940574942,-0.01990400221781863,-1.9907823731057682e-07,0.0,-0.019903962387999557,-0.039807924775034656,15.0,-15.0,-0.039829819073929684,0.19907823731057683,2.1894298895028252e-05,-3.9807904827410256e-05,-3e-11,3e-11
0.0017856000000000033,0.19501592906465035,-0.0195017489654501,-1.9505493246498468e-07,0.0,-0.0195017099405784,-0.039003419878849026,15.0,-15.0,-0.039024871701258235,0.19505493246498468,2.1451822409208898e-05,-3.900340033433092e-05,-3e-11,3e-11
0.0018056000000000033,0.18791791105467445,-0.018791941482116256,-1.8795549484359885e-07,0.0,-0.01879190387763746,-0.0375838077575287,15.0,-15.0,-0.03760447879540152,0.18795549484359886,2.067103787281588e-05,-3.7583788924405725e-05,-3e-11,3e-11
0.0018256000000000034,0.17785631528120818,-0.01778577385584775,-1.7789188673990993e-07,0.0,-0.017785738264806963,-0.035571476526505726,15.0,-15.0,-0.035591040785220684,0.17789188673990994,1.956425871495887e-05,-3.5571458701755265e-05,-3e-11,3e-11
