# artifact_type: raw_data
# circuit_file: 02_five_transistor_cmos_ota.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\comprehensive_circuits\02_five_transistor_cmos_ota.cir
# analysis_type: ac
# executor: spice
# timestamp: 2026-04-22T10:26:21.987376

Frequency (Hz),V(inn)_mag,V(inn)_phase,V(inn)_real,V(inn)_imag,V(inp)_mag,V(inp)_phase,V(inp)_real,V(inp)_imag,I(VINN)_mag,I(VINN)_phase,I(VINN)_real,I(VINN)_imag,I(VINP)_mag,I(VINP)_phase,I(VINP)_real,I(VINP)_imag,V(cm)_mag,V(cm)_phase,V(cm)_real,V(cm)_imag,V(d1)_mag,V(d1)_phase,V(d1)_real,V(d1)_imag,V(d2)_mag,V(d2)_phase,V(d2)_real,V(d2)_imag,V(m1#body diode)_mag,V(m1#body diode)_phase,V(m1#body diode)_real,V(m1#body diode)_imag,V(m1#gate)_mag,V(m1#gate)_phase,V(m1#gate)_real,V(m1#gate)_imag,V(m2#body diode)_mag,V(m2#body diode)_phase,V(m2#body diode)_real,V(m2#body diode)_imag,V(m2#gate)_mag,V(m2#gate)_phase,V(m2#gate)_real,V(m2#gate)_imag,V(m3#body diode)_mag,V(m3#body diode)_phase,V(m3#body diode)_real,V(m3#body diode)_imag,V(m3#gate)_mag,V(m3#gate)_phase,V(m3#gate)_real,V(m3#gate)_imag,V(m4#body diode)_mag,V(m4#body diode)_phase,V(m4#body diode)_real,V(m4#body diode)_imag,V(m4#gate)_mag,V(m4#gate)_phase,V(m4#gate)_real,V(m4#gate)_imag,V(tail)_mag,V(tail)_phase,V(tail)_real,V(tail)_imag,V(vdd)_mag,V(vdd)_phase,V(vdd)_real,V(vdd)_imag,V(vss)_mag,V(vss)_phase,V(vss)_real,V(vss)_imag,I(VCM)_mag,I(VCM)_phase,I(VCM)_real,I(VCM)_imag,I(VDD)_mag,I(VDD)_phase,I(VDD)_real,I(VDD)_imag,I(VSS)_mag,I(VSS)_phase,I(VSS)_real,I(VSS)_imag
141.25375446227497,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,5.466024104181894e-05,84.9432497281141,4.81788536885186e-06,5.4447497016137945e-05,6.357752481757139e-08,-90.88448794762944,-9.814216939130205e-10,-6.356994945245451e-08,0.0,0.0,0.0,0.0,0.5298830974885128,178.47614151146036,-0.5296956979649179,0.01409129381849877,946.3012115573662,-5.064246481296731,942.6071762071708,-83.53259458248874,0.00812167163114335,84.92446174341455,0.0007185165007988307,0.008089825963653267,0.4999999970557712,-2.1853738973599075e-05,0.4999999970557349,-1.9070984835736354e-07,0.008167531825858079,84.92450888309526,0.0007225670148186863,0.008135506931685365,0.49998557302543334,179.9812817888683,-0.4999855463438934,0.00016334249104841384,7.593440157961712e-09,-91.53638774107036,-2.0359388423169532e-10,-7.590710306871752e-09,0.5298830974885095,178.47613845715892,-0.5296956972137404,0.014091322055313642,9.35754154424114e-06,84.91825139435912,8.288630185948702e-07,9.320760154011296e-06,0.5298821915617778,178.47455395173583,-0.5296944017123061,0.014105946581308561,0.00812168817986068,84.92447077102479,0.0007185166902000822,0.00808984256069255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459683220508963e-05,84.93839545858023,4.816903947157947e-06,5.438392706668549e-05,0.000947921117870952,178.288460901498,-0.0009474982172795704,2.831208148037824e-05,0.0,0.0,0.0,0.0
158.48931924611082,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,6.126812336696852e-05,84.3300444083518,6.053165295033525e-06,6.0968369920976856e-05,7.131228576182125e-08,-90.99074188974845,-1.2330497733969992e-09,-7.130162472785581e-08,0.0,0.0,0.0,0.0,0.529611317498923,178.2927082056202,-0.5293762106028701,0.015778950240453806,945.3495712098568,-5.678366476911382,940.7107406798208,-93.5366995156619,0.009103501353345683,84.30987715461313,0.0009025958799815109,0.009058645459880138,0.4999999963008964,-2.4511693197333918e-05,0.4999999963008507,-2.1390487418356742e-07,0.009154905591650287,84.30993009990222,0.0009076841002000588,0.009109797251655699,0.49998187395960797,179.97903985800218,-0.4999818405041149,0.00018290510976293057,8.515610001848709e-09,-91.71845869196521,-2.55368375271434e-10,-8.511780113260502e-09,0.5296113174989185,178.29270477863764,-0.529376209659092,0.015778981903571923,1.0488775626190957e-05,84.3060346075014,1.0406433093410088e-06,1.0437024271280646e-05,0.5296101787130988,178.2909286856254,-0.5293745819980501,0.015795357891169755,0.009103519902594993,84.30988728451243,0.000902596117533747,0.009058664077310527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.119704903816225e-05,84.32459782834924,6.051932245260128e-06,6.0897068296249003e-05,0.0009473864111060512,178.08232529459522,-0.0009468558184584522,3.170285475755122e-05,0.0,0.0,0.0,0.0
177.82794100389168,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,6.865714184348615e-05,83.6435744681331,7.601246501426351e-06,6.823506560223366e-05,7.998153010318867e-08,-91.1092808983582,-1.5483939963534255e-09,-7.996654071347172e-08,0.0,0.0,0.0,0.0,0.5292705195262519,178.0879140941434,-0.5289758216963385,0.017659640434394382,944.1555995243647,-6.365862700325855,938.334084218262,-104.68496791558913,0.010201395891928177,83.6217603381493,0.0011332883871155222,0.010138251110298965,0.4999999953548755,-2.749047196625236e-05,0.499999995354818,-2.3989962214041517e-07,0.010258999550567182,83.62181979159857,0.0011396770846007053,0.010195499395388814,0.4999772381666228,179.9765414437823,-0.49997719626049575,0.000204705196806701,9.548523227928306e-09,-91.92203862642788,-3.202537551433136e-10,-9.543151123533725e-09,0.5292705195262464,178.08791024900574,-0.5289758205111877,0.017659675934126966,1.175373604450867e-05,83.62023460475268,1.3060512387716119e-06,1.1680947785419017e-05,0.5292690885777355,178.08591990816606,-0.5289737765800883,0.017678003691186023,0.010201416678179679,83.62177170475528,0.001133288685013396,0.01013827199271469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.857749586715532e-05,83.6374633048343,7.599698107429997e-06,6.815509906152019e-05,0.0009467158778999512,177.8521399553472,-0.0009460507494891859,3.548144386612283e-05,0.0,0.0,0.0,0.0
199.52623149688728,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,7.691246231242819e-05,82.87553164037008,9.53908692205574e-06,7.63186260335847e-05,8.969554852155678e-08,-91.24133047548861,-1.94312929635565e-09,-8.967449845480369e-08,0.0,0.0,0.0,0.0,0.5288436095947205,177.85956479218464,-0.5284746271843094,0.01975175515184474,942.6588909879828,-7.135057036787433,935.3590586046766,-117.08636233510084,0.011428009577909163,82.85178117388399,0.0014220621638865061,0.01133918613106011,0.4999999941706845,-3.082782210788773e-05,0.49999999417061214,-2.690234953644111e-07,0.011492539488119707,82.8518479244046,0.00143007875879657,0.011403216152894307,0.4999714351630257,179.97376208909995,-0.49997138273923386,0.0002289558781007541,1.0704977627860434e-08,-92.1493058179169,-4.0147590490760227e-10,-1.0697446569661894e-08,0.5288436095947137,177.8595604778692,-0.5284746256970134,0.01975179494546031,1.316700273420946e-05,82.8525520086713,1.638280717732272e-06,1.3064685120299916e-05,0.5288418123939616,177.8573307555367,-0.5284720606918644,0.01977229385338214,0.011428032863407303,82.85179392802459,0.0014220625373259034,0.011339209552127147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.682323973817395e-05,82.86867480236847,9.537143792759384e-06,7.62289515351299e-05,0.0009458758551453337,177.59541543130456,-0.0009450429889295022,3.968478829613255e-05,0.0,0.0,0.0,0.0
223.87211385683318,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,8.612562901870928e-05,82.016845764469,1.1961294632906183e-05,8.52909807926556e-05,1.0057662716112953e-07,-91.38815805454196,-2.436524954019248e-09,-1.0054710974094333e-07,0.0,0.0,0.0,0.0,0.5283095075435518,177.60536101296069,-0.5278481580530552,0.022073916755011597,940.7847288166752,-7.995034926698351,931.6404191607892,-130.85119548775242,0.012796944473524044,81.99084380722888,0.0017830155452109974,0.012672120715333857,0.4999999926905161,-3.4565550687683454e-05,0.49999999269042517,-3.0164132922283e-07,0.012869204272529374,81.99091874055964,0.0017930669339281755,0.012743678023967087,0.4999641815917587,179.9706770187353,-0.49996411611610125,0.0002558729423779668,1.1999051808744467e-08,-92.40254519427006,-5.030006926956242e-10,-1.1988504269177268e-08,0.528309507543543,177.60535617221913,-0.5278481561880881,0.02207396135125411,1.4744247578536036e-05,81.9939214387228,2.0535516529065816e-06,1.4600539793651822e-05,0.5283072517102713,177.6028592765108,-0.5278449398653356,0.022096870100088012,0.012796970548214432,81.99085811814379,0.0017830160130779614,0.012672146981035816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60257187027764e-05,82.00915226572127,1.1958858107952164e-05,8.519043368291467e-05,0.000944824816754745,177.3095346405777,-0.0009437833365071127,4.435028846738207e-05,0.0,0.0,0.0,0.0
251.18864315095712,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,9.639381654204914e-05,81.05768926057954,1.4983446609634354e-05,9.522218331480572e-05,1.1275996651189618e-07,-91.55103762160032,-3.0521199179123215e-09,-1.1271865245721594e-07,0.0,0.0,0.0,0.0,0.527642358400204,177.32294760388316,-0.5270665219850065,0.024644264662554698,938.4411165265192,-8.955641094094585,927.0007287147836,-146.08688561879913,0.014322639220019027,81.02909078247603,0.0022333716139531215,0.01414743953727372,0.4999999908437546,-3.8749819058811054e-05,0.4999999908436403,-3.3815595737164783e-07,0.01440351407488178,81.02917489293668,0.0022459617841641397,0.014227328398873479,0.49995513127287927,179.9672620850819,-0.4999550496601711,0.00028566654994441717,1.3446156264464245e-08,-92.68409911103782,-6.296731996938621e-10,-1.3431404615675099e-08,0.527642358400193,177.32294217248182,-0.5270665196488195,0.024644314626265828,1.6502106343314833e-05,81.03451604898251,2.571678924971819e-06,1.6300490215724418e-05,0.5276395290314858,177.3201474917538,-0.527062490686931,0.02466989070622268,0.014322668403247188,81.02910684006237,0.0022333721996426834,0.014147468989442549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.628199461698976e-05,81.04905701298424,1.4980394489716442e-05,9.51094646623485e-05,0.0009435118103172485,176.99180434513778,-0.0009422116872189999,4.9514368379865824e-05,0.0,0.0,0.0,0.0
281.83829312644434,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00010781845584895071,79.98751753848767,1.8745610411180502e-05,0.00010617636983794641,1.2639453013858174e-07,-91.73119648119247,-3.818439592295775e-09,-1.2633683852318308e-07,0.0,0.0,0.0,0.0,0.5268106689119731,177.0099901362538,-0.5260934925275258,0.02747941046803383,935.5154382902091,-10.02743936544979,921.2249522921876,-162.89175102987502,0.016020164889271785,79.9559430550564,0.0027940029947804883,0.015774638834046693,0.49999998854482486,-4.3431406861458e-05,0.4999999885446812,-3.7901051556954926e-07,0.016110625067989468,79.95603745874162,0.002809753598973376,0.01586371724389926,0.4999438646409627,179.9634951518506,-0.49994376316876643,0.00031852910951383925,1.5063055014166168e-08,-92.99629059197932,-7.873655199190877e-10,-1.5042462627437007e-08,0.5268106689119592,177.0099840421213,-0.5260934896047252,0.027479466424745563,1.8457943464160905e-05,79.96378794656242,3.216676157012905e-06,1.8175496456137445e-05,0.5268071235319036,177.00685802653265,-0.526088449018815,0.027507984530606936,0.016020197531063613,79.95596107238858,0.0027940037271536214,0.015774671854176504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010769338078770229,79.97783199736794,1.8741791971588206e-05,0.00010605003299942322,0.0009418747402653543,176.6395364228154,-0.0009402551999074108,5.521037399803959e-05,0.0,0.0,0.0,0.0
316.22776601683677,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00012050300388886008,78.7951609516851,2.3415806232107705e-05,0.00011820606568505279,1.4164376907976618e-07,-91.92973770170724,-4.769699440965169e-09,-1.41563439087799e-07,0.0,0.0,0.0,0.0,0.525776413506964,176.6642885351739,-0.5248856136842347,0.030592965655039744,931.8708428863572,-11.22162097047845,914.0551402252355,-181.3462667097248,0.017904893578831082,78.76019148879763,0.00348994776082412,0.017561477121699795,0.499999985691082,-4.866592695124851e-05,0.4999999856909017,-4.2469031726339703e-07,0.018005996150099474,78.76029743838696,0.0035096215981063506,0.0176606470321872,0.4999298783530238,179.959358044771,-0.4999297525813037,0.0003546181970551584,1.686784492547839e-08,-93.34130954781634,-9.831221680089016e-10,-1.6839170503108418e-08,0.5257764135069467,176.66428169744475,-0.5248856100332219,0.03059302829535337,2.062947021282854e-05,78.7705601022366,4.017349259275469e-06,2.023452362154787e-05,0.525771976131658,176.66078781158114,-0.5248793136587501,0.030624777199324823,0.017904930060494956,78.76021170495467,0.00348994867530094,0.01756151413503349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012036321415665721,78.78429359581219,2.341103653266674e-05,0.00011806450224596499,0.000939838581707998,176.25016935608076,-0.0009378264968466967,6.146561216773348e-05,0.0,0.0,0.0,0.0
354.8133892335741,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00013454958009870795,77.4689879862763,2.919295516379261e-05,0.0001313444360205008,1.5868616150486972e-07,-92.14753193808596,-5.946403314194271e-09,-1.5857470838937255e-07,0.0,0.0,0.0,0.0,0.5244941919038721,176.28393901920708,-0.5233914373910961,0.03399353771789925,927.3425684945,-12.54984164000721,905.1859033555169,-201.5011655262406,0.019991998646639572,77.43015952045039,0.0043508487748588455,0.01951281949964043,0.4999999821610163,-5.4513971114328795e-05,0.49999998216079006,-4.757241251681177e-07,0.020104886357610836,77.4302784218304,0.004375375749483144,0.019623010536186366,0.4999125764239325,179.95483920800982,-0.4999124211345086,0.00039403330806150243,1.8879877970936174e-08,-93.7210507016985,-1.2252841079220994e-09,-1.8840076195501828e-08,0.5244941919038502,176.28393134714875,-0.5233914328392437,0.03399360780141257,2.3034168884310233e-05,77.44318944100132,5.007801888008214e-06,2.2483212769561808e-05,0.524488646208779,176.2800301320667,-0.5233835830229443,0.03402888514163526,0.01999203938034573,77.43018220368837,0.004350849914628716,0.01951286097950964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013439349570788304,77.45679461240569,2.9187008760478417e-05,0.00013118586131211142,0.0009373136826661474,175.82144241304619,-0.0009348221305242442,6.829732055716443e-05,0.0,0.0,0.0,0.0
398.10717055349573,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00015005415732557054,75.99716366493841,3.630859367817485e-05,0.0001455951103430341,1.7771551106961888e-07,-92.38507159075111,-7.395689810563155e-09,-1.7756155734550698e-07,0.0,0.0,0.0,0.0,0.5229105752569306,175.8675568430032,-0.5215510800919138,0.03768209880688994,921.7345784429535,-14.023963523121227,894.2617810653576,-223.3618141563678,0.022295740153898284,75.95396096610499,0.00541120917285356,0.021629120284879313,0.4999999778132143,-6.10411697466324e-05,0.49999997781293054,-5.32684672036521e-07,0.02242163627307764,75.9540943970247,0.005441713693005458,0.021751264911391885,0.4998912650419255,179.94993719443474,-0.49989107421896545,0.0004367853310291023,2.1119611466739567e-08,-94.13689072638117,-1.5235613015776928e-09,-2.1064585195687392e-08,0.522910575256903,175.86754823481218,-0.5215510744304737,0.037682177165387125,2.5688469507819625e-05,75.96982509286352,6.227729381170937e-06,2.4922135791482218e-05,0.5229036569282189,175.86319753085272,-0.5215413112602696,0.03772128149762442,0.022295785580796507,75.95398641741666,0.0054112105901550096,0.021629166757271247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014988008697031284,75.98348247441211,3.6301197988364287e-05,0.00014541754878568858,0.0009341944188137317,175.35163653280182,-0.0009311216920408329,7.570737582126706e-05,0.0,0.0,0.0,0.0
446.6835921509614,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.0001670999930213031,74.36803041129444,4.5026296065286964e-05,0.00016091935971274766,1.989409712051496e-07,-92.6422807599155,-9.171209514047263e-09,-1.987294616811951e-07,0.0,0.0,0.0,0.0,0.5209638507490807,175.4145719696544,-0.5192963721189052,0.04164866974410886,914.8171083846722,-15.65567468341306,880.8781264101389,-246.8685241286477,0.024828488838631067,74.31988020601811,0.006710306287806097,0.023904511028963914,0.49999997248672684,-6.831816027476439e-05,0.49999997248637146,-5.961883850435854e-07,0.024968686487484137,74.32002993702463,0.0067481341792016486,0.02403950893861527,0.4998651542300915,179.9446650671161,-0.49986492111180414,0.000482758079138243,2.3608374623026676e-08,-94.58939246475136,-1.8890095264211812e-09,-2.3532679306663315e-08,0.5209638507490459,175.41456231110524,-0.5192963650980019,0.041648757283704124,2.8606625301463678e-05,74.33878904625843,7.722319738240985e-06,2.7544596366596398e-05,0.5209552392543035,175.4097177081621,-0.5192842577882231,0.041691976684284524,0.024828539424971853,74.31990876312686,0.006710308045188639,0.02390456307728837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001669061488339488,74.35267986299704,4.5017124855772916e-05,0.00016072063025106647,0.0009303586075037448,174.83989586044024,-0.0009265881114754637,8.367562505676667e-05,0.0,0.0,0.0,0.0
501.1872336272703,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00018574905084364914,72.57063927039225,5.5637365874688927e-05,0.00017722074767882726,2.2258682074857616e-07,-92.91827873408285,-1.1332240729133858e-08,-2.2229816259028265e-07,0.0,0.0,0.0,0.0,0.5185844631498274,174.92560637428855,-0.5165519720456708,0.04586835070201763,906.3260175384316,-17.455958283083007,864.5877226486194,-271.87298488880305,0.027599451493708706,72.51690263486195,0.008291549582643698,0.02632451192846965,0.49999996600372254,-7.64204842556636e-05,0.4999999660032778,-6.66894487770848e-07,0.027755295780911755,72.51707065279456,0.008338291382684064,0.02647318153723414,0.4998333706614284,179.9390556729809,-0.4998330879023759,0.0005316622430364818,2.636804917305754e-08,-95.07792753077382,-2.3338512769082326e-09,-2.626456082652162e-08,0.518584463149784,174.92559553721816,-0.516551963369961,0.04586844840397525,3.179924409508256e-05,72.53910709733344,9.54151494578457e-06,3.033399771803929e-05,0.5185737733922146,174.92021113583542,-0.5165370028051101,0.04591604494458988,0.027599507724357035,72.51693467670314,0.008291551754068144,0.02632457019851327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018553357310470336,72.55341567187126,5.562603363395979e-05,0.00017699844951623697,0.0009256682620152069,174.28664065700676,-0.0009210698985376156,9.21519034538097e-05,0.0,0.0,0.0,0.0
562.3413251903468,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00020603133385053093,70.59545525775117,6.845101550617683e-05,0.00019432799336277333,2.488921262953368e-07,-93.21110068164725,-1.3941678839168858e-08,-2.485013483322764e-07,0.0,0.0,0.0,0.0,0.5156965443643415,174.40293320203955,-0.5132379066005259,0.050296889542328097,895.9651461236755,-19.434387687733505,844.9158583954919,-298.1119509516989,0.030613086038516295,70.53541913969954,0.010201017210762216,0.028863476655928588,0.49999995817551923,-8.542847792253379e-05,0.49999995817496345,-7.455040449968293e-07,0.03078594724465376,70.5356076740539,0.01025852321297054,0.029026492196604622,0.4997949869633311,179.93316753863357,-0.49979464695348147,0.00058298398008832,2.9420680916698393e-08,-95.60021706645207,-2.871066285725011e-09,-2.9280256897526603e-08,0.5156965443642872,174.40292104264657,-0.5132378959263818,0.050296998462410626,3.5271462228516254e-05,70.56121386402543,1.1738327333212404e-05,3.3260903763367695e-05,0.5156833190023045,174.3969506250929,-0.5132194898455517,0.05034918807591819,0.030613148407222728,70.53545509144881,0.01020101988232736,0.02886354186102262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020579232807525148,70.5761300622811,6.843707382733766e-05,0.00019407949201444104,0.0009199724508073848,173.69407380477827,-0.0009144062496207602,0.00010104712217100597,0.0,0.0,0.0,0.0
630.9573444801906,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00022793238560009943,68.43524774438085,8.377711693077772e-05,0.00021197775138943051,2.7811060536111213e-07,-93.51739226588087,-1.7062509155563177e-08,-2.775867064461852e-07,0.0,0.0,0.0,0.0,0.5122209900757317,173.85100180528735,-0.5092740319519323,0.05486622871662496,883.4131790971122,-21.598236590689556,821.3868098239085,-325.18080147783763,0.03386724436827359,68.36811550132352,0.012484885531574896,0.03148202462301037,0.499999948813166,-9.542729013910584e-05,0.49999994881247256,-8.327601193385556e-07,0.0340584806438331,68.3683270538356,0.012555266339634436,0.031659838769444115,0.49974907326353224,179.9270908075701,-0.4997486686492077,0.0006359332541682915,3.2788071219895724e-08,-96.15180662878208,-3.5136714995882593e-09,-3.259925960683671e-08,0.5122209900756636,173.850988162224,-0.5092740188873027,0.05486634998310251,3.902080480479802e-05,68.39784276767699,1.4365882298848452e-05,3.6280085906593184e-05,0.5122046936906242,173.84438688292266,-0.5092514917068279,0.05492327769786384,0.03386731336414435,68.36815584003854,0.012484888801584547,0.03148209754951565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022766797412792999,68.41356451831761,8.376005442162215e-05,0.00021170016468298434,0.0009131131661762822,173.06676640877023,-0.0009064360181944704,0.00011022431294514191,0.0,0.0,0.0,0.0
707.9457843841349,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00025137974825521417,66.08615209766397,0.0001018999338469051,0.00022980030747336096,3.1051125684809163e-07,-93.83211238459285,-2.075243751842315e-08,-3.0981700561206367e-07,0.0,0.0,0.0,0.0,0.5080805377421115,173.27698676401164,-0.5045868275231261,0.059480806336667365,868.3366279168297,-23.951417943516624,793.564167876114,-352.51157547669476,0.037351160228653424,66.01103292598948,0.015185514685583497,0.034124907533361455,0.49999993774355134,-0.0001065072543193013,0.4999999377426875,-9.294510168361911e-07,0.03756206893022332,66.01127030383209,0.015271119700859289,0.03431766200370991,0.49969477576262467,179.92095219383157,-0.4996943001984593,0.0006894009224200829,3.6491444725781876e-08,-96.72551710184916,-4.2736240789255804e-09,-3.624033216468665e-08,0.5080805377420266,173.27697145624282,-0.5045868116314792,0.05948094114760598,4.303486738756651e-05,66.04508719692576,1.7472914863649635e-05,3.932806958437049e-05,0.5080605544875614,173.26969815817046,-0.5045594113308589,0.059542652474217445,0.03735123631849954,66.01107818694022,0.01518551866360678,0.03412498904670373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025108813755288136,66.06182311771184,0.00010187918140938668,0.00022949049046774888,0.0009049351090398376,172.4122807340635,-0.0008970113752553532,0.00011949118894480305,0.0,0.0,0.0,0.0
794.328234724278,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00027622989713503246,63.5488491646994,0.00012304236727495033,0.00024731261982884506,3.463806277708144e-07,-94.14830211925806,-2.505658311391379e-08,-3.454731638457016e-07,0.0,0.0,0.0,0.0,0.5032071515092613,172.69128292597597,-0.49911864336772954,0.0640157572229044,850.4102968940261,-26.49330511384588,761.1057289970908,-379.3622837752756,0.04104350788139797,63.46474627929958,0.01833612048759677,0.03671997037954567,0.49999992483132477,-0.00011876494319523364,0.49999992483025063,-1.0364194915371049e-06,0.04127526594578974,63.46501263233176,0.01843948636087862,0.036927400688955093,0.49963142377634717,179.91491743391234,-0.49963087289817515,0.0007419378594865352,4.0551348691270585e-08,-97.31094959645473,-5.1603279672506224e-09,-4.0221671968621885e-08,0.5032071515091554,172.69126575037689,-0.4991186241775502,0.06401590684406086,4.728907926310611e-05,63.503579434009815,2.1097639817642936e-05,4.23219400745918e-05,0.5031827882867402,172.6832859871089,-0.49908553879952794,0.06408231728958678,0.041043591488103055,63.46479706307097,0.01833612529215692,0.036720061431220516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002759094602613385,63.521551599982054,0.0001230173106918364,0.0002469671466649994,0.0008953000241108495,171.74175004659196,-0.0008860164031999762,0.00012859652574414562,0.0,0.0,0.0,0.0
891.2509381337416,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.0003022579981696581,60.82975556111839,0.00014732243940146494,0.00026392422455381154,3.8602786210943517e-07,-94.45700204522086,-2.999858464414196e-08,-3.8486048802667364e-07,0.0,0.0,0.0,0.0,0.4975516505679332,172.10782642272062,-0.49283895501873864,0.06831844113350714,829.3457497720026,-29.217542315937184,723.8303025525923,-404.82596973453633,0.044910880208053304,60.735552968737004,0.02195428966592586,0.03917902916518906,0.49999991000557914,-0.00013230531380523905,0.4999999100042461,-1.154581464080021e-06,0.04516447593275792,60.73585183130067,0.02207805219307062,0.03940037433376388,0.4995586601400008,179.90918934021647,-0.4995580326817956,0.0007917726736614347,4.498799824629101e-08,-97.89416438049615,-6.1788163877969515e-09,-4.4561667543463574e-08,0.4975516505678016,172.10780715138145,-0.4928389320397875,0.06831860689903961,5.1744949967750586e-05,60.77968029917504,2.526029116604119e-05,4.516035360104959e-05,0.4975221479903866,172.09909692923253,-0.49279931789167564,0.06838947306762411,0.04491097168580961,60.73560994919828,0.021954295420520437,0.039179130801385936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003019073691283056,60.799127189434124,0.0001472924408168208,0.00026353936406578487,0.0008841055218443039,171.07028857776862,-0.0008733897261616555,0.00013723323209360546,0.0,0.0,0.0,0.0
999.9999999999955,0.5,180.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.00032915351602544676,57.94205781404837,0.00017470698701804732,0.0002789614772670052,4.2979378840764346e-07,-94.74741540466466,-3.557113190111316e-08,-4.2831926775370236e-07,0.0,0.0,0.0,0.0,0.49109488567179627,171.54408488639837,-0.48575634003617857,0.07221471351221428,804.9266596157939,-32.11101127488427,681.7888021155652,-427.8679196551933,0.04890713613152091,57.83650550483165,0.02603507926988237,0.041401480794750076,0.4999998932882554,-0.00014724534938430434,0.49999989328660427,-1.2849578032611071e-06,0.049183297270217405,57.83684084265004,0.026181846387249613,0.041635413413643914,0.4994765801489394,179.90399956629855,-0.49947587903894586,0.0008368844318010156,4.9822315725798166e-08,-98.45769061435351,-7.32781856269207e-09,-4.9280485178145125e-08,0.4910948856716327,171.54406326360015,-0.48575631278294196,0.07221489683129508,5.6349317418230296e-05,57.886512553274684,2.995518317823917e-05,4.7727691901647717e-05,0.491059438882565,171.53461340070123,-0.4857093350895166,0.07228979404147752,0.04890723573969979,57.836569438078165,0.026035086097231135,0.04140159416747537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000328771689220205,57.90769221533482,0.0001746714158861462,0.0002785331579992515,0.0008713071112831297,170.41706205837903,-0.0008591485914829498,0.00014505095630645037,0.0,0.0,0.0,0.0
