# artifact_type: raw_data
# circuit_file: 04_class_ab_power_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\comprehensive_circuits\04_class_ab_power_amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:26.120133

Time (s),V(out),V(in),I(VIN),V(b1),V(b2),V(c2),V(c3),V(e3),V(np),V(pp),V(tail),V(vdd),V(vss),I(VDD),I(VSS)
0.0012276435344670156,-2.108385237083283,0.2970450982132019,-4.27754475164539e-06,0.29276755346155653,-0.1885413317213499,12.008665559895006,-12.003313708864162,12.011885036665067,-7.488816102159339,-2.9743184757464087,-0.3589523922804702,12.0,-12.0,-0.0008587191271232086,0.26449392419196105
0.0012376435344670156,-2.106054562680589,0.29909630607881227,-7.536134272344373e-06,0.29156017180646787,-0.19458554150895252,11.991339711183185,-11.996632862306994,11.988125020716906,-7.492121525212459,-2.9876101662563315,-0.3619047927642943,12.0,-12.0,-0.0011353081847857993,0.2644851969808163
0.0012476435344670157,-2.1083843035310443,0.299967117468434,-4.291030168860916e-06,0.29567608729957306,-0.18853907054100644,12.008650278757349,-12.00331648644681,12.011865106600391,-7.488817098496053,-2.974317689589859,-0.3560532019776527,12.0,-12.0,-0.0008587448097188144,0.26449381655280685
0.0012576435344670157,-2.106055485432726,0.29965409568734824,-7.556355988767307e-06,0.29209773969858094,-0.19459594817489725,11.991354990334601,-11.996630100198807,11.988144931429632,-7.4921205296042395,-2.9876109411883807,-0.3613654360110914,12.0,-12.0,-0.001135279188218874,0.2644853029046516
0.0012676435344670157,-2.108383393208918,0.29815847608951873,-4.257671324987811e-06,0.29390080476453095,-0.18853678321677284,12.008635016361797,-12.003319233222433,12.011845214519237,-7.488818087329326,-2.9743169273104866,-0.357826311108857,12.0,-12.0,-0.0008587705016793734,0.2644937118088058
0.0012776435344670157,-2.106056385316246,0.2954861612022146,-7.5296389653135365e-06,0.2879565222369011,-0.1946064038767476,11.991370223155082,-11.996627368457064,11.988164804195353,-7.492119534049909,-2.9876116926152387,-0.36550563675968106,12.0,-12.0,-0.0011352503278487802,0.2644854059774802
0.0012876435344670158,-2.108382505493118,0.2916476974314314,-4.1776546832695215e-06,0.28747004274816185,-0.18853441705236765,12.00861976984871,-12.003321951761484,12.011825360364568,-7.488819068554369,-2.9743161882683045,-0.3642556356248615,12.0,-12.0,-0.0008587963262556286,0.2644936098843064
0.0012976435344670158,-2.106057262911939,0.2866582334400452,-7.45663888784728e-06,0.2792015945521979,-0.1946168489949945,11.991385401724967,-11.996624664185482,11.988184639050965,-7.4921185379334005,-2.987612421133955,-0.37425824999865803,12.0,-12.0,-0.0011352216286582006,0.26448550627462586
0.0013076435344670158,-2.1083816397873356,0.28053746036296084,-4.052021905711506e-06,0.2764854384572493,-0.18853196750102572,12.008604526408812,-12.003324643007023,12.011805544071485,-7.488820049639134,-2.9743154718510705,-0.3752374585448746,12.0,-12.0,-0.0008588222602980977,0.2644935107050218
0.0013176435344670159,-2.1060581187902616,0.2733095340951982,-7.338745242431856e-06,0.2659707888527663,-0.19462723335306417,11.991400502999106,-11.996621986105264,11.988204436023892,-7.492117547122461,-2.9876131273307847,-0.3874857483957096,12.0,-12.0,-0.001135193104460086,0.26448560386976083
0.0013276435344670159,-2.1083807955132006,0.2650029799596106,-3.882514878254914e-06,0.26112046508135567,-0.18852942182249074,12.008589245532736,-12.003327309310501,12.011785765580512,-7.488821033211732,-2.97431477746504,-0.390598686316926,12.0,-12.0,-0.0008588483030678162,0.2644934141991352
0.001337643534467016,-2.1060589535009093,0.2556505801304679,-7.178053858334992e-06,0.24847252627213287,-0.19463750615696135,11.99141546218077,-11.996619331838138,11.988224195154011,-7.492116561811672,-2.987613811770691,-0.40497970822269347,12.0,-12.0,-0.0011351647691100197,0.2644856988340001
0.001347643534467016,-2.108379972105098,0.24528924425719056,-3.6715710238885326e-06,0.24161767323330205,-0.18852676885156638,12.008573812988407,-12.003329952760705,12.011766024766953,-7.488822019388911,-2.9743141045295562,-0.4100967683940283,12.0,-12.0,-0.0008588744481414778,0.2644933202964166
0.001357643534467016,-2.1060597675804758,0.2339598637988263,-6.977335216415713e-06,0.22698252858241058,-0.19464761775618378,11.991430083910997,-11.99661669991058,11.988243916396474,-7.492115581076444,-2.9876144750051634,-0.4264644802750186,12.0,-12.0,-0.001135136634317746,0.2644857912366374
0.001367643534467016,-2.108379169013699,0.22170715064414237,-3.4222810335994363e-06,0.21828486961054291,-0.1885239981024406,12.008557868776617,-12.003332575226256,12.011746321350959,-7.488823010008542,-2.974313452480709,-0.4334239785818619,12.0,-12.0,-0.0008589006880868055,0.2644932289285016
0.001377643534467016,-2.106060561549234,0.20857946065422872,-6.739990471029024e-06,0.2018394701831997,-0.19465751942302056,11.991443737239125,-11.996614090048944,11.988263599476332,-7.4921146000149115,-2.987615117568854,-0.45160146699698217,12.0,-12.0,-0.0011351087099029655,0.264485881144889
0.001387643534467016,-2.10837838570667,0.19462860282400424,-3.138340547190541e-06,0.1914902622768137,-0.18852110104604752,12.008540202885252,-12.003335179427248,12.011726654448319,-7.48882399622909,-2.9743128207720395,-0.4602121903040746,12.0,-12.0,-0.0008589270134962135,0.2644931400292108
0.001397643534467016,-2.1060613359168587,0.1799096348157837,-6.469997487953342e-06,0.17343963732783035,-0.19466716408624268,11.991454206522503,-11.996611501331945,11.9882832432771,-7.492113619988265,-2.987615739985626,-0.4799944697805023,12.0,-12.0,-0.0011350810042785042,0.26448596862450346
0.001407643534467016,-2.1083776216672825,0.16448064567183945,-2.8239910426236406e-06,0.1616566546292158,-0.18851807356307015,12.008516414030337,-12.003337771042606,12.011707020777573,-7.48882499014255,-2.974312208873059,-0.4900386876743768,12.0,-12.0,-0.0008589534123188969,0.2644930535336147
0.0014176435344670161,-2.1060620911767023,0.14840252656348768,-6.1718467147799875e-06,0.1422306798487077,-0.1946765096035404,11.991453153848207,-11.996608939014022,11.988302843256971,-7.49211263688507,-2.9876163427623252,-0.5111959220395041,12.0,-12.0,-0.001135053524009777,0.26448605373849776
0.0014276435344670161,-2.1083768763982684,0.13173873048145465,-2.4839500506315996e-06,0.12925478043082306,-0.18851492450490498,12.008469418882784,-12.003340369657515,12.011687407393064,-7.4888259854661285,-2.974311616273225,-0.522432801938665,12.0,-12.0,-0.0008589798682834271,0.26449296937732136
0.0014376435344670162,-2.106062827817769,0.11455502181591276,-5.850464630710798e-06,0.10870455718520197,-0.19468553320189788,11.991407331116143,-11.996606430793973,11.988322380125668,-7.492111667326077,-2.987616926401308,-0.5447138925417894,12.0,-12.0,-0.0011350262707026104,0.2644861365461677
0.0014476435344670162,-2.1083761494362,0.09691921681447473,-2.1233245218778556e-06,0.09479589229259687,-0.18851171002074976,12.008329479061995,-12.00334305151908,12.011667760564901,-7.488827036615689,-2.974311042496323,-0.5568832169087513,12.0,-12.0,-0.0008590063512627921,0.26449288749226907
0.0014576435344670162,-2.1060635463351227,0.07890091594244836,-5.511111610186474e-06,0.07338980433226189,-0.19469429227100474,11.991178403806803,-11.996604093260169,11.988341770730065,-7.492110781887343,-2.987617491410109,-0.5800196071721494,12.0,-12.0,-0.0011349992289666488,0.26448621709496317
0.0014676435344670162,-2.1083754403926664,0.0605712292015963,-1.7474777700696297e-06,0.05882375143152667,-0.1885086296123754,12.007802154342759,-12.003346139094486,12.011647850956525,-7.488828299679104,-2.9743104871420813,-0.5928455274489367,12.0,-12.0,-0.000859032803447235,0.26449280778848666
0.0014776435344670163,-2.106064247287939,0.04200249549144846,-5.159193625215941e-06,0.03684330186623252,-0.19470308410128082,11.990176748976811,-11.996602440753012,11.988360655471366,-7.492110226217581,-2.987618038359471,-0.6165547694515446,12.0,-12.0,-0.001134972361370501,0.2644862953898025
0.0014876435344670163,-2.10837474920135,0.023267997120710763,-1.3617184586122132e-06,0.02190627866209855,-0.18850657992622596,12.005626795729949,-12.00335101121719,12.01162669356441,-7.488830468163416,-2.974309950135861,-0.6297486454422367,12.0,-12.0,-0.0008590590085475469,0.26449273007843965
0.0014976435344670163,-2.106064931698632,0.004441670595474354,-4.7997259403872665e-06,-0.00035805534491291206,-0.1947137865180267,11.985881360344262,-11.996603661475023,11.988377498148111,-7.492111101172441,-2.9876185682779823,-0.6537360021206782,12.0,-12.0,-0.0011349452638569346,0.2644863712542934
0.0015076435344670164,-2.1083740772643336,-0.014402185174396653,-9.702630870029319e-07,-0.015372448261399585,-0.18850995632196862,11.996453392488272,-12.003363458799736,12.011600127395335,-7.488836432249099,-2.974309432882113,-0.6669946001840065,12.0,-12.0,-0.0008590838110649202,0.2644926537554389
0.0015176435344670164,-2.106065602456244,-0.03318920209911631,-4.435400687410925e-06,-0.03762460278652724,-0.19473459742161925,11.967749175258712,-11.996616675703756,11.988385963238573,-7.4921178686964724,-2.9876190840393217,-0.6909460966071438,12.0,-12.0,-0.0011349161505904704,0.26448644378540864
0.0015276435344670164,-2.108373431702348,-0.051845236405855435,-5.723820304889498e-07,-0.05241761843634439,-0.18853686835312466,11.958429883285321,-12.003406485619552,12.01155121119355,-7.488857704180093,-2.9743089425453464,-0.7039311457458789,12.0,-12.0,-0.0008591025212609793,0.26449257657385733
0.0015376435344670164,-2.1060662692175365,-0.0702966612503356,-4.059548788320732e-06,-0.07435621003865632,-0.19479762594903552,11.894200891654652,-11.996674459841342,11.988361192298441,-7.492147019379159,-2.9876195951863043,-0.7274754627975177,12.0,-12.0,-0.001134878343847845,0.2644865094375302
0.0015476435344670165,-2.108372839736011,-0.08847065728835032,-1.491969369217549e-07,-0.08861985422527208,-0.18865420354921045,11.809899670679846,-12.003560506410288,12.01141345456555,-7.488934500780443,-2.974308506525376,-0.7397301298651732,12.0,-12.0,-0.000859098581940998,0.2644924908104703
0.0015576435344670165,-2.1060669526218994,-0.10629550006044662,-3.6346751104924114e-06,-0.10993017517093903,-0.19501071534929693,11.62167791635969,-11.996815999579352,11.988196125749798,-7.492218057787522,-2.9876201213751057,-0.7623144030684652,12.0,-12.0,-0.0011348178274772636,0.2644865620720279
0.0015676435344670165,-2.108227953019378,-0.12370084305559952,3.669750035746925e-07,-0.12333386805202483,-0.18903202590946516,11.314941284967365,-10.981647616009019,11.907062161328698,-6.97790185331563,-2.974156089608717,-0.7727513635819628,12.0,-12.0,-0.0009621756327078401,0.26457745972825847
0.0015776435344670165,-2.105512874973978,-0.140617995336751,-3.0593640309210205e-06,-0.14367735936767204,-0.195583270025051,10.808500541540258,-6.620358150970668,11.443322502505458,-4.803697261159152,-2.9870363686437047,-0.7935640292312365,12.0,-12.0,-0.0016757818628434507,0.26495828881589173
0.0015788935344670165,-2.106593590226785,-0.14269496548640592,-1.1171135542386267e-06,-0.14381207904064455,-0.19254729879381727,10.730671508513723,-5.786163198528782,11.36994976047675,-4.38323405316482,-2.9803049049511365,-0.7924344256107574,12.0,-12.0,-0.0016221276188446154,0.26503640308846893
0.0015813935344670164,-2.1064654283970254,-0.14682237191849434,-1.054630942428817e-06,-0.14787700286092317,-0.19266620787006591,10.557910780954682,-4.138496492205451,11.20369531572596,-3.559333008063705,-2.9801695212844534,-0.7959476437494613,12.0,-12.0,-0.0017875226862997806,0.26518581014377124
0.0015820185344670164,-2.106416777755517,-0.14784860276495163,-1.0143566894219773e-06,-0.1488629594543736,-0.19268851107531187,10.513141883599738,-3.711847991738601,11.16041362016875,-3.3459832228970656,-2.980118451673818,-0.796788017381103,12.0,-12.0,-0.0018305206193645063,0.26522270646988316
0.0015832685344670163,-2.106182994102956,-0.1498942086422224,-9.643202357313512e-07,-0.15085852887795373,-0.19274643418993986,10.420191705158885,-2.8313092077623385,11.070345122461635,-2.905590616047218,-2.9798720223477138,-0.7984768375802712,12.0,-12.0,-0.0019199375195881885,0.26528289666158295
0.0015835053704268643,-2.1061009739110004,-0.1502807490066041,-9.548146058931887e-07,-0.1512355636124973,-0.19275271261094204,10.401815644243191,-2.656837453985236,11.052509243499955,-2.8183114738354336,-2.9797854919764326,-0.7987930061840177,12.0,-12.0,-0.0019376546165119635,0.26529035835310477
0.0015839790423465606,-2.103188050208561,-0.15105283053767476,-9.30831481585142e-07,-0.1519836620192599,-0.19261930779260733,10.35880210096451,-2.300376720863615,11.01071672540362,-2.638539132306077,-2.9767015435683817,-0.79939358056774,12.0,-12.0,-0.001978999771836243,0.2649675109050475
0.0015840974603264846,-2.0986450685545983,-0.1512456421308633,-9.181171485953292e-07,-0.15216375927945863,-0.1924074110262987,10.340793004902961,-2.2075442407121795,10.99319382228185,-2.5897138660483474,-2.971883491352979,-0.7995067535117172,12.0,-12.0,-0.0019961833688739716,0.2644167145653283
0.0015843342962863327,-2.0659710541130947,-0.15163101402240148,-8.4982683092269e-07,-0.15248084085332417,-0.19093024232539296,10.261302290386068,-2.0185545272109686,10.915714311394145,-2.4778887531799034,-2.9372229791525224,-0.7995068987369487,12.0,-12.0,-0.002071612557998037,0.2604071553895718
0.0015845699849596476,-1.8819476827592125,-0.15201418575243,-4.755175614128875e-07,-0.15248970331384287,-0.18278650900323773,9.887242371199436,-1.669040196851096,10.549566437473871,-2.2055460191692653,-2.7420518414870916,-0.7978435801831674,12.0,-12.0,-0.0024225964974391445,0.23775114199269326
0.001584821524966999,1.4926510610774186,-0.15242276007561514,1.2904178896971588e-05,-0.13951858117864355,-0.025258638679515267,4.786402166347729,2.3361537691097616,5.494110175166865,1.6991040005734446,1.0620542320371045,-0.6806587761824606,12.0,-12.0,-0.19184630677717962,0.005264896314206938
0.0015849930398997565,3.41068141227879,-0.1527011320913854,3.4247630600323965e-05,-0.11845350149106143,0.3840001538457466,3.7486548674395097,4.342506812253579,4.4624661987106276,3.7072625916278223,3.0720183710020725,-0.27057507449011603,12.0,-12.0,-0.4323719986535366,0.005829213464075045
0.0015851233193636136,3.384744400866614,-0.15291245965876815,-3.987507610030193e-05,-0.1927875357590701,0.22943345492221173,3.6885428616160083,4.295474353027569,4.3995242207912035,3.654991507642312,3.0145086622570405,-0.4243920794595338,12.0,-12.0,-0.4289894547284945,0.005833919603185698
0.0015852480210232737,3.396275455293522,-0.15311464344454145,4.69899313990527e-05,-0.10612471204548875,0.3635796471539689,3.7097722881878195,4.328057488804985,4.4242321627800845,3.6903571887872326,3.052656888769485,-0.2915671455535296,12.0,-12.0,-0.43057301929275127,0.005827395186346224
0.0015853678682552226,3.4006309318770254,-0.15330886797321455,-4.410805635612051e-05,-0.19741692432933505,0.25121162197492913,3.6928435003780833,4.311968318945175,4.404185827384991,3.6727108542382267,3.033453389531269,-0.4022381896475004,12.0,-12.0,-0.4309837187337564,0.00583674733946545
0.001585547674536386,3.3965813899076847,-0.15360009910476888,4.5873524409248976e-05,-0.1077265746955199,0.34772191092907334,3.701769551056809,4.328282285782739,4.416397261931806,3.6899645332447983,3.0516467807068617,-0.30761876985179165,12.0,-12.0,-0.430604688418768,0.005829162973133846
0.0015858203529352573,3.4049061690808986,-0.15404138042436105,-4.1485962232266265e-05,-0.19552734265662733,0.2612505100679797,3.6885260485557456,4.31654090893964,4.400289305423015,3.67750599434028,3.038471079740931,-0.3921538446446559,12.0,-12.0,-0.4315256390533193,0.005837058887668735
0.001586173141704424,3.3997687409339137,-0.15461163494766614,4.341538181803951e-05,-0.11119625312962662,0.3417945774997994,3.697092001787148,4.331539332080187,4.411983662669166,3.693094533738601,3.0546497353970246,-0.31356071353542675,12.0,-12.0,-0.43099969774358726,0.005830940501506067
0.0015867494775123662,3.407672180141365,-0.15554159965383044,-3.9537794899221666e-05,-0.19507939455305212,0.2656825626618038,3.684632018529056,4.319489764886761,4.3967831578216385,3.680511137181842,3.0415325094769337,-0.3877204700485445,12.0,-12.0,-0.4318757262566493,0.005837427492231355
0.001587641855725949,3.401970841178661,-0.15697749606210257,4.215078704274392e-05,-0.11482670901935864,0.3395163736658316,3.6939999632817453,4.33380947788017,4.409146765325515,3.695322808358091,3.056836138836,-0.31584555240421125,12.0,-12.0,-0.4312736660741763,0.0058319827480341055
0.0015892005049955346,3.4089488772453507,-0.15947360286231613,-3.868352742147013e-05,-0.19815713028378623,0.267309980510406,3.6827389730391915,4.320847001170691,4.395100932203988,3.6818836263299453,3.0429202514892,-0.3860970593156228,12.0,-12.0,-0.43203708703113364,0.005837637903224039
0.0015911996957457062,3.4024631475202622,-0.16265279412103584,4.16682700199734e-05,-0.12098452410106242,0.3386071372264074,3.6933204133779327,4.334311104363122,4.408525099322462,3.695811046929322,3.057310989495527,-0.31674688441180865,12.0,-12.0,-0.4313345383221474,0.005832274087827819
0.0015951980772460498,3.4089901382472867,-0.16893368712042758,-3.8234120799591006e-05,-0.20716780792001857,0.2679360860982615,3.6826555316059815,4.320899127902208,4.395034879133,3.681943111271244,3.0429870946402913,-0.3854780181325673,12.0,-12.0,-0.4320428153026228,0.00583756465618455
0.0016011507940090805,3.4024678750141786,-0.17808586690558545,4.16208959973756e-05,-0.13646497090820986,0.33826319848206315,3.693327701286531,4.334311074998629,4.408526913662797,3.6958069520369485,3.05730282907526,-0.31709455802134734,12.0,-12.0,-0.4313348205424319,0.005832323885660605
0.0016111507940090805,3.408987371944789,-0.19289357741895538,-3.787031635906114e-05,-0.23076389377801654,0.2681555848633253,3.6826522029640936,4.320899421771332,4.395034958695379,3.6819459851282446,3.042992548485153,-0.3852509326916746,12.0,-12.0,-0.43204266528776714,0.005837532813372214
0.0016211507940090805,3.4024706660204598,-0.20694002510694562,4.180957012253159e-05,-0.16513045498441403,0.33809963407691423,3.693331274101427,4.334311617744493,4.408527880328272,3.69580559526305,3.057299572781605,-0.3172489015725333,12.0,-12.0,-0.4313350210872642,0.005832347882788693
0.0016311507940090805,3.408985590896774,-0.22016977505774366,-3.750696355207784e-05,-0.2576767386098215,0.2683187373026729,3.6826504510528677,4.320899936466094,4.395035699527147,3.68194838927462,3.042996842083158,-0.3850782179057306,12.0,-12.0,-0.43204258736760437,0.005837509139650118
0.0016411507940090806,3.402473360521778,-0.23253061549239074,4.196614136951971e-05,-0.19056447412287103,0.3379367676478027,3.6933346048507447,4.334312060677139,4.408528622119229,3.6958041686031304,3.057296276529118,-0.3174115349993969,12.0,-12.0,-0.43133521006801345,0.005832371850064896
0.0016511507940090806,3.4089839473855195,-0.2439737638208225,-3.717842072350317e-05,-0.28115218454432567,0.2684813794906906,3.682648954710115,4.320900594008415,4.395036679019011,3.6819509062901328,3.0430012185718462,-0.3849159384864741,12.0,-12.0,-0.4320425260149676,0.005837485509303043
0.0016611507940090806,3.4024759534449496,-0.25445405916446384,4.2086545927136684e-05,-0.21236751323732717,0.3377745777204391,3.69333777853985,4.334312398384286,4.40852921701097,3.695802666243077,3.0572929341018584,-0.31757343413222894,12.0,-12.0,-0.43133538677034267,0.005832395785540181
0.0016711507940090806,3.4089824515808425,-0.26393014058558517,-3.688829577220057e-05,-0.3008184363577857,0.26864335107172926,3.682647672970014,4.320901405157382,4.395037859826397,3.6819535474661715,3.043005689774972,-0.38475429616787565,12.0,-12.0,-0.4320424825419735,0.005837461926064698
0.0016811507940090807,3.4024784600216376,-0.2723646103200266,4.2167279033834305e-05,-0.23019733128619235,0.3376130632148814,3.6933408571170627,4.334312646724132,4.408529722520246,3.6958011035152625,3.0572895603063897,-0.317734650828241,12.0,-12.0,-0.43133555301996296,0.0058324196938085915
0.0016911507940090807,3.408981071925159,-0.2797241813690892,-3.66395811237775e-05,-0.3163637624928667,0.2688046520485936,3.6826465350852353,4.3209023369405894,4.395039175795464,3.6819562804013866,3.043010223862183,-0.3845933290755746,12.0,-12.0,-0.432042453118882,0.0058374383798654285
0.0017011507940090807,3.4024809045988262,-0.2859798088681106,4.220546541157841e-05,-0.24377434345653215,0.3374522239688745,3.6933438856730825,4.334312831125924,4.408530180981082,3.6957995053018258,3.0572861794777237,-0.31789518318150806,12.0,-12.0,-0.4313357117884351,0.005832443582647557
0.0017111507940090807,3.4089797713611554,-0.29110680471327643,-3.643462082146895e-05,-0.3275414255347454,0.26896528106080314,3.682645482436178,4.320903350599124,4.3950405717352625,3.681959066917676,3.043014783236229,-0.3844330414938599,12.0,-12.0,-0.43204243322423963,0.005837414858886769
0.0017211507940090808,3.4024833150818825,-0.29508493499428756,4.2198902269931097e-05,-0.25288603272435645,0.33729206041533877,3.693346901127551,4.334312980773058,4.408530627324354,3.6957979002357817,3.0572828196984894,-0.3180550288124002,12.0,-12.0,-0.4313358664953597,0.005832467460893602
0.0017311507940090808,3.4089785107116137,-0.2978984998483595,-3.6275070687020637e-05,-0.3341735705353801,0.269125236296056,3.6826444621230405,4.320904405125975,4.395041997656887,3.6819618665877747,3.043019328049574,-0.3842734382539649,12.0,-12.0,-0.4320424180703242,0.00583739135054982
0.0017411507940090808,3.402485720625991,-0.2995363954204087,4.2146091780641585e-05,-0.25739030363976717,0.3371325733550192,3.6933499364290983,4.3343131261863075,4.4085310928517325,3.6957963182916553,3.057279510396998,-0.3182141849862737,12.0,-12.0,-0.43133602071806365,0.005832491337831725
0.0017511507940090809,3.4089772500233506,-0.2999921576848958,-3.616186945449933e-05,-0.33615402713939513,0.26928451562011446,3.682643423872234,4.320905458672708,4.395043405980431,3.6819646381375715,3.0430238176024176,-0.384114524510672,12.0,-12.0,-0.4320424027720122,0.0058373678419249425
0.0017611507940090809,3.402488150862609,-0.29926398795638065,4.2046262456290815e-05,-0.25721772550008987,0.3369737638817882,3.6933530227827025,4.33431329841401,4.408531607255694,3.6957947899781423,3.0572762815422867,-0.3183726486626324,12.0,-12.0,-0.4313361780931899,0.005832515223113681
0.001771150794009081,3.4089759490280986,-0.29735475998811267,-3.6095221233305966e-05,-0.33344998122141867,0.26944311661934195,3.682642318474062,4.320906469032049,4.395044750118714,3.681967339927257,3.0430282108224573,-0.3839563057275122,12.0,-12.0,-0.4320423824057258,0.005837344319967354
0.001781150794009081,3.402490635707318,-0.2942720086306394,4.189937906511586e-05,-0.2523726295655236,0.33681563336799747,3.6933561908552646,4.3343135288310615,4.408532199717165,3.695793346137579,3.0572731634440906,-0.3185304164829143,12.0,-12.0,-0.43133634229218387,0.005832539126396892
0.001791150794009081,3.4089745670988765,-0.2900279000951936,-3.6074589537886696e-05,-0.32610248963308025,0.26960103659164214,3.682641096795572,4.320907393592077,4.395045983567978,3.681969929905912,3.0430324662197483,-0.3837987877130225,12.0,-12.0,-0.4320423520044585,0.005837320771446108
0.001801150794009081,3.4024932055402197,-0.28463918393921595,4.170614089319644e-05,-0.2429330430460195,0.33665818348865595,3.6933594716154006,4.334313849328243,4.408532899684766,3.695792018134412,3.0572701869405865,-0.3186874847187843,12.0,-12.0,-0.4313365170421122,0.005832563057644915
0.001811150794009081,3.408973063036224,-0.27812712696350356,-3.6098702938744734e-05,-0.3142258299022483,0.2697582725178274,3.682639709127323,4.320908189111378,4.395047059299994,3.681972365387364,3.0430365416633656,-0.38364197667704225,12.0,-12.0,-0.43204230653212505,0.005837297182859873
0.001821150794009081,3.402495891486007,-0.2705174292818643,4.146796834796944e-05,-0.22904946093389486,0.33650141625860647,3.6933628969509393,4.334314292606038,4.408533737450762,3.6957908381482123,3.0572673836903865,-0.3188438492058999,12.0,-12.0,-0.4313367061601525,0.005832587027076836
0.001831150794009081,3.4089713948284306,-0.26184012289450703,-3.616557220513365e-05,-0.29800569509964064,0.2699148210271529,3.6826381047082597,4.320908811467731,4.395047929322104,3.681974602799859,3.0430403941319826,-0.38348587929397226,12.0,-12.0,-0.4320422408541873,0.005837273540401368
0.001841150794009081,3.4024987258140005,-0.2521294531654586,4.1186978079878206e-05,-0.21094247508558037,0.33634533408421613,3.693366500274362,4.334314892594472,4.408534744720639,3.6957898395919058,3.057264786589342,-0.31899950526096266,12.0,-12.0,-0.43133691360262105,0.0058326110453547795
0.0018511507940090811,3.4089695191973495,-0.24142374367175615,-3.627251862704933e-05,-0.27769626229880545,0.27007067833995,3.6826362311563634,4.320909215181437,4.395048544133829,3.681976597210829,3.0430439792402106,-0.38333050278998676,12.0,-12.0,-0.43204214968180565,0.005837249829752074
0.0018611507940090811,3.4025017423987727,-0.22976524495779826,4.086594697938272e-05,-0.18889929797841554,0.33618993982525386,3.6933703171465644,4.334315684936757,4.408535955200617,3.6957890575939465,3.057262430251131,-0.3191544475832822,12.0,-12.0,-0.43133714352106267,0.00583263512372032
0.0018711507940090812,3.408967391284713,-0.21719996779174777,-3.641621302619342e-05,-0.2536161808179412,0.270225840220073,3.6826340340967456,4.320909353084882,4.395048852378416,3.681978301997709,3.043047250910544,-0.38317585501950163,12.0,-12.0,-0.43204202753358345,0.005837226036078867
0.0018811507940090812,3.4025049773917613,-0.2037775015820497,4.050826558114448e-05,-0.16326923600090523,0.3360352368828408,3.693374386168133,4.334316707694592,4.408537405440308,3.695788529701268,3.05726035170792,-0.31930867011614655,12.0,-12.0,-0.4313374003453987,0.005832659274299348
0.0018911507940090812,3.4089649643954965,-0.18955081867069226,-3.659272479599157e-05,-0.22614354346668383,0.27038030193177076,3.6826314569851997,4.320909176052437,4.395048800672873,3.681979668578771,3.043050161105108,-0.38302194452705235,12.0,-12.0,-0.4320418687046583,0.005837202143807823
0.0019011507940090812,3.4025084704943853,-0.17457606527557337,4.011788157293685e-05,-0.1344581837026365,0.3358812293597017,3.693378750874883,4.334318002683704,4.408539136615109,3.6957882972105747,3.0572585917374435,-0.3194621657861386,12.0,-12.0,-0.43133768894232105,0.00583268351033324
0.0019111507940090813,3.4089621902947442,-0.15891233990702902,-3.679758015535367e-05,-0.1957099200623827,0.27053405825503873,3.6826284419794844,4.320908633309426,4.39504833441975,3.681980646721039,3.0430526601326684,-0.3828687804971994,12.0,-12.0,-0.432041667305171,0.005837178136819912
0.0019211507940090813,3.4025122686271083,-0.14262146013301435,3.969923425463464e-05,-0.10292222587837971,0.33572792249718375,3.6933834655423197,4.334319619320537,4.408541199983796,3.6957884090032276,3.057257198685917,-0.31961492577179257,12.0,-12.0,-0.43133801507354974,0.005832707847547452
0.0019311507940090813,3.408959022100236,-0.1257677186134019,-3.702582867284567e-05,-0.1627935472862476,0.27068710378507765,3.68262493545298,4.320907675459256,4.3950474029766395,3.6819811875581747,3.0430546996571017,-0.38271637218941246,12.0,-12.0,-0.4320414176248164,0.0058371539994080245
0.0019411507940090814,3.4025164397538776,-0.10841762936622756,3.9257180890287064e-05,-0.0691604484759405,0.3355753242715574,3.6933886177059256,4.334321629111639,4.408543678057277,3.6957889359894853,3.057256242867319,-0.31976693680011814,12.0,-12.0,-0.43133838712705597,0.005832732308635705
0.0019511507940090814,3.408955428201299,-0.09063966526724758,-3.7272117061654497e-05,-0.12791178232890207,0.2708394344565666,3.6826209133513563,4.320906269061404,4.395045983435547,3.681981258122806,3.043056247184205,-0.38256472614185666,12.0,-12.0,-0.43204111587920124,0.005837129720674961
0.001961150794009081,3.402521130146785,-0.07250398781878292,3.879691580207729e-05,-0.033707072016705635,0.33542345194605294,3.6933944224737787,4.334324185662053,4.408546773222873,3.695790030930996,3.057255876199937,-0.31991816997992584,12.0,-12.0,-0.4313388232952633,0.005832756941963662
0.001971150794009081,3.408951454461401,-0.05408217025431826,-3.7530769438628556e-05,-0.09161293969294682,0.27099105443815047,3.6826164929929317,4.3209044617869585,4.395044185501839,3.6819809062985156,3.043057350810085,-0.3824138336339235,12.0,-12.0,-0.4320407680101681,0.005837105314953133
0.0019811507940090812,3.4025268104861395,-0.03544691507165263,3.832388215665384e-05,0.002876967085001206,0.33527236013865264,3.693401628641208,4.334327782560812,4.408551189371282,3.6957921855274036,3.057256588493977,-0.3200685329111875,12.0,-12.0,-0.4313393824262306,0.005832781901929396
