# artifact_type: raw_data
# circuit_file: multistage_amplifier.cir
# file_path: E:\Individual Project\circuit_design_ai\TestWork\cir\multistage_amplifier.cir
# analysis_type: tran
# executor: spice
# timestamp: 2026-04-22T10:26:11.833282

Time (s),V(m1#body diode),V(m1#gate),V(m2#body diode),V(m2#gate),V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),I(V1),I(V2)
0.004946300000000011,2.2645449814170124,3.9520169162396477,1.1379321628365444,2.816738694386323,12.0,2.3765471822787134,-0.058392059129618534,2.8167384604592276,1.1379321576709591,-0.003310414590282039,-0.0032902817045257216,3.9520169808523695,2.2645449829542397,2.0132885756317617e-08,-0.0024236852151255017
0.004966300000000011,2.2656934432392086,3.9532096949763096,1.1336226073384108,2.8121057392719635,12.0,2.3963364915226393,-0.03860274978869782,2.8121054978411015,1.1336226019671871,-0.002101646273616626,-0.002097500326013524,3.953209762231124,2.265693444818003,4.145947603101867e-09,-0.0024219867435878346
0.004986300000000011,2.2668738250111455,3.954435634090372,1.1291806902184618,2.807329619157756,12.0,2.416740512533405,-0.01819872872113093,2.8073293746563297,1.1291806847904795,-0.0008597337397536143,-0.0008715597697315225,3.95443570278733,2.2668738266497477,-1.1826029977908235e-08,-0.0024202354258920627
0.005006300000000011,2.2680674853690683,3.955675294001989,1.1246786990927116,2.802487878150957,12.0,2.4374265905852006,0.0024873493463761776,2.8024876344214507,1.1246786936381787,0.00039573730876528353,0.00036810059185832245,3.955675363148525,2.2680674869977824,-2.7636716906961058e-08,-0.00241845985648614
0.005026300000000011,2.26925553152497,3.9569091319399976,1.120187126516687,2.797656410552664,12.0,2.4580708034974705,0.023131562233027037,2.7976561715594737,1.1201871211757624,0.0016449673435230139,0.0016019378111327143,3.9569092003670923,2.269255533162339,-4.3029532390299685e-08,-0.0024166878287945415
0.005046300000000011,2.2704193374972776,3.958117726191348,1.1157773341293167,2.792911896027336,12.0,2.4783448710508544,0.043405629719873495,2.792911665419469,1.115777328930452,0.0028682552606174912,0.0028105303283005867,3.958117792883253,2.270419339072861,-5.772493231690437e-08,-0.0024149475409222915
0.005066300000000011,2.2715404839800204,3.95928202843654,1.1115187448175134,2.788329203476836,12.0,2.497929516711668,0.06299027527429146,2.7883289847269053,1.1115187398924695,0.004046309078839423,0.003974829716681505,3.959282092270342,2.271540485513002,-7.147936215791867e-08,-0.0024132663781931828
0.0050863000000000115,2.272601414655258,3.9603837283760455,1.1074856105777424,2.7839882595288037,12.0,2.5164780948795737,0.08153885329766819,2.783988052445834,1.1074856059651939,0.005160550185740114,0.0050765255975280255,3.9603837881496324,2.2726014160724692,-8.402458821208795e-08,-0.002411674250384555
0.0051063000000000115,2.27358505266453,3.96140518078821,1.10373111667471,2.7799465294454824,12.0,2.5337544986519127,0.09881525688965365,2.779946339373589,1.1037311124482596,0.00619340633344849,0.006097973441131721,3.9614052359914407,2.273585053997318,-9.543289231676942e-08,-0.0024101911355859824
0.005126300000000012,2.2744762492266033,3.962330570289784,1.1003126463455055,2.7762659066792024,12.0,2.5494937248630904,0.11455448288746206,2.7762657381034948,1.1003126425562963,0.0071285887635167446,0.007023357192371016,3.962330619740673,2.2744762504001903,-1.0523157114572919e-07,-0.0024088397981032643
0.005146300000000012,2.2752607574742005,3.963145190960787,1.0972920799413797,2.7730132823204343,12.0,2.5634068729783372,0.12846763075968637,2.7730131364768127,1.097292076673628,0.007951349090371828,0.007837971425578516,3.9631452339716944,2.2752607585174847,-1.1337766479331065e-07,-0.0024076451247892357
0.005166300000000012,2.27592630838367,3.963836225691968,1.094712932303655,2.770235625680427,12.0,2.575295525825574,0.1403562833380989,2.7702355049468825,1.0947129295627132,0.008648711892166074,0.008528999027953343,3.9638362615717377,2.2759263092337996,-1.1971286421272975e-07,-0.0024066240779365713
0.005186300000000012,2.2764622839207718,3.964392731548397,1.0926178683436552,2.7679791705955337,12.0,2.584961763742264,0.15002252096441016,2.767979076112168,1.0926178662137012,0.009209679340930763,0.009085497129765585,3.964392759671111,2.276462284607987,-1.241822111651786e-07,-0.002405793654574075
0.005206300000000012,2.2768603161322245,3.964805945384868,1.0910387109396686,2.766278258237183,12.0,2.5922594579033884,0.15732021481819158,2.7662781912309025,1.0910387094012248,0.009625404644893212,0.009498702838697248,3.9648059653775345,2.276860316601582,-1.267018061959636e-07,-0.002405166378558322
0.005226300000000012,2.2771140831252032,3.9650693832134807,1.0900004996002497,2.7651600949653234,12.0,2.597072517937786,0.16213327453313564,2.7651600559845204,1.0900004987240302,0.009889331567667671,0.009762132132376422,3.9650693946686757,2.277114083412222,-1.2719943529124973e-07,-0.002404752207791121
0.005246300000000012,2.277219625426809,3.965178859590766,1.0895191763278604,2.764641839325946,12.0,2.5993274065598904,0.16438816282871915,2.7646418287827537,1.089519176075262,0.009997297824019686,0.009871599883160442,3.965178862416932,2.27721962548368,-1.2569794085924553e-07,-0.0024045574606887774
0.005266300000000012,2.2771752219569747,3.9651326662328095,1.0896021862530323,2.7647316548538545,12.0,2.598989426337937,0.16405018227832757,2.7647316726251314,1.0896021866777597,0.00994760072159067,0.009825397758191023,3.965132660289484,2.277175221825758,-1.2220296339964721e-07,-0.002404585108201027
0.005286300000000012,2.276981668023139,3.9649315540432637,1.0902478187829834,2.765427581723566,12.0,2.5960658168251207,0.16112657244033457,2.765427627503432,1.0902478198280237,0.009741024013373525,0.00962427699821422,3.9649315395271176,2.276981667663364,-1.1674701515930494e-07,-0.0024048345639798357
0.005306300000000012,2.276641847646286,3.964578594570042,1.0914459825939455,2.766718788809869,12.0,2.590602476690428,0.15566323198885224,2.7667188618610425,1.0914459842962356,0.009380825537459824,0.009271309075224554,3.9645785716018653,2.2766418471064185,-1.0951646223526951e-07,-0.0024053018991588727
0.005326300000000012,2.276161307924379,3.9640794721001527,1.093177447766328,2.768584344150642,12.0,2.5826875902471045,0.1477483452421171,2.7685844434604756,1.0931774500500704,0.008872685838986786,0.008772178643571937,3.964079441168112,2.2761613071713134,-1.0050719541484887e-07,-0.002405979582856783
0.005346300000000012,2.2755474862073677,3.963441984450776,1.0954147277104036,2.7709945935476172,12.0,2.5724461303062043,0.13750688501596198,2.7709947177797947,1.0954147305960023,0.008224618584547348,0.008134683405679688,3.963441945928315,2.275547485295686,-8.993517886765915e-08,-0.0024068569421627647
0.005366300000000012,2.274810140729429,3.962676187908477,1.0981228203302473,2.773911550785454,12.0,2.560039038015592,0.1250997924627435,2.7739116983079364,1.0981228237254919,0.007446844181880605,0.007368880005036438,3.9626761425259924,2.2748101396320792,-7.796417684416786e-08,-0.0024079202045530984
0.005386300000000012,2.273960861189982,3.961794191393253,1.1012587565275398,2.777288844120663,12.0,2.545663431659886,0.11072418587121291,2.777289012927311,1.101258760435483,0.006551628597936522,0.006486877246812295,3.961794139766342,2.273960859967257,-6.475135112422672e-08,-0.0024091524815328803
0.005406300000000012,2.2730130744999584,3.960809860350115,1.1047733819665035,2.781073235933658,12.0,2.529544381769213,0.09460513577521068,2.7810734238291164,1.104773386280984,0.005553089917249763,0.005502540886276108,3.9608098034046533,2.2730130731295723,-5.054903097365417e-08,-0.0024105345292927526
0.005426300000000012,2.271981688593247,3.9597387510217397,1.1086061497836055,2.785199434855827,12.0,2.5119633302681024,0.07702408410247097,2.785199641693243,1.1086061544788905,0.00446697569131279,0.004431427230044083,3.95973868974756,2.2719816871428002,-3.554846126870707e-08,-0.0024120421159426015
0.005446300000000012,2.270883081696285,3.9585977892738904,1.1127036251629823,2.789609673763755,12.0,2.4931599544007064,0.058220708099830265,2.7896098955866804,1.1127036301519724,0.0033104145902819395,0.0032904618896822946,3.9585977244066437,2.2708830801399347,-1.995270059964487e-08,-0.0024136548874626436
0.0054663000000000125,2.2697344733056095,3.9574049375186098,1.117003217908234,2.7942365069459947,12.0,2.473421417409611,0.03848217101203222,2.79423673925274,1.117003223139345,0.002101646273616523,0.0020976077137020432,3.9574048702304236,2.2697344717163954,-4.038559914479735e-09,-0.00241534822431003
0.0054863000000000125,2.268554027882972,3.956178978494387,1.121432421934187,2.7990017287404005,12.0,2.4530828578719373,0.01814361141773313,2.799001968760939,1.1214324272931715,0.0008597337397535447,0.0008716473075596198,3.9561789098243594,2.2685540262410693,1.1913567806075226e-08,-0.002417093333023196
0.005506300000000013,2.2673603226045347,3.9549392817954176,1.125924240577809,2.8038332893175886,12.0,2.432450068718232,-0.0024891777516264924,2.8038335329344193,1.125924246024562,-0.0003957373087653888,-0.0003680497299640706,3.9549392127872314,2.267360320979423,2.7687578801318216e-08,-0.0024188640272808206
0.005526300000000013,2.266172267954579,3.9537054102414317,1.1304066866602085,2.8086536524387586,12.0,2.4118549327853955,-0.023084313658889855,2.808653895996804,1.1304066920634295,-0.0016449673435230828,-0.0016019204634032391,3.9537053420545,2.2661722663291366,4.3046880119843585e-08,-0.002420631801870267
0.005546300000000013,2.265008500676307,3.952496795142383,1.1348099970057188,2.8133879287628414,12.0,2.391617459001676,-0.04332178737620307,2.8133881681399506,1.1348100023273417,-0.0028682552606175576,-0.002810533765128298,3.952496728753783,2.2650084991179718,5.772149548925982e-08,-0.0024223691865971246
0.005566300000000013,2.2638874155089854,3.951332466645974,1.1390646451834607,2.8179613510892683,12.0,2.3720564615807334,-0.06288278469094077,2.817961582393873,1.1390646502887627,-0.004046309078839454,-0.0039748593252180164,3.951332403194985,2.2638874140000067,7.144975362143697e-08,-0.002424048836664571
0.005586300000000013,2.262826746838383,3.9502309183722284,1.143109598661081,2.822308540292671,12.0,2.3534483872106584,-0.08149085891664187,2.8223087564691784,1.1431096035304311,-0.005160550185740234,-0.005076403999658474,3.9502308585221004,2.262826745440401,8.414618608176007e-08,-0.0024256471083560637
0.005606300000000013,2.261843063705733,3.949209292099332,1.146871611653832,2.8263508006591183,12.0,2.3361381104562717,-0.09880113549073632,2.826351000208221,1.146871616113514,-0.006193406333448517,-0.006098025177418531,3.949209237346136,2.2618430624072023,9.538115602998561e-08,-0.002427134136239491
0.005626300000000013,2.260952078355634,3.948283975638678,1.150289504640442,2.830022712032769,12.0,2.3204057958268827,-0.11453344990679071,2.8300228930912437,1.1502895087016283,-0.007128588763516819,-0.00702333610895689,3.9482839264166034,2.2609520772103524,1.052526545599295e-07,-0.00242848585322126
0.005646300000000013,2.260167678063795,3.9474693256807196,1.1533169547237174,2.8332745698928172,12.0,2.3064615468594063,-0.1284776986312557,2.8332747284428805,1.15331695824855,-0.00795134909037189,-0.007837979540417539,3.9474692829873286,2.2601676770506813,1.1336954995435035e-07,-0.002429684290549924
0.005666300000000013,2.2595022842873242,3.9467783183195277,1.1559025183699054,2.8360514128941388,12.0,2.29454322233941,-0.14039602288237818,2.8360515463237315,1.1559025213539316,-0.008648711892166091,-0.008528979855698893,3.946778282674378,2.259502283462158,1.1973203646719844e-07,-0.002430708939532701
0.005686300000000013,2.2589664364232864,3.946221828255623,1.158006763413335,2.8383109628929764,12.0,2.2848326649344415,-0.15010657999684396,2.8383110685405253,1.1580067657490902,-0.009209679340930806,-0.009085462212817585,3.946221800319698,2.258966435757244,1.242171281132211e-07,-0.0024315441531360693
0.005706300000000013,2.2585685191044105,3.9458086400307666,1.1595954957359922,2.8400167540194166,12.0,2.2774875339962932,-0.15745171062743335,2.840016829916794,1.1595954974332718,-0.009625404644893221,-0.009498642387706813,3.9458086201473184,2.2585685186491538,1.2676225718640737e-07,-0.002432176341829713
0.005726300000000013,2.2583148437588676,3.9455452351058597,1.1606439358854679,2.8411422044969936,12.0,2.2726223745132437,-0.1623168697907138,2.8411422491230947,1.1606439368624146,-0.009889331567667687,-0.009762038877338952,3.945545223660227,2.258314843479405,1.2729269032873432e-07,-0.002432595644004402
0.005746300000000013,2.258209357243168,3.9454357876672814,1.1611350973744243,2.8416692598111477,12.0,2.270316353571573,-0.16462289040544453,2.8416692722042955,1.1611350976630508,-0.009997297824019688,-0.009871477777066318,3.9454357847630304,2.258209357185626,1.258200469533718e-07,-0.0024327952016385494
0.005766300000000013,2.2582537885959826,3.9454820179767425,1.161061101249681,2.8415894090998397,12.0,2.270606494007467,-0.1643327496405953,2.8415893889267436,1.1610611007945697,-0.00994760072159066,-0.00982523881251085,3.9454820237300665,2.2582537887194163,1.223619090798105e-07,-0.0024327718177219915
0.005786300000000013,2.258447327188919,3.9456831569013615,1.1604230003256346,2.840903879585803,12.0,2.273488927238027,-0.16145031608425153,2.8409038270776086,1.160422999184879,-0.009741024013373517,-0.009624091398436452,3.9456831711465337,2.2584473275332457,1.1693261493706454e-07,-0.0024325257823979993
0.005806300000000013,2.2587871046489005,3.9460361482525537,1.1592304736158652,2.839622923022008,12.0,2.278919880429818,-0.1560193625749906,2.83962283900669,1.1592304717595043,-0.009380825537459787,-0.009271091694031064,3.9460361708532066,2.2587871051675985,1.0973384342872407e-07,-0.0024320608537141994
0.005826300000000013,2.259267561394838,3.946535288195891,1.1575023850424648,2.837766805765043,12.0,2.286813704010708,-0.1481255386899556,2.837766691699338,1.1575023825548467,-0.00887268583898677,-0.008771943841856977,3.946535318707486,2.259267562121357,1.0074199712979375e-07,-0.0024313843555587413
0.0058463000000000135,2.2598812802089068,3.947172795101319,1.155265980423327,2.8353645656170925,12.0,2.2970457576312917,-0.13789348478335262,2.83536442345207,1.1552659772984346,-0.008224618584547287,-0.00813442940623954,3.947172833145013,2.2598812810913103,9.018917830774478e-08,-0.00243050700607649
0.0058663000000000135,2.2606184956327535,3.94793859541065,1.152556310700223,2.8324537897229836,12.0,2.3094565377970575,-0.12548270435421083,2.8324536219337,1.1525563070433626,-0.007446844181880583,-0.007368622249978252,3.947938640302958,2.260618496698864,7.822193190233105e-08,-0.0024294424633631477
0.005886300000000014,2.2614676378697873,3.9488205940863974,1.1494163256598307,2.8290803410819483,12.0,2.3238488031676496,-0.11109043874704572,2.8290801506513414,1.1494163214862514,-0.006551628597936443,-0.0064866173377797764,3.948820645216588,2.261467639062391,6.501126015666636e-08,-0.0024282077000057647
0.005906300000000014,2.2624152785747293,3.949804913068721,1.1458955029872435,2.825297283184159,12.0,2.339995836044398,-0.09494340566426329,2.8252970733964906,1.1458954984180871,-0.005553089917249675,-0.005502293001534486,3.949804969553991,2.26241527991682,5.0796915715189236e-08,-0.0024268221774886205
0.005926300000000014,2.2634464153747054,3.9508758939435844,1.1420455227332333,2.8211598550799084,12.0,2.3576641875304247,-0.07727505400601808,2.821159631767006,1.142045517786734,-0.004466975691312759,-0.004431307409767715,3.9508759551466226,2.2634464168070023,3.5668281545044485e-08,-0.002425305858288017
0.005946300000000014,2.264544981169004,3.9520169152845264,1.1379321743493374,2.816738705823104,12.0,2.376547227198696,-0.05839201420207951,2.816738471894618,1.137932169182831,-0.00331041459028184,-0.0032902826568066423,3.952016979900141,2.2645449827054613,2.0131933475197904e-08,-0.0024236852082782736
0.005966300000000014,2.2656934433250493,3.953209695767651,1.1336225991115894,2.8121057313594826,12.0,2.396336553327288,-0.03860268797649269,2.812105489929325,1.1336225937412712,-0.0021016462736164893,-0.002097499537121461,3.9532097630200687,2.2656934449046244,4.146736495027878e-09,-0.002421986737397218
0.005986300000000014,2.2668738250233456,3.954435633398701,1.1291806939147468,2.807329622216763,12.0,2.4167405058068425,-0.018198735440136726,2.8073293777161585,1.129180688485894,-0.0008597337397534396,-0.0008715604593598769,3.954435702097754,2.266873826661161,-1.1826719606437345e-08,-0.0024202354262671416
0.006006300000000014,2.2680674853118767,3.955675294646974,1.1246786973378493,2.80248787717321,12.0,2.4374266140829697,0.0024873728517018634,2.8024876334422544,1.1246786918841711,0.00039573730876549403,0.0003681012348373258,3.9556753637915567,2.268067486941379,-2.763607392816822e-08,-0.002418459853853153
0.006026300000000014,2.269255531604906,3.956909131319195,1.1201871274362807,2.7976564106340036,12.0,2.4580708131378657,0.02313157188097925,2.797656171642517,1.1201871220945085,0.0016449673435231865,0.0016019371921576209,3.95690919974817,2.269255533241486,-4.303015136556571e-08,-0.002416687827651581
0.006046300000000014,2.2704193373463393,3.958117726739719,1.1157773262511652,2.7929118885022115,12.0,2.4783446912792044,0.043405449955780995,2.7929116578960334,1.1157773210532247,0.0028682552606176586,0.002810530874958861,3.958117793429963,2.2704193389227156,-5.772438565879781e-08,-0.0024149475631002272
0.006066300000000014,2.271540484278249,3.9592820280369074,1.1115187555018367,2.788329213997138,12.0,2.4979294582847764,0.0629902168549572,2.7883289952436012,1.1115187505758244,0.004046309078839551,0.003974829318207362,3.95928209187192,2.271540485810428,-7.147976063218847e-08,-0.0024132663836279517
0.006086300000000014,2.2726014141792197,3.9603837285960815,1.1074855984752752,2.783988247501177,12.0,2.5164779321257313,0.08153869055138285,2.7839880404232757,1.1074855938637291,0.005160550185740263,0.0050765258168450345,3.960383788369002,2.272601415597246,-8.402436889522896e-08,-0.0024116742711780773
0.006106300000000014,2.273585053313795,3.961405180742981,1.1037311270624115,2.779946539626459,12.0,2.533754359671086,0.09881511791638342,2.7799463495494408,1.103731122834958,0.006193406333448654,0.006097973395987388,3.9614052359463487,2.273585054645757,-9.543293746126652e-08,-0.0024101911505429036
0.006126300000000014,2.2744762484822556,3.962330570238407,1.1003126437304953,2.776265904829929,12.0,2.5494937405509326,0.11455449858286082,2.7762657362563767,1.1003126399422194,0.007128588763516843,0.00702335714109692,3.9623306196894514,2.274476249656675,-1.0523162241992252e-07,-0.0024088397965108797
0.006146300000000014,2.27526075825458,3.9631451910495907,1.0972920830489135,2.7730132846948203,12.0,2.5634069111162674,0.12846766890517358,2.773013138848651,1.097292079780222,0.007951349090371955,0.007837971514060627,3.963145234060229,2.275260759297031,-1.133775763113274e-07,-0.0024076451199771427
0.006166300000000014,2.2759263075279477,3.9638362255264896,1.0947129246621043,2.7702356184536505,12.0,2.57529541995822,0.14035617747830242,2.770235497725003,1.0947129219221576,0.008648711892166108,0.00852899886292402,3.963836261406761,2.2759263083789154,-1.197130292420884e-07,-0.00240662409138154
0.006186300000000014,2.276462284853196,3.9643927317919174,1.0926178717734925,2.7679791733046404,12.0,2.5849615827798296,0.15002234000953374,2.76797907881787,1.0926178696425786,0.009209679340930818,0.00908549737249631,3.964392759913894,2.276462285539569,-1.2418196843450951e-07,-0.002405793675492118
0.006206300000000014,2.276860315190153,3.9648059451306468,1.0910387115962699,2.7662782599067635,12.0,2.5922593794496045,0.15732013637196607,2.7662781929021336,1.0910387100587424,0.00962540464489325,0.009498702585193808,3.9648059651240835,2.276860315660352,-1.2670205969944333e-07,-0.002405166387560299
0.0062263000000000145,2.277114084053408,3.965069383454936,1.0900005000758075,2.7651600945102364,12.0,2.5970724605375786,0.16213321714048679,2.7651600555273452,1.090000499198663,0.009889331567667692,0.009762132373047905,3.9650693949093996,2.2771140843395874,-1.271991946197872e-07,-0.0024047522146057104
0.0062463000000000145,2.277219624526915,3.9651788593768815,1.0895191788250551,2.76464184296392,12.0,2.599327437624673,0.16438819390105985,2.764641832421366,1.0895191785733465,0.009997297824019691,0.0098715996698715,3.9651788622036954,2.2772196245846232,-1.2569815414819116e-07,-0.002404557456536546
0.006266300000000015,2.2771752228476703,3.965132666438984,1.0896021891318621,2.7647316569789555,12.0,2.5989895892854378,0.1640503452333859,2.7647316747472446,1.089602189555646,0.009947600721590656,0.009825397963688864,3.9651326604950343,2.2771752227156195,-1.2220275790179195e-07,-0.0024045850887391756
0.006286300000000015,2.276981667055501,3.9649315537589676,1.0902478104968996,2.765427573807234,12.0,2.596065812311057,0.1611265679338283,2.7654276195928325,1.090247811542948,0.009741024013373492,0.009624276714726765,3.9649315392436826,2.2769816666965643,-1.1674729864672779e-07,-0.002404834565595727
0.006306300000000015,2.276641848688617,3.9645785949297507,1.091445985258783,2.7667187906999398,12.0,2.590602357555845,0.1556631128618271,2.766718863747521,1.0914459869601165,0.009380825537459751,0.009271309433791508,3.9645785719604847,2.276641848147905,-1.0951610366824212e-07,-0.00240530191291479
0.006326300000000015,2.276161306852519,3.9640794717096015,1.0931774448763056,2.76858434201947,12.0,2.582687453126166,0.1477482081287369,2.7685844413331537,1.0931774471610094,0.008872685838986722,0.008772178254150997,3.9640794407787436,2.276161306100297,-1.0050758483572391e-07,-0.0024059795992816945
0.006346300000000015,2.275547487297552,3.9634419848602893,1.0954147288689975,2.770994593825444,12.0,2.5724459551721246,0.1375067098894407,2.770994718054459,1.0954147317536527,0.00822461858454727,0.008134683813900256,3.9634419463365878,2.275547486385026,-8.993477064701321e-08,-0.0024068569627274474
0.006366300000000015,2.2748101397118425,3.9626761875706835,1.0981228287654483,2.7739115607775084,12.0,2.5600391327826237,0.12509988723733345,2.7739117082986033,1.0981228321615277,0.007446844181880512,0.007368879668213424,3.962676142189222,2.274810138615331,-7.796451366708784e-08,-0.0024079201920368548
0.006386300000000015,2.273960862054436,3.961794191578365,1.1012587473262476,2.7772888333222143,12.0,2.545663446245676,0.11072420046456166,2.777289002131303,1.1012587512333818,0.006551628597936417,0.0064868774313113775,3.9617941399508934,2.2739608608308854,-6.47511666250399e-08,-0.002409152481295041
0.006406300000000015,2.2730130738073666,3.9608098603360724,1.1047733930513823,2.781073248732454,12.0,2.529544513736173,0.0946052677497291,2.781073436623862,1.104773397366631,0.0055530899172495886,0.005502540872223793,3.9608098033906534,2.2730130724377915,-5.054904502579524e-08,-0.002410534512014581
0.006426300000000015,2.271981689132463,3.9597387508822783,1.1086061424364184,2.785199426077395,12.0,2.511963487802973,0.07702424164489985,2.785199632917955,1.1086061471309165,0.004466975691312728,0.004431427090952678,3.959738689608521,2.271981687681216,-3.5548600360050864e-08,-0.0024120420986117608
0.006446300000000015,2.2708830812497682,3.9585977895052666,1.1127036288018133,2.7896096785602964,12.0,2.4931600614428326,0.05822081514951494,2.78960990038129,1.1127036337916159,0.0033104145902818076,0.0032904621203053708,3.958597724637319,2.27088307969421,-1.995246997643679e-08,-0.0024136548742116955
0.006466300000000015,2.269734473661754,3.9574049371975546,1.1170032106346772,2.7942364982689964,12.0,2.473421400364831,0.03848215397481081,2.794236730579685,1.1170032158650234,0.0021016462736163865,0.0020976073935670136,3.957404869910341,2.2697344720717565,-4.03888004937301e-09,-0.0024153482275047215
0.006486300000000015,2.2685540275793215,3.956178978867266,1.121432421006461,2.7990017286308215,12.0,2.453082671142038,0.01814342469539243,2.799001968650782,1.1214324263662856,0.0008597337397534056,0.0008716476792569594,3.956178910196109,2.2685540259381978,1.1913939503553782e-08,-0.0024170933550049607
0.006506300000000015,2.267360323021073,3.954939281536485,1.1259242541975107,2.803833303005134,12.0,2.4324502199320968,-0.002489026530203109,2.8038335466164312,1.1259242596432846,-0.0003957373087655993,-0.00036804998816464263,3.954939212529083,2.2673603213951754,2.7687320600956665e-08,-0.002418864007617782
0.006526300000000015,2.2661722673100906,3.9537054102711364,1.1304066709290446,2.808653636505615,12.0,2.4118549485909924,-0.023084297845733737,2.808653880071188,1.13040667633329,-0.0016449673435232205,-0.0016019204338411086,3.9537053420841146,2.2661722656854497,4.304690968211189e-08,-0.0024206318021922526
0.006546300000000015,2.2650085014693455,3.952496795262361,1.1348100010094755,2.8133879321424744,12.0,2.3916172614160516,-0.04332198495426853,2.8133881715165114,1.1348100063301754,-0.0028682552606177597,-0.00281053364556616,3.9524967288733976,2.2650084999102,5.7721615051599605e-08,-0.0024223692093794514
0.006566300000000015,2.263887414703766,3.9513324665130924,1.1390646464447514,2.8179613533383283,12.0,2.372056381804441,-0.06288286445967461,2.817961584643749,1.139064651550924,-0.004046309078839647,-0.00397485945774978,3.9513324030625054,2.2638874131955986,7.144962108986784e-08,-0.002424048845742367
0.006586300000000015,2.26282674761082,3.95023091847323,1.1431095969594158,2.822308537578747,12.0,2.3534482861891775,-0.08149095993056488,2.82230875375477,1.1431096018279034,-0.0051605501857403535,-0.005076403899015425,3.950230858622796,2.262826746212031,8.414628672492907e-08,-0.0024256471206123603
0.0066063000000000155,2.261843062947975,3.9492092920124273,1.1468716107051833,2.8263508005340725,12.0,2.3361379596742076,-0.09880128626524254,2.8263510000847516,1.1468716151657503,-0.006193406333448682,-0.0060980252641122945,3.9492092372594945,2.261843061650249,9.538106933638792e-08,-0.002427134153995832
0.0066263000000000155,2.260952079148982,3.9482839757622643,1.1502895093595287,2.830022716189451,12.0,2.320405741304601,-0.11453350442151411,2.8300228972445147,1.15028951341979,-0.007128588763516916,-0.0070233359857971855,3.9482839265398155,2.2609520780028944,1.0525277771973044e-07,-0.002428485859066191
0.0066463000000000156,2.260167677173825,3.947469325459668,1.1533169459994974,2.8332745614587207,12.0,2.3064613703891155,-0.12847787509398811,2.833274720014397,1.153316949525304,-0.007951349090371975,-0.007837979760851876,3.9474692827669466,2.2601676761615237,1.1336932952009905e-07,-0.0024296843124666403
0.006666300000000016,2.2595022853412994,3.9467783187059666,1.1559025319652418,2.8360514265256476,12.0,2.294543214252741,-0.1403960309614889,2.8360515599467147,1.1559025349482288,-0.008648711892166197,-0.008528979470483034,3.946778283059646,2.2595022845153103,1.1973242168316306e-07,-0.002430708938616307
0.006686300000000016,2.2589664351774874,3.946221827675945,1.158006750844797,2.838310950369645,12.0,2.284832608790513,-0.15010663613321418,2.8383110560261695,1.1580067531816012,-0.009209679340930832,-0.009085462790792587,3.9462217997417754,2.258966434512281,1.2421655013824649e-07,-0.0024315441614579407
0.006706300000000016,2.2585685205135273,3.9458086407750206,1.1595955060911967,2.8400167641684972,12.0,2.2774874908928417,-0.15745175372332687,2.840016840057109,1.1595955077874316,-0.009625404644893278,-0.00949864164575942,3.945808620889318,2.2585685200574246,1.2676299913385697e-07,-0.002432176345508531
0.006726300000000016,2.258314842240083,3.9455452342507207,1.1606439297796802,2.8411421988940257,12.0,2.272622383059243,-0.16231686123715683,2.8411422435275435,1.1606439307576408,-0.009889331567667707,-0.009762039729940497,3.9455452228076777,2.258314841961474,1.272918377272095e-07,-0.0024325956437690564
0.006746300000000016,2.2582093588880086,3.9454357886499896,1.1611351100038245,2.8416692723784442,12.0,2.2703165518620985,-0.1646226921073617,2.841669284760711,1.1611351102913596,-0.009997297824019691,-0.009871476797386869,3.945435785742762,2.258209358829606,1.2582102663282378e-07,-0.0024327951765861135
0.006766300000000016,2.2582537867532064,3.9454820167945623,1.1610610856931303,2.8415893934158394,12.0,2.2706065547756573,-0.1643326888648473,2.841589373255838,1.1610610852391599,-0.009947600721590639,-0.009825239991162693,3.945482022551467,2.2582537868775137,1.2236073042794513e-07,-0.002432771812724403
0.006786300000000016,2.258447329219078,3.9456831582722973,1.1604230119792922,2.840903891088694,12.0,2.2734889737580914,-0.16145026955662978,2.840903838568248,1.1604230108374143,-0.009741024013373486,-0.009624090031704835,3.9456831725133172,2.2584473295625185,1.1693398166865037e-07,-0.002432525775345295
0.006806300000000016,2.258787102441382,3.9460361467024336,1.159230458889044,2.839622908244931,12.0,2.278919791797321,-0.15601945119993044,2.8396228242440604,1.1592304570338545,-0.009380825537459715,-0.009271093239507255,3.9460361693077814,2.258787102960978,1.0973229795245947e-07,-0.0024320608661702694
0.006826300000000016,2.259267563722201,3.9465352898668478,1.1575023895696415,2.837766809635474,12.0,2.286813437874553,-0.14812580481855342,2.837766695559256,1.1575023870809407,-0.008872685838986706,-0.008771942176011294,3.946535320373382,2.2592675644478133,1.0074366297541173e-07,-0.00243138438633318
0.006846300000000016,2.259881277980951,3.9471727935285297,1.155265993299977,2.8353645803408902,12.0,2.2970459085603494,-0.1378933338467374,2.835364438178295,1.1552659901759832,-0.008224618584547209,-0.008134430974315876,3.947172831576987,2.259881278864252,9.018761023133163e-08,-0.002430506986309373
0.006866300000000016,2.260618497614746,3.9479385967378553,1.152556296289925,2.8324537733746857,12.0,2.3094565615818894,-0.12548268056182144,2.8324536055847993,1.152556292632211,-0.007446844181880442,-0.007368620926843317,3.9479386416261435,2.2606184986799778,7.822325503712516e-08,-0.002429442462798995
